timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
29539318,0.276488,-0.03319656,0.47533062
29557574,0.27994633,-0.031909335,0.46761826
29560226,0.27907982,-0.033312723,0.469897
29560821,0.27814972,-0.029925741,0.47320086
29566302,0.2784121,-0.035171725,0.4705247
29570302,0.2796418,-0.0341764,0.47117493
29574302,0.27526072,-0.033812936,0.4714373
29577141,0.2752621,-0.03752695,0.46748662
29583381,0.27357522,-0.03447982,0.47395524
29588317,0.27869272,-0.036212325,0.46825707
29592323,0.2786353,-0.03313787,0.4754427
29601296,0.2793605,-0.030991992,0.47426838
29604302,0.27711087,-0.032619588,0.47516498
29607205,0.27422246,-0.036438838,0.46827215
29613297,0.28035527,-0.034524884,0.4685572
29616426,0.2777059,-0.032055024,0.47288445
29620315,0.27463132,-0.035781305,0.47540647
29636776,0.27511284,-0.037423044,0.474761
29637967,0.27996156,-0.037454497,0.47445735
29642348,0.27735338,-0.033441655,0.4706024
29647324,0.27768773,-0.036891237,0.47263217
29650304,0.28058177,-0.033050142,0.4683522
29656305,0.27352187,-0.032718573,0.46992096
29659296,0.28038526,-0.03504362,0.4715724
29663302,0.2746063,-0.03312256,0.4715251
29666313,0.27522403,-0.033871826,0.46854842
29672340,0.27500063,-0.03410568,0.47361824
29675313,0.27888453,-0.037156433,0.4722667
29679299,0.27603683,-0.031168032,0.46881548
29684029,0.27826366,-0.032115642,0.4718611
29688303,0.27502468,-0.031575836,0.47094306
29693431,0.27624413,-0.03669254,0.47140372
29697347,0.27444467,-0.03451913,0.46863607
29701302,0.2792646,-0.03398759,0.4729352
29705306,0.27960378,-0.036428507,0.47245067
29709302,0.28096798,-0.030568121,0.47335583
29713302,0.2763278,-0.037416775,0.46976802
29717357,0.28076336,-0.030714521,0.47350907
29722349,0.2747831,-0.031797472,0.4724724
29725296,0.2790963,-0.03511107,0.46990052
29729304,0.27504298,-0.030784106,0.46837017
29734302,0.27806565,-0.036291517,0.47415063
29737433,0.2808264,-0.030532192,0.4679175
29741302,0.28065422,-0.033563923,0.4678784
29745305,0.2755787,-0.036658484,0.47245225
29750296,0.27483386,-0.030157961,0.46757323
29753310,0.28017607,-0.029763611,0.47435424
29757342,0.27873537,-0.036032893,0.47388288
29761302,0.28071454,-0.035854798,0.4720308
29765319,0.28080449,-0.034618553,0.47193083
29770381,0.27480146,-0.035954084,0.47041932
29773296,0.2759326,-0.031327266,0.46799225
29776482,0.2786486,-0.036367968,0.46806082
29781394,0.27525228,-0.037585482,0.47258347
29785302,0.27651978,-0.034213487,0.47277698
29790296,0.27535424,-0.033116255,0.4689099
29794296,0.27874014,-0.037458226,0.4682472
