timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
29328601,40.15403041463043,116.25936830500856,0.9653726,0.057224292,0.03442079,0.0041761245,0.0021258863,1,1,0
