timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
29541305,0,32767,32767,32767,-68,-68,32767
29558606,0,32767,32767,32767,-173,-173,32767
29560821,0,32767,32767,32767,-12,-12,32767
29566302,0,32767,32767,32767,-61,-61,32767
29570302,0,32767,32767,32767,-95,-95,32767
29574302,0,32767,32767,32767,-80,-80,32767
29577141,0,32767,32767,32767,-68,-68,32767
29583381,0,32767,32767,32767,-90,-90,32767
29588317,0,32767,32767,32767,-112,-112,32767
29592323,0,32767,32767,32767,-90,-90,32767
29597322,0,32767,32767,32767,-90,-90,32767
29604302,0,32767,32767,32767,-70,-70,32767
29607205,0,32767,32767,32767,-60,-60,32767
29613297,0,32767,32767,32767,-89,-89,32767
29616426,0,32767,32767,32767,-92,-92,32767
29620315,0,32767,-32,32767,-71,-71,32767
29625309,0,32767,32767,32767,-89,-89,32767
29637967,0,32767,32767,32767,-126,-126,32767
29642348,0,32767,32767,32767,-56,-56,32767
29647324,0,32767,32767,32767,-94,-94,32767
29650304,0,32767,32767,32767,-80,-80,32767
29656305,0,32767,32767,32767,-90,-90,32767
29659296,0,32767,32767,32767,-89,-89,32767
29663302,0,32767,32767,32767,-70,-70,32767
29666313,0,32767,32767,32767,-71,-71,32767
29672340,0,32767,32767,32767,-90,-90,32767
29675313,0,32767,32767,32767,-90,-90,32767
29679299,0,32767,32767,32767,-69,-69,32767
29684029,0,32767,32767,32767,-87,-87,32767
29688303,0,32767,32767,32767,-91,-91,32767
29693431,0,32767,32767,32767,-94,-94,32767
29697347,0,32767,32767,32767,-90,-90,32767
29701302,0,32767,32767,32767,-79,-79,32767
29705306,0,32767,32767,32767,-80,-80,32767
29709302,0,32767,32767,32767,-80,-80,32767
29713302,0,32767,32767,32767,-80,-80,32767
29717357,0,32767,32767,32767,-80,-80,32767
29722349,0,32767,-37,32767,-90,-90,32767
29725296,0,32767,32767,32767,-79,-79,32767
29729304,0,32767,32767,32767,-70,-70,32767
29734302,0,32767,32767,32767,-91,-91,32767
29737433,0,32767,32767,32767,-81,-81,32767
29741302,0,32767,32767,32767,-70,-70,32767
29745305,0,32767,32767,32767,-79,-79,32767
29750296,0,32767,32767,32767,-89,-89,32767
29753310,0,32767,32767,32767,-80,-80,32767
29757342,0,32767,32767,32767,-71,-71,32767
29761302,0,32767,32767,32767,-80,-80,32767
29765319,0,32767,32767,32767,-80,-80,32767
29770381,0,32767,32767,32767,-90,-90,32767
29773296,0,32767,32767,32767,-79,-79,32767
29776482,0,32767,32767,32767,-61,-61,32767
29781394,0,32767,32767,32767,-81,-81,32767
29785302,0,32767,32767,32767,-89,-89,32767
29790296,0,32767,32767,32767,-89,-89,32767
29794296,0,32767,32767,32767,-89,-89,32767
29797329,0,32767,32767,32767,-71,-71,32767
29801303,0,32767,32767,32767,-71,-71,32767
29806312,0,32767,32767,32767,-90,-90,32767
29810314,0,32767,32767,32767,-90,-90,32767
29813297,0,32767,32767,32767,-69,-69,32767
29817341,0,32767,32767,32767,-70,-70,32767
29821296,0,32767,-25,32767,-80,-80,32767
29826304,0,32767,32767,32767,-90,-90,32767
29830305,0,32767,32767,32767,-91,-91,32767
29834302,0,32767,32767,32767,-80,-80,32767
29838302,0,32767,32767,32767,-80,-80,32767
29842348,0,32767,32767,32767,-80,-80,32767
29847415,0,32767,32767,32767,-91,-91,32767
29851305,0,32767,32767,32767,-90,-90,32767
29854478,0,32767,32767,32767,-70,-70,32767
29859304,0,32767,32767,32767,-80,-80,32767
29864302,0,32767,32767,32767,-99,-99,32767
29867595,0,32767,32767,32767,-82,-82,32767
29873296,0,32767,32767,32767,-89,-89,32767
29878302,0,32767,32767,32767,-108,-108,32767
29881302,0,32767,32767,32767,-81,-81,32767
29886299,0,32767,32767,32767,-79,-79,32767
29889318,0,32767,32767,32767,-80,-80,32767
29894303,0,32767,32767,32767,-81,-81,32767
29898349,0,32767,32767,32767,-90,-90,32767
29903303,0,32767,32767,32767,-90,-90,32767
29908302,0,32767,32767,32767,-100,-100,32767
29911309,0,32767,32767,32767,-80,-80,32767
29915302,0,32767,32767,32767,-70,-70,32767
29918554,0,32767,-1,32767,-72,-72,32767
29926296,0,32767,32767,32767,-77,-77,32767
29928792,0,32767,32767,32767,-54,-54,32767
29935379,0,32767,32767,32767,-91,-91,32767
29938309,0,32767,32767,32767,-96,-96,32767
29943299,0,32767,32767,32767,-79,-79,32767
29949299,0,32767,32767,32767,-109,-109,32767
29954325,0,32767,32767,32767,-51,-51,32767
29958299,0,32767,32767,32767,-59,-59,32767
29963319,0,32767,32767,32767,-90,-90,32767
29967323,0,32767,32767,32767,-91,-91,32767
29970314,0,32767,32767,32767,-70,-70,32767
29975309,0,32767,32767,32767,-80,-80,32767
29979383,0,32767,32767,32767,-90,-90,32767
29983302,0,32767,32767,32767,-80,-80,32767
29986296,0,32767,32767,32767,-69,-69,32767
29990381,0,32767,32767,32767,-70,-70,32767
29995301,0,32767,32767,32767,-91,-91,32767
29998318,0,32767,32767,32767,-80,-80,32767
30003302,0,32767,32767,32767,-80,-80,32767
30006942,0,32767,32767,32767,-86,-86,32767
30012483,0,32767,32767,32767,-91,-91,32767
30016302,0,32767,32767,32767,-94,-94,32767
30020303,0,32767,-30,32767,-79,-79,32767
30024296,0,32767,32767,32767,-79,-79,32767
30028304,0,32767,32767,32767,-80,-80,32767
30033309,0,32767,32767,32767,-91,-91,32767
30037328,0,32767,32767,32767,-90,-90,32767
30044316,0,32767,32767,32767,-70,-70,32767
30048302,0,32767,32767,32767,-60,-60,32767
30051775,0,32767,32767,32767,-74,-74,32767
30057338,0,32767,32767,32767,-90,-90,32767
30061302,0,32767,32767,32767,-96,-96,32767
30065307,0,32767,32767,32767,-80,-80,32767
30073305,0,32767,32767,32767,-80,-80,32767
30078384,0,32767,32767,32767,-80,-80,32767
30081305,0,32767,32767,32767,-80,-80,32767
30087351,0,32767,32767,32767,-90,-90,32767
30090298,0,32767,32767,32767,-89,-89,32767
30093296,0,32767,32767,32767,-59,-59,32767
30098319,0,32767,32767,32767,-81,-81,32767
30102323,0,32767,32767,32767,-91,-91,32767
30105299,0,32767,32767,32767,-69,-69,32767
30109303,0,32767,32767,32767,-70,-70,32767
30112771,0,32767,32767,32767,-75,-75,32767
30117331,0,32767,32767,32767,-80,-80,32767
30121296,0,32767,-29,32767,-85,-85,32767
30126302,0,32767,32767,32767,-90,-90,32767
30131312,0,32767,32767,32767,-101,-101,32767
30134319,0,32767,32767,32767,-80,-80,32767
30138302,0,32767,32767,32767,-70,-70,32767
30142324,0,32767,32767,32767,-80,-80,32767
30146307,0,32767,32767,32767,-80,-80,32767
30152322,0,32767,32767,32767,-100,-100,32767
30156302,0,32767,32767,32767,-100,-100,32767
30164312,0,32767,32767,32767,-80,-80,32767
30168296,0,32767,32767,32767,-69,-69,32767
30173304,0,32767,32767,32767,-90,-90,32767
30176472,0,32767,32767,32767,-82,-82,32767
30181309,0,32767,32767,32767,-80,-80,32767
30184304,0,32767,32767,32767,-79,-79,32767
30189303,0,32767,32767,32767,-80,-80,32767
30194296,0,32767,32767,32767,-99,-99,32767
30197329,0,32767,32767,32767,-80,-80,32767
30201296,0,32767,32767,32767,-70,-70,32767
30204296,0,32767,32767,32767,-69,-69,32767
30209317,0,32767,32767,32767,-81,-81,32767
30213302,0,32767,32767,32767,-91,-91,32767
30221079,0,32767,-1,32767,-117,-117,32767
30239305,0,32767,32767,32767,-260,-260,32767
30242362,0,32767,32767,32767,-213,-213,32767
30246302,0,32767,32767,32767,-70,-70,32767
30252360,0,32767,32767,32767,-100,-100,32767
30267352,0,32767,32767,32767,-210,-210,32767
30272323,0,32767,32767,32767,-200,-200,32767
30275305,0,32767,32767,32767,-80,-80,32767
30282350,0,32767,32767,32767,-100,-100,32767
30286302,0,32767,32767,32767,-110,-110,32767
30295595,0,32767,32767,32767,-132,-132,32767
30300302,0,32767,32767,32767,-140,-140,32767
30312323,0,32767,32767,32767,-168,-168,32767
30318301,0,32767,32767,32767,-60,-60,32767
30326234,0,32767,-2,32767,-109,-109,32767
30330304,0,32767,32767,32767,-120,-120,32767
30342330,0,32767,32767,32767,-161,-161,32767
30352330,0,32767,32767,32767,-220,-220,32767
30355315,0,32767,32767,32767,-130,-130,32767
30359302,0,32767,32767,32767,-70,-70,32767
30363303,0,32767,32767,32767,-80,-80,32767
30366296,0,32767,32767,32767,-69,-69,32767
30373303,0,32767,32767,32767,-100,-100,32767
30380299,0,32767,32767,32767,-140,-140,32767
30387098,0,32767,32767,32767,-137,-137,32767
30394302,0,32767,32767,32767,-141,-141,32767
30398306,0,32767,32767,32767,-113,-113,32767
30403317,0,32767,32767,32767,-90,-90,32767
30410385,0,32767,32767,32767,-120,-120,32767
30414303,0,32767,32767,32767,-110,-110,32767
30417539,0,32767,32767,32767,-72,-72,32767
30431717,0,32767,-2,32767,-174,-174,32767
30437336,0,32767,32767,32767,-198,-198,32767
30440317,0,32767,32767,32767,-86,-86,32767
30444378,0,32767,32767,32767,-70,-70,32767
30450307,0,32767,32767,32767,-100,-100,32767
30453317,0,32767,32767,32767,-90,-90,32767
30458306,0,32767,32767,32767,-80,-80,32767
30462325,0,32767,32767,32767,-90,-90,32767
30467346,0,32767,32767,32767,-90,-90,32767
30470311,0,32767,32767,32767,-80,-80,32767
30479276,0,32767,32767,32767,-119,-119,32767
30484303,0,32767,32767,32767,-140,-140,32767
30487350,0,32767,32767,32767,-81,-81,32767
30492350,0,32767,32767,32767,-80,-80,32767
30496302,0,32767,32767,32767,-90,-90,32767
30500303,0,32767,32767,32767,-80,-80,32767
30512332,0,32767,32767,32767,-160,-160,32767
30515313,0,32767,32767,32767,-150,-150,32767
30518303,0,32767,32767,32767,-60,-60,32767
30526304,0,32767,32767,32767,-110,-110,32767
30530330,0,32767,32767,32767,-120,-120,32767
30534302,0,32767,-34,32767,-80,-80,32767
30542331,0,32767,32767,32767,-120,-120,32767
30547346,0,32767,32767,32767,-130,-130,32767
30555308,0,32767,32767,32767,-80,-80,32767
30559305,0,32767,32767,32767,-64,-64,32767
30562343,0,32767,32767,32767,-70,-70,32767
30568298,0,32767,32767,32767,-89,-89,32767
30571298,0,32767,32767,32767,-89,-89,32767
30577350,0,32767,32767,32767,-91,-91,32767
30580296,0,32767,32767,32767,-90,-90,32767
30583315,0,32767,32767,32767,-60,-60,32767
30587199,0,32767,32767,32767,-69,-69,32767
30592345,0,32767,32767,32767,-90,-90,32767
30596299,0,32767,32767,32767,-91,-91,32767
30600303,0,32767,32767,32767,-80,-80,32767
30603509,0,32767,32767,32767,-73,-73,32767
30608302,0,32767,32767,32767,-80,-80,32767
30614302,0,32767,32767,32767,-108,-108,32767
30617322,0,32767,32767,32767,-90,-90,32767
30621302,0,32767,32767,32767,-70,-70,32767
30626317,0,32767,32767,32767,-90,-90,32767
30630337,0,32767,32767,32767,-90,-90,32767
30633519,0,32767,-27,32767,-72,-72,32767
30638302,0,32767,32767,32767,-80,-80,32767
30642477,0,32767,32767,32767,-89,-89,32767
30647324,0,32767,32767,32767,-90,-90,32767
30654304,0,32767,32767,32767,-70,-70,32767
30658302,0,32767,32767,32767,-70,-70,32767
30662937,0,32767,32767,32767,-86,-86,32767
30667381,0,32767,32767,32767,-90,-90,32767
