timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
26619414,40.15403013940091,116.25936865383756,1.1408753,0.015500673,-0.012422025,-0.028243521,0.002853225,1,1,0
71746325,40.15402925917501,116.25936911560265,16.114496,-0.08237598,0.026822375,-15.001864,0.0037384166,1,1,0
71977376,40.15402739361439,116.25936907190177,15.667183,-0.28981686,0.023108335,-14.554551,0.026091713,1,1,0
