timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
26828302,0,32767,32767,32767,-80,-80,32767
26845278,0,32767,32767,32767,-209,-209,32767
26849107,0,32767,32767,32767,-15,-15,32767
26856310,0,32767,32767,32767,-72,-72,32767
26860464,0,32767,32767,32767,-72,-72,32767
26865321,0,32767,32767,32767,-90,-90,32767
26869299,0,32767,32767,32767,-88,-88,32767
26873298,0,32767,32767,32767,-79,-79,32767
26877345,0,32767,32767,32767,-81,-81,32767
26882417,0,32767,32767,32767,-92,-92,32767
26885315,0,32767,32767,32767,-80,-80,32767
26889298,0,32767,32767,32767,-68,-68,32767
26892542,0,32767,32767,32767,-72,-72,32767
26897324,0,32767,32767,32767,-81,-81,32767
26901319,0,32767,32767,32767,-88,-88,32767
26907391,0,32767,32767,32767,-100,-100,32767
26912333,0,32767,32767,32767,-110,-110,32767
26914296,0,32767,32767,32767,-69,-69,32767
26918300,0,32767,-30,32767,-60,-60,32767
26922323,0,32767,32767,32767,-81,-81,32767
26927358,0,32767,32767,32767,-90,-90,32767
26932326,0,32767,32767,32767,-100,-100,32767
26935296,0,32767,32767,32767,-79,-79,32767
26938119,0,32767,32767,32767,-58,-58,32767
26943318,0,32767,32767,32767,-81,-81,32767
26947322,0,32767,32767,32767,-92,-92,32767
26953598,0,32767,32767,32767,-62,-62,32767
26960302,0,32767,32767,32767,-90,-90,32767
26964304,0,32767,32767,32767,-108,-108,32767
26968302,0,32767,32767,32767,-80,-80,32767
26973302,0,32767,32767,32767,-90,-90,32767
26977322,0,32767,32767,32767,-90,-90,32767
26981379,0,32767,32767,32767,-80,-80,32767
26986422,0,32767,32767,32767,-91,-91,32767
26991304,0,32767,32767,32767,-100,-100,32767
26993312,0,32767,32767,32767,-69,-69,32767
26997342,0,32767,32767,32767,-60,-60,32767
27002325,0,32767,32767,32767,-90,-90,32767
27006299,0,32767,32767,32767,-89,-89,32767
27010303,0,32767,32767,32767,-80,-80,32767
27013296,0,32767,32767,32767,-70,-70,32767
27017325,0,32767,-34,32767,-70,-70,32767
27021302,0,32767,32767,32767,-81,-81,32767
27025430,0,32767,32767,32767,-81,-81,32767
27029302,0,32767,32767,32767,-80,-80,32767
27033307,0,32767,32767,32767,-79,-79,32767
27037344,0,32767,32767,32767,-80,-80,32767
27041311,0,32767,32767,32767,-80,-80,32767
27045302,0,32767,32767,32767,-80,-80,32767
27050296,0,32767,32767,32767,-89,-89,32767
27053312,0,32767,32767,32767,-80,-80,32767
27057323,0,32767,32767,32767,-71,-71,32767
27060301,0,32767,32767,32767,-70,-70,32767
27065304,0,32767,32767,32767,-80,-80,32767
27073305,0,32767,32767,32767,-80,-80,32767
27079299,0,32767,32767,32767,-89,-89,32767
27082327,0,32767,32767,32767,-90,-90,32767
27088324,0,32767,32767,32767,-91,-91,32767
27091513,0,32767,32767,32767,-92,-92,32767
27095302,0,32767,32767,32767,-70,-70,32767
27099305,0,32767,32767,32767,-78,-78,32767
27102440,0,32767,32767,32767,-71,-71,32767
27106331,0,32767,32767,32767,-70,-70,32767
