timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
26828333,26828302,0.00920665,-0.0035063813,0.010073162
26865354,26865321,0.00054051046,0.0019668688,0.0011983099
26885356,26885315,0.0013154008,0.010001178,-0.0045981538
26907437,26907391,0.0014379536,0.0012665715,0.008868048
26927391,26927358,-0.008300833,-0.008989815,0.010068515
26951345,26951302,0.000101803416,-0.003903868,-0.007653925
26968333,26968302,0.00031910042,-0.00736595,-0.0031353794
26991337,26991304,0.0033150113,0.0043017226,0.007303876
27013329,27013296,0.010003055,-0.0020524873,-0.007919089
27033339,27033307,-0.0029579345,-0.0077315853,-0.006294673
27053358,27053312,0.00060504704,-0.0019397999,-0.008467056
27073336,27073305,-0.009561216,0.008075355,-0.005628501
27095333,27095302,-0.007526543,0.005980368,0.005009137
27118327,27118296,-0.0020304965,0.006264098,-0.008400371
27137773,27137740,-0.0041223723,0.004404748,0.0036121483
27159354,27159310,-0.0072977226,-0.0021424894,0.0023911714
27179334,27179302,0.0066620973,-0.00870972,-0.0005539033
27200338,27200305,0.0012288841,-0.0038156512,0.008647649
27221333,27221302,0.0054304483,0.002317572,-0.0035166505
27241336,27241303,-0.007009507,0.0021578062,-0.0050318674
27263327,27263296,-0.007824875,-0.0017028998,-0.0019295809
27285336,27285304,-0.008966969,0.0048556393,0.00735123
27305205,27305174,0.009061483,-0.004780906,-0.0057083447
27325336,27325303,-0.008566762,-0.002116969,0.004277594
27349354,27349309,-0.009639404,0.0070462236,0.00048346998
27369049,27369016,0.0013992983,-0.0043167663,-0.0027071196
27391415,27391384,-0.0046523632,0.00012604153,0.0018533905
27411336,27411303,0.0020993683,0.006898514,0.005690744
27432376,27432342,0.00921006,-0.0041177636,-0.004832062
27451329,27451296,-0.0045062965,0.009861637,0.0004484047
27471329,27471296,0.0034233395,0.0035859165,0.0031980795
27495368,27495322,1.2231103e-06,0.009305469,-0.0045863865
27514490,27514458,0.0017567164,-0.007875563,0.007353076
27539340,27539297,-0.00093814224,0.00064449944,0.008906873
27556413,27556380,-0.009331128,-0.008920998,0.003174342
27578696,27578663,-0.00048698034,-0.009077289,0.0010125139
27601333,27601302,-0.001300266,0.0030079314,0.0068337894
27617362,27617331,-0.0051476336,0.0029272917,-0.0054356423
27639333,27639302,-0.0074924342,0.0012220773,-0.003956296
27663327,27663296,-0.007822159,-0.00662774,0.0039711944
27683338,27683305,0.005041146,0.00023718615,0.0039233584
27704351,27704312,-0.0014321262,0.00094391074,0.009917239
27725336,27725305,4.7694302e-05,0.008265572,0.00933886
27745336,27745303,-0.009728611,0.002154548,0.0038483285
27769329,27769296,-0.0018849379,-0.008910636,-0.003158097
27790373,27790331,-0.0061953054,0.00091583846,-0.003547014
27811356,27811309,-0.0098408,0.008265637,0.0066259596
27829334,27829302,-0.008549821,0.009276647,0.00765171
27849340,27849309,-0.009731563,-0.004704466,-0.002221924
27874334,27874302,-0.0002813547,-0.0016198175,-0.0021652104
27894336,27894303,0.0041866554,-0.0077347476,0.00857391
27914335,27914302,-0.0071913097,0.0049114535,-0.0018891795
27938341,27938298,0.0098983925,0.009697714,0.009370081
27958333,27958301,-0.00034570345,0.004938858,-0.0058457875
27977369,27977338,-0.0022083223,-0.006447869,0.00087263575
27999335,27999304,0.005412672,0.0049456414,0.0074831047
28019422,28019390,-0.004454766,0.009372111,-0.0074906945
28039336,28039303,-0.0076415623,5.3496835e-05,0.0023697347
28062370,28062339,0.007807685,0.0056664594,-0.007775509
28081545,28081512,-0.008277883,-0.0023099473,0.0071107945
28102378,28102345,0.006836775,0.0034377526,-0.0065624206
