timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
26828354,26828302,-0.009022195,0.005550788,-0.0037045775,-0.0,0.0,0.0,0.0,-1.0
26947374,26947322,0.00623951,0.0015223777,-0.0007602799,-0.0,0.0,0.0,0.0,-1.0
27045356,27045302,-0.0029740564,-0.00432108,-0.0030992737,-0.0,0.0,0.0,0.0,-1.0
27148357,27148303,-0.013830993,0.012449654,-0.0010603563,-0.0,0.0,0.0,0.0,-1.0
27250359,27250305,-0.011092996,0.0044216956,-0.001470427,-0.0,0.0,0.0,0.0,-1.0
27349385,27349309,0.014578139,-0.01374688,-0.0020155718,-0.0,0.0,0.0,0.0,-1.0
27451350,27451296,0.007950219,-0.0016502751,-0.002021133,-0.0,0.0,0.0,0.0,-1.0
27556434,27556380,0.01136643,0.018861245,-0.0023944434,-0.0,0.0,0.0,0.0,-1.0
27655435,27655379,-0.010619538,-0.0020036339,0.00044873045,0.0,0.0,0.0,0.0,-1.0
27757379,27757327,0.015005454,-0.0019483196,0.0006359052,0.0,0.0,0.0,0.0,-1.0
27858355,27858302,0.009017901,-0.003337717,-0.00011261457,0.0,0.0,0.0,0.0,-1.0
27958353,27958301,-0.006882851,-0.011222337,0.0011583907,0.0,0.0,0.0,0.0,-1.0
28062391,28062339,-0.0032537999,-0.006972692,0.001536918,0.0,0.0,0.0,0.0,-1.0
28162557,28162504,-0.0010157042,0.00411508,4.581075e-05,0.0,0.0,0.0,0.0,-1.0
28262380,28262326,-0.013593088,-0.0042673685,0.0003880293,0.0,0.0,0.0,0.0,-1.0
28367406,28367352,0.0042790193,0.009786644,0.0014392607,0.0,0.0,0.0,0.0,-1.0
28469362,28469309,-0.0033938806,-0.009482123,-0.0014994009,0.0,0.0,0.0,0.0,-1.0
28568522,28568447,-0.008601976,0.005074935,0.0017898008,0.0,0.0,0.0,0.0,-1.0
28673358,28673296,0.009443173,0.013696601,0.00057043077,0.0,0.0,0.0,0.0,-1.0
28774356,28774302,0.0021720112,-0.0041176546,-0.0012109026,0.0,0.0,0.0,0.0,-1.0
28872398,28872345,0.0047222506,0.009367179,0.00038745537,0.0,0.0,0.0,0.0,-1.0
28977411,28977357,0.0015564212,-0.0044440147,0.0013568982,0.0,0.0,0.0,0.0,-1.0
29078348,29078296,0.0062028137,0.010846178,-0.0018132696,0.0,0.0,0.0,0.0,-1.0
29177493,29177439,0.0002179661,0.0060992,0.00049857015,0.0,0.0,0.0,0.0,-1.0
29281356,29281302,0.00032891645,-0.013277736,0.0010966171,0.0,0.0,0.0,0.0,-1.0
29381351,29381297,-0.0033598565,-0.0058738245,9.6005555e-05,0.0,0.0,0.0,0.0,-1.0
29483395,29483318,-5.318399e-05,0.002288152,-0.0015289629,0.0,0.0,0.0,0.0,-1.0
29584353,29584299,0.003618084,-0.0042208075,-0.00043969444,0.0,0.0,0.0,0.0,-1.0
29686356,29686302,-0.0020839951,0.0073834723,0.0010502919,0.0,0.0,0.0,0.0,-1.0
29788356,29788304,0.003948984,-0.0027199714,-0.001811635,0.0,0.0,0.0,0.0,-1.0
29887376,29887322,-0.0025650808,0.0012166372,-0.00096680754,0.0,0.0,0.0,0.0,-1.0
29990355,29990303,-0.007034146,0.010285348,0.00018820963,0.0,0.0,0.0,0.0,-1.0
30090431,30090379,-0.008994877,-0.002085761,0.0013489443,0.0,0.0,0.0,0.0,-1.0
30194357,30194303,0.0067458996,-0.00040153466,0.000719299,0.0,0.0,0.0,0.0,-1.0
30292406,30292354,-0.0072391657,-0.0036547408,0.00080595346,0.0,0.0,0.0,0.0,-1.0
30397409,30397352,0.009289528,-0.009622038,0.00039247723,0.0,0.0,0.0,0.0,-1.0
30497376,30497322,-0.00783821,-0.018934557,-0.0018258806,0.0,0.0,0.0,0.0,-1.0
30599353,30599299,0.007966773,-0.0014729954,-2.0426247e-05,0.0,0.0,0.0,0.0,-1.0
30702729,30702677,-0.014831743,-0.01430011,-0.0010709245,0.0,0.0,0.0,0.0,-1.0
30803354,30803302,-0.006701203,-0.0028847451,-0.00020344966,0.0,0.0,0.0,0.0,-1.0
30905358,30905304,-0.0029094568,0.0024138477,-0.00084667554,0.0,0.0,0.0,0.0,-1.0
31003354,31003302,0.0035211658,0.002130883,-0.00043962305,0.0,0.0,0.0,0.0,-1.0
31105356,31105302,0.004865521,-0.006750023,0.00018736371,0.0,0.0,0.0,0.0,-1.0
31207489,31207436,-0.0025131153,-0.0036714575,-0.0006953472,0.0,0.0,0.0,0.0,-1.0
31310369,31310315,-0.009125747,-0.0028769183,-8.142193e-05,0.0,0.0,0.0,0.0,-1.0
31413386,31413332,0.0056673395,-0.006254786,0.0009179052,0.0,0.0,0.0,0.0,-1.0
31514354,31514302,-0.026464228,-0.011754982,0.00076335133,0.0,0.0,0.0,0.0,-1.0
31615870,31615816,0.013170479,0.0057281656,-0.0010472707,0.0,0.0,0.0,0.0,-1.0
31715371,31715296,-0.0028337287,-0.0034910033,-0.00074640143,0.0,0.0,0.0,0.0,-1.0
31811355,31811303,0.0026583644,0.0016467961,-0.0013077154,0.0,0.0,0.0,0.0,-1.0
31920387,31920309,0.0027607577,-0.0057434784,-0.001790109,0.0,0.0,0.0,0.0,-1.0
32020385,32020305,0.0032043573,-0.0021131819,-0.00015506792,0.0,0.0,0.0,0.0,-1.0
32123354,32123302,-0.017726634,-0.007161416,0.00019232278,0.0,0.0,0.0,0.0,-1.0
32221444,32221391,-0.007875559,0.001454769,0.0011060911,0.0,0.0,0.0,0.0,-1.0
32325356,32325302,-0.004760116,0.0108210035,-0.0012473151,0.0,0.0,0.0,0.0,-1.0
32426355,32426302,0.001363328,-0.00068787916,0.0011261944,0.0,0.0,0.0,0.0,-1.0
32527400,32527348,-0.0015763489,0.008241245,-0.00051231805,0.0,0.0,0.0,0.0,-1.0
32630358,32630304,-0.0023458495,0.006708727,-0.0004312154,0.0,0.0,0.0,0.0,-1.0
32729356,32729302,-0.0066031814,-0.003906743,-0.0014852594,0.0,0.0,0.0,0.0,-1.0
32832487,32832433,0.002567543,-0.013477432,-0.0017593129,0.0,0.0,0.0,0.0,-1.0
32934354,32934302,-0.0008795818,0.011131671,-0.00026077466,0.0,0.0,0.0,0.0,-1.0
33036348,33036296,-0.005128232,-0.0025009606,0.0012337998,0.0,0.0,0.0,0.0,-1.0
33138370,33138318,0.008994623,0.0030440944,-0.0012051809,0.0,0.0,0.0,0.0,-1.0
33239355,33239302,0.0077325795,-0.0023203285,-0.0006194688,0.0,0.0,0.0,0.0,-1.0
33339433,33339380,0.002025428,0.0010212569,0.0017860904,0.0,0.0,0.0,0.0,-1.0
33442391,33442337,0.0077689905,-0.00078470557,0.0013043919,0.0,0.0,0.0,0.0,-1.0
33544368,33544316,-0.002602829,0.00991389,4.5430115e-05,0.0,0.0,0.0,0.0,-1.0
33645354,33645302,-0.0014567015,0.007611292,0.0009589675,0.0,0.0,0.0,0.0,-1.0
33746432,33746378,0.0013879649,0.008543167,0.0002916967,0.0,0.0,0.0,0.0,-1.0
33848357,33848303,-0.0027808407,-0.0026838568,0.00026766906,0.0,0.0,0.0,0.0,-1.0
33949382,33949324,0.00094747543,0.009681631,0.00021320787,0.0,0.0,0.0,0.0,-1.0
34051355,34051303,0.009530065,-0.004454467,-0.0016235817,0.0,0.0,0.0,0.0,-1.0
34153470,34153406,0.0016024676,-0.0011152974,-0.0018099828,0.0,0.0,0.0,0.0,-1.0
34253350,34253296,0.006518771,-0.00522334,-0.0011104596,0.0,0.0,0.0,0.0,-1.0
34356387,34356313,-0.008341354,0.0043718764,8.438151e-05,0.0,0.0,0.0,0.0,-1.0
34458357,34458303,-0.001960157,0.009449781,-0.0017984782,0.0,0.0,0.0,0.0,-1.0
34557399,34557345,0.0007151436,-0.013689394,0.0013497482,0.0,0.0,0.0,0.0,-1.0
34659451,34659399,0.005928537,-0.0067805215,-0.0009976425,0.0,0.0,0.0,0.0,-1.0
34761355,34761302,-0.00026132617,-0.014471454,-0.0016328596,0.0,0.0,0.0,0.0,-1.0
34863350,34863296,-0.0024372982,-0.0077171354,0.00077194185,0.0,0.0,0.0,0.0,-1.0
34963354,34963302,-0.0007959119,0.0018095413,0.00038230102,0.0,0.0,0.0,0.0,-1.0
35067401,35067349,-0.0015969519,-0.0028306243,0.00070993166,0.0,0.0,0.0,0.0,-1.0
35168351,35168299,0.0058833743,-0.017421406,0.0019490609,0.0,0.0,0.0,0.0,-1.0
35270351,35270299,-0.0058462573,0.000428639,0.0010769402,0.0,0.0,0.0,0.0,-1.0
35369350,35369296,-0.010398451,0.003076256,-0.00052182155,0.0,0.0,0.0,0.0,-1.0
35473433,35473380,-0.010002777,-0.0026786532,-0.00048949226,0.0,0.0,0.0,0.0,-1.0
35571732,35571678,0.04617843,-0.021372797,-0.00047909055,0.12014917,0.0,0.0,0.0,-1.0
35675353,35675299,0.05070173,-0.039892197,0.0010620868,0.1201924,0.0,0.0,0.0,-1.0
35778360,35778296,0.051114112,-0.030033812,0.00065088033,0.1201901,0.0,0.0,0.0,-1.0
35877428,35877375,0.053778566,-0.029401036,-3.362445e-05,0.12743469,0.0,0.0,0.0,-1.0
35980351,35980299,0.036448136,-0.028612964,-0.002276937,0.14468074,0.0,0.0,0.0,-1.0
36082394,36082340,0.048646457,-0.01967595,0.00030968184,0.16473018,0.0,0.0,0.0,-1.0
36182384,36182329,0.02657625,-0.027304875,0.0002983637,0.1860787,0.0,0.0,0.0,-1.0
36285350,36285296,0.013962129,-0.02200903,0.0011029332,0.20843846,0.0,0.0,0.0,-1.0
36384370,36384311,0.03976892,-0.019363571,-0.0006797328,0.22928792,0.0,0.0,0.0,-1.0
36488382,36488287,0.041322555,-0.0109052975,-0.00071409903,0.25767896,0.0,0.0,0.0,-1.0
36590363,36590299,0.038587883,-0.015115746,-0.0023357281,0.31032616,0.0,0.0,0.0,-1.0
36688476,36688422,0.033484556,-0.006186994,-0.00041851267,0.31732228,0.0,0.0,0.0,-1.0
36789353,36789299,0.030021707,-0.026006106,-0.00091236486,0.35793918,0.0,0.0,0.0,-1.0
36893351,36893296,0.017898649,-0.010891063,-0.0021765104,0.38992995,0.0,0.0,0.0,-1.0
36996369,36996303,0.0135345645,-0.00544037,0.0008456133,0.4245145,0.0,0.0,0.0,-1.0
37097375,37097322,0.026806999,-0.013032917,-0.002274176,0.4813762,0.0,0.0,0.0,-1.0
37197403,37197347,0.03084454,-0.018306267,-0.0007312469,0.532639,0.0,0.0,0.0,-1.0
37298356,37298302,0.017215189,-0.0035009743,-0.002193312,0.5751434,0.0,0.0,0.0,-1.0
37400512,37400418,-0.014617419,-0.005498297,-0.0005355445,0.61827475,0.0,0.0,0.0,-1.0
37500371,37500305,0.0052646357,-0.006131267,-0.00016306168,0.6354238,0.0,0.0,0.0,-1.0
37599358,37599305,0.019533042,0.0010000849,-0.00029279175,0.67944896,0.0,0.0,0.0,-1.0
37705354,37705299,0.010414626,0.011814173,0.0010163034,0.6937241,0.0,0.0,0.0,-1.0
