timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
26011021,0,20000.0,0.974169,0.0,1.3748538,0.0,0,0,0,0,0,0,0,0,0,0,35
26089375,0,1200.0,0.18796422,0.0,0.5665947,0.0,0,0,0,0,0,0,0,1,0,1,36
26151197,26150923,800000.0,1.0,18.878292,23.458483,0.0,255,190,6,4,4,5,0,0,1,1,46
27012384,0,20000.0,0.91766685,0.0,6.409378,0.0,0,0,0,0,0,0,0,0,0,0,35
27097028,0,1200.0,0.18796422,0.0,0.5766205,0.0,0,0,0,0,0,0,0,1,0,1,36
27153569,26150923,800000.0,1.0,22.72273,28.540007,0.0,255,190,6,4,4,5,0,0,1,1,46
27171141,27167390,800000.0,1.0,22.72273,28.540007,0.0,255,190,6,4,4,5,0,0,1,1,46
28015090,0,20000.0,0.91766685,0.0,16.523968,0.0,0,0,0,0,0,0,0,0,0,0,35
28103047,0,1200.0,0.15552334,0.0,0.37969184,0.0,0,0,0,0,0,0,0,1,0,1,36
28151126,28149990,800000.0,1.0,24.80925,40.098057,0.0,255,190,6,4,4,5,0,0,1,1,46
29018450,0,20000.0,0.91766685,0.0,16.862421,0.0,0,0,0,0,0,0,0,0,0,0,35
29111036,0,1200.0,0.15552334,0.0,0.50794303,0.0,0,0,0,0,0,0,0,1,0,1,36
29155582,29151363,800000.0,1.0,24.658016,40.035156,0.0,255,190,6,4,4,5,0,0,1,1,46
30018565,0,20000.0,0.91766685,0.0,16.991018,0.0,0,0,0,0,0,0,0,0,0,0,35
30118374,0,1200.0,0.15552334,0.0,0.6403014,0.0,0,0,0,0,0,0,0,1,0,1,36
30153009,30152332,800000.0,1.0,24.916937,39.99333,0.0,255,190,6,4,4,5,0,0,1,1,46
31018698,0,20000.0,0.91766685,0.0,17.030628,0.0,0,0,0,0,0,0,0,0,0,0,35
31122977,0,1200.0,0.15552334,0.0,0.5315903,0.0,0,0,0,0,0,0,0,1,0,1,36
31153068,31149307,800000.0,1.0,24.939352,40.496273,0.0,255,190,6,4,4,5,0,0,1,1,46
32019448,0,20000.0,0.91766685,0.0,15.950056,0.0,0,0,0,0,0,0,0,0,0,0,35
32126401,0,1200.0,0.15552334,0.0,0.5072399,0.0,0,0,0,0,0,0,0,1,0,1,36
32154400,32151981,800000.0,1.0,22.722908,38.531845,0.0,255,190,6,4,4,5,0,0,1,1,46
33021524,0,20000.0,0.91766685,0.0,16.534922,0.0,0,0,0,0,0,0,0,0,0,0,35
33126435,0,1200.0,0.15552334,0.0,0.5072399,0.0,0,0,0,0,0,0,0,1,0,1,36
33150159,33149438,800000.0,1.0,24.844912,40.32421,0.0,255,190,6,4,4,5,0,0,1,1,46
34022822,0,20000.0,0.91766685,0.0,17.02432,0.0,0,0,0,0,0,0,0,0,0,0,35
34126948,0,1200.0,0.15552334,0.0,0.43061116,0.0,0,0,0,0,0,0,0,1,0,1,36
34151152,33149438,800000.0,1.0,24.909727,39.78699,0.0,255,190,6,4,4,5,0,0,1,1,46
34155072,34151302,800000.0,1.0,24.909727,39.78699,0.0,255,190,6,4,4,5,0,0,1,1,46
35023705,0,20000.0,0.91766685,0.0,17.026827,0.0,0,0,0,0,0,0,0,0,0,0,35
35133385,0,1200.0,0.15552334,0.0,0.4901946,0.0,0,0,0,0,0,0,0,1,0,1,36
35156129,35152341,800000.0,1.0,24.608833,40.501434,0.0,255,190,6,4,4,5,0,0,1,1,46
36023722,0,20000.0,0.91766685,0.0,16.87735,0.0,0,0,0,0,0,0,0,0,0,0,35
36137498,0,1200.0,0.15552334,0.0,0.53723663,0.0,0,0,0,0,0,0,0,1,0,1,36
36155046,36151319,800000.0,1.0,25.202024,40.2056,0.0,255,190,6,4,4,5,0,0,1,1,46
37025478,0,20000.0,0.91766685,0.0,16.86956,0.0,0,0,0,0,0,0,0,0,0,0,35
37140393,0,1200.0,0.15552334,0.0,0.62542695,0.0,0,0,0,0,0,0,0,1,0,1,36
37155348,37151351,800000.0,1.0,24.993803,41.658337,0.0,255,190,6,4,4,5,0,0,1,1,46
38028993,0,20000.0,0.91766685,0.0,15.56376,0.0,0,0,0,0,0,0,0,0,0,0,35
38149827,0,1200.0,0.15552334,0.0,0.57932514,0.0,0,0,0,0,0,0,0,1,0,1,36
38152435,38151543,800000.0,1.0,22.578785,38.847557,0.0,255,190,6,4,4,5,0,0,1,1,46
39031502,0,20000.0,0.91766685,0.0,14.967557,0.0,0,0,0,0,0,0,0,0,0,0,35
39149902,0,1200.0,0.15552334,0.0,0.46383014,0.0,0,0,0,0,0,0,0,1,0,1,36
39154852,39153239,800000.0,1.0,23.337425,38.010227,0.0,255,190,6,4,4,5,0,0,1,1,46
40033501,0,20000.0,0.91766685,0.0,16.775448,0.0,0,0,0,0,0,0,0,0,0,0,35
40155722,39153239,800000.0,1.0,24.961336,40.235065,0.0,255,190,6,4,4,5,0,0,1,1,46
40158964,0,1200.0,0.15552334,0.0,0.48982352,0.0,0,0,0,0,0,0,0,1,0,1,36
40167106,40166961,800000.0,1.0,24.961336,40.235065,0.0,255,190,6,4,4,5,0,0,1,1,46
41034072,0,20000.0,0.91766685,0.0,16.677294,0.0,0,0,0,0,0,0,0,0,0,0,35
41163541,0,1200.0,0.15552334,0.0,0.45813695,0.0,0,0,0,0,0,0,0,1,0,1,36
41170064,41167331,800000.0,1.0,25.017555,40.503567,0.0,255,190,6,4,4,5,0,0,1,1,46
42034275,0,20000.0,0.91766685,0.0,17.10258,0.0,0,0,0,0,0,0,0,0,0,0,35
42152191,42150990,800000.0,1.0,24.936138,40.54206,0.0,255,190,6,4,4,5,0,0,1,1,46
42166340,0,1200.0,0.15552334,0.0,0.5785276,0.0,0,0,0,0,0,0,0,1,0,1,36
43035416,0,20000.0,0.91766685,0.0,16.961323,0.0,0,0,0,0,0,0,0,0,0,0,35
43153544,43153298,800000.0,1.0,25.067041,40.86553,0.0,255,190,6,4,4,5,0,0,1,1,46
43172564,0,1200.0,0.15552334,0.0,0.41698587,0.0,0,0,0,0,0,0,0,1,0,1,36
44035600,0,20000.0,0.91766685,0.0,10.582481,0.0,0,0,0,0,0,0,0,0,0,0,35
44153748,43153298,800000.0,1.0,16.122704,33.646862,0.0,255,190,6,4,4,5,0,0,1,1,46
44168849,44167351,800000.0,1.0,16.122704,33.646862,0.0,255,190,6,4,4,5,0,0,1,1,46
44174453,0,1200.0,0.15552334,0.0,0.60691905,0.0,0,0,0,0,0,0,0,1,0,1,36
45036503,0,20000.0,0.91766685,0.0,7.283144,0.0,0,0,0,0,0,0,0,0,0,0,35
45154116,45151406,800000.0,1.0,11.50757,29.891115,0.0,255,190,6,4,4,5,0,0,1,1,46
45178152,0,1200.0,0.15552334,0.0,0.5449966,0.0,0,0,0,0,0,0,0,1,0,1,36
46037391,0,20000.0,0.91766685,0.0,7.346756,0.0,0,0,0,0,0,0,0,0,0,0,35
46156392,45151406,800000.0,1.0,11.743364,29.932816,0.0,255,190,6,4,4,5,0,0,1,1,46
46166757,46166476,800000.0,1.0,11.743364,29.932816,0.0,255,190,6,4,4,5,0,0,1,1,46
46181370,0,1200.0,0.15552334,0.0,0.41609538,0.0,0,0,0,0,0,0,0,1,0,1,36
47039501,0,20000.0,0.91766685,0.0,7.4722643,0.0,0,0,0,0,0,0,0,0,0,0,35
47169499,47168388,800000.0,1.0,11.568782,29.901894,0.0,255,190,6,4,4,5,0,0,1,1,46
47184370,0,1200.0,0.15552334,0.0,0.6246071,0.0,0,0,0,0,0,0,0,1,0,1,36
48040618,0,20000.0,0.91766685,0.0,7.2279286,0.0,0,0,0,0,0,0,0,0,0,0,35
48150554,48150308,800000.0,1.0,11.50301,29.82554,0.0,255,190,6,4,4,5,0,0,1,1,46
48185367,0,1200.0,0.15552334,0.0,0.30149373,0.0,0,0,0,0,0,0,0,1,0,1,36
49041161,0,20000.0,0.91766685,0.0,7.3315806,0.0,0,0,0,0,0,0,0,0,0,0,35
49150580,48150308,800000.0,1.0,11.751322,29.962078,0.0,255,190,6,4,4,5,0,0,1,1,46
49169497,49168302,800000.0,1.0,11.751322,29.962078,0.0,255,190,6,4,4,5,0,0,1,1,46
49193504,0,1200.0,0.15552334,0.0,0.57686037,0.0,0,0,0,0,0,0,0,1,0,1,36
50041726,0,20000.0,0.91766685,0.0,7.1762133,0.0,0,0,0,0,0,0,0,0,0,0,35
50169965,50167345,800000.0,1.0,11.494574,29.870125,0.0,255,190,6,4,4,5,0,0,1,1,46
50203174,0,1200.0,0.15552334,0.0,0.688792,0.0,0,0,0,0,0,0,0,1,0,1,36
51042549,0,20000.0,0.91766685,0.0,7.337139,0.0,0,0,0,0,0,0,0,0,0,0,35
51168392,51167328,800000.0,1.0,11.5680275,29.973162,0.0,255,190,6,4,4,5,0,0,1,1,46
51210543,0,1200.0,0.15552334,0.0,0.59805113,0.0,0,0,0,0,0,0,0,1,0,1,36
52044184,0,20000.0,0.91766685,0.0,7.438095,0.0,0,0,0,0,0,0,0,0,0,0,35
52169395,52167328,800000.0,1.0,11.762249,29.981949,0.0,255,190,6,4,4,5,0,0,1,1,46
52215443,0,1200.0,0.15552334,0.0,0.41074604,0.0,0,0,0,0,0,0,0,1,0,1,36
53046612,0,20000.0,0.91766685,0.0,7.3370824,0.0,0,0,0,0,0,0,0,0,0,0,35
53167559,53167058,800000.0,1.0,11.497427,29.929209,0.0,255,190,6,4,4,5,0,0,1,1,46
53219410,0,1200.0,0.15552334,0.0,0.4447752,0.0,0,0,0,0,0,0,0,1,0,1,36
54050041,0,20000.0,0.91766685,0.0,7.373664,0.0,0,0,0,0,0,0,0,0,0,0,35
54150672,54150310,800000.0,1.0,11.63208,30.010048,0.0,255,190,6,4,4,5,0,0,1,1,46
54220668,0,1200.0,0.15552334,0.0,0.52988154,0.0,0,0,0,0,0,0,0,1,0,1,36
55050371,0,20000.0,0.91766685,0.0,7.166581,0.0,0,0,0,0,0,0,0,0,0,0,35
55151564,54150310,800000.0,1.0,11.639233,29.83065,0.0,255,190,6,4,4,5,0,0,1,1,46
55169392,55167349,800000.0,1.0,11.639233,29.83065,0.0,255,190,6,4,4,5,0,0,1,1,46
55223431,0,1200.0,0.15552334,0.0,0.4749655,0.0,0,0,0,0,0,0,0,1,0,1,36
56051801,0,20000.0,0.91766685,0.0,7.5368724,0.0,0,0,0,0,0,0,0,0,0,0,35
56171618,56168309,800000.0,1.0,11.716926,30.185928,0.0,255,190,6,4,4,5,0,0,1,1,46
56231523,0,1200.0,0.15552334,0.0,0.55198026,0.0,0,0,0,0,0,0,0,1,0,1,36
57054501,0,20000.0,0.91766685,0.0,7.3159175,0.0,0,0,0,0,0,0,0,0,0,0,35
57169392,57167329,800000.0,1.0,11.75902,30.272285,0.0,255,190,6,4,4,5,0,0,1,1,46
57239464,0,1200.0,0.15552334,0.0,0.48580146,0.0,0,0,0,0,0,0,0,1,0,1,36
58055397,0,20000.0,0.91766685,0.0,7.366208,0.0,0,0,0,0,0,0,0,0,0,0,35
58170392,58168310,800000.0,1.0,11.764682,29.893667,0.0,255,190,6,4,4,5,0,0,1,1,46
58248483,0,1200.0,0.15552334,0.0,0.60541034,0.0,0,0,0,0,0,0,0,1,0,1,36
59057573,0,20000.0,0.91766685,0.0,7.3346286,0.0,0,0,0,0,0,0,0,0,0,0,35
59169815,59168712,800000.0,1.0,11.558723,29.908411,0.0,255,190,6,4,4,5,0,0,1,1,46
59249528,0,1200.0,0.15552334,0.0,0.47770208,0.0,0,0,0,0,0,0,0,1,0,1,36
60059617,0,20000.0,0.91766685,0.0,7.3493013,0.0,0,0,0,0,0,0,0,0,0,0,35
60169393,60168307,800000.0,1.0,11.664568,29.95489,0.0,255,190,6,4,4,5,0,0,1,1,46
60254504,0,1200.0,0.15552334,0.0,0.49700546,0.0,0,0,0,0,0,0,0,1,0,1,36
61059910,0,20000.0,0.91766685,0.0,7.2380514,0.0,0,0,0,0,0,0,0,0,0,0,35
61171392,61169308,800000.0,1.0,11.679836,29.923471,0.0,255,190,6,4,4,5,0,0,1,1,46
61256450,0,1200.0,0.15552334,0.0,0.49701145,0.0,0,0,0,0,0,0,0,1,0,1,36
62062523,0,20000.0,0.91766685,0.0,7.409431,0.0,0,0,0,0,0,0,0,0,0,0,35
62169267,62167328,800000.0,1.0,11.5164795,29.92205,0.0,255,190,6,4,4,5,0,0,1,1,46
62265372,0,1200.0,0.15552334,0.0,0.4980248,0.0,0,0,0,0,0,0,0,1,0,1,36
63064467,0,20000.0,0.91766685,0.0,7.2077446,0.0,0,0,0,0,0,0,0,0,0,0,35
63168472,63167328,800000.0,1.0,11.719885,29.947155,0.0,255,190,6,4,4,5,0,0,1,1,46
