timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
36832398,0.0,-0.0,0.0029178085,0.0,0.9999989,0.0,0.0,0.0014589038,0.0,0.0,-0.0,1,0,0,0,0,0
44140759,0.0,0.0,0.0015317549,0.0,0.9999997,0.0,0.0,0.00076587754,0.0,0.0,-0.0,1,0,0,0,0,0
44237134,0.0,0.0,0.0012774214,0.0,0.9999998,0.0,0.0,0.00063871074,0.0,0.0,-0.0,1,0,0,0,0,0
44341125,0.0,0.0,0.0010287218,0.0,0.9999999,0.0,0.0,0.00051436084,0.0,0.0,-0.0,1,0,0,0,0,0
44436120,0.0,0.0,0.00095050334,0.0,0.9999999,0.0,0.0,0.00047525173,0.0,0.0,-0.0,1,0,0,0,0,0
44527232,0.0,0.0,0.00068871066,0.0,0.99999994,0.0,0.0,0.00034435533,0.0,0.0,-0.0,1,0,0,0,0,0
44648194,0.0,0.0,0.00072409015,0.0,0.99999994,0.0,0.0,0.00036204507,0.0,0.0,-0.0,1,0,0,0,0,0
44750595,0.0,0.0,0.00043653208,0.0,1.0,0.0,0.0,0.00021826607,0.0,0.0,-0.0,1,0,0,0,0,0
44844145,0.0,0.0,0.00028865118,0.0,1.0,0.0,0.0,0.0001443256,0.0,0.0,-0.0,1,0,0,0,0,0
44939541,0.0,0.0,1.2153944e-05,0.0,1.0,0.0,0.0,6.076972e-06,0.0,0.0,-0.0,1,0,0,0,0,0
45036176,-0.0,-0.0,-0.00021920927,0.0,1.0,-0.0,0.0,-0.00010960463,0.0,0.0,-0.0,1,0,0,0,0,0
45140630,-0.0,-0.0,-0.00019998004,0.0,1.0,-0.0,0.0,-9.999002e-05,0.0,0.0,-0.0,1,0,0,0,0,0
45240502,-0.0,-0.0,-0.00018801143,0.0,1.0,-0.0,0.0,-9.4005714e-05,0.0,0.0,-0.0,1,0,0,0,0,0
45360300,-0.0,-0.0,-0.00014112185,0.0,1.0,-0.0,0.0,-7.056093e-05,0.0,0.0,-0.0,1,0,0,0,0,0
45455540,-0.0,-0.0,-0.00013090989,0.0,1.0,-0.0,0.0,-6.5454944e-05,0.0,0.0,-0.0,1,0,0,0,0,0
45550565,-0.0,-0.0,-0.00023133775,0.0,1.0,-0.0,0.0,-0.000115668874,0.0,0.0,-0.0,1,0,0,0,0,0
45645240,-0.0,-0.0,-0.00031927513,0.0,1.0,-0.0,0.0,-0.00015963757,0.0,0.0,-0.0,1,0,0,0,0,0
45762167,-0.0,-0.0,-0.0007011331,0.0,0.99999994,-0.0,0.0,-0.00035056655,0.0,0.0,-0.0,1,0,0,0,0,0
45858143,-0.0,-0.0,-0.000775689,0.0,0.99999994,-0.0,0.0,-0.00038784454,0.0,0.0,-0.0,1,0,0,0,0,0
45956475,-0.0,-0.0,-0.0012437407,0.0,0.9999998,-0.0,0.0,-0.00062187033,0.0,0.0,-0.0,1,0,0,0,0,0
46071188,-0.0,-0.0,-0.0014537553,0.0,0.99999976,-0.0,0.0,-0.00072687765,0.0,0.0,-0.0,1,0,0,0,0,0
46167535,-0.0,-0.0,-0.001447426,0.0,0.99999976,-0.0,0.0,-0.000723713,0.0,0.0,-0.0,1,0,0,0,0,0
46254544,-0.0,-0.0,-0.0015582354,0.0,0.9999997,-0.0,0.0,-0.0007791177,0.0,0.0,-0.0,1,0,0,0,0,0
46372921,-0.0,-0.0,-0.0018574412,0.0,0.9999996,-0.0,0.0,-0.0009287205,0.0,0.0,-0.0,1,0,0,0,0,0
46465523,-0.0,-0.0,-0.0017584712,0.0,0.9999996,-0.0,0.0,-0.00087923557,0.0,0.0,-0.0,1,0,0,0,0,0
46562651,-0.0,-0.0,-0.002051219,0.0,0.99999946,-0.0,0.0,-0.0010256094,0.0,0.0,-0.0,1,0,0,0,0,0
46660181,-0.0,-0.0,-0.0021358007,0.0,0.9999994,-0.0,0.0,-0.0010679001,0.0,0.0,-0.0,1,0,0,0,0,0
46780591,-0.0,-0.0,-0.0022586845,0.0,0.99999934,-0.0,0.0,-0.0011293421,0.0,0.0,-0.0,1,0,0,0,0,0
46881123,-0.0,-0.0,-0.0022275567,0.0,0.9999994,-0.0,0.0,-0.0011137782,0.0,0.0,-0.0,1,0,0,0,0,0
46981157,-0.0,-0.0,-0.0021972808,0.0,0.9999994,-0.0,0.0,-0.0010986403,0.0,0.0,-0.0,1,0,0,0,0,0
47077236,-0.0,-0.0,-0.0024781453,0.0,0.9999992,-0.0,0.0,-0.0012390725,0.0,0.0,-0.0,1,0,0,0,0,0
47171195,-0.0,-0.0,-0.0025375306,0.0,0.99999917,-0.0,0.0,-0.001268765,0.0,0.0,-0.0,1,0,0,0,0,0
47267464,-0.0,-0.0,-0.0025815186,0.0,0.99999917,-0.0,0.0,-0.001290759,0.0,0.0,-0.0,1,0,0,0,0,0
47388911,-0.0,-0.0,-0.0027643465,0.0,0.99999905,-0.0,0.0,-0.0013821728,0.0,0.0,-0.0,1,0,0,0,0,0
