timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
43228336,0.0,0.0,0.0,1
43319336,0.0,0.0,0.0,1
43427303,0.0,0.0,0.0,1
43526347,0.0,0.0,0.0,1
43619516,0.0,0.0,0.0,1
43723302,0.0,0.0,0.0,1
43825296,0.0,0.0,0.0,1
43926302,0.0,0.0,0.0,1
44026487,0.0,0.0,0.0,1
44124337,0.0,0.0,0.0,1
44227302,0.0,0.0,0.0,1
44319768,0.0,0.0,0.0,1
44428302,0.0,0.0,0.0,1
44526302,0.0,0.0,0.0,1
44623303,0.0,0.0,0.0,1
44724565,0.0,0.0,0.0,1
44826302,0.0,0.0,0.0,1
44922304,0.0,0.0,0.0,1
45027303,0.0,0.0,0.0,1
45125296,0.0,0.0,0.0,1
45222296,0.0,0.0,0.0,1
45327302,0.0,0.0,0.0,1
45423303,0.0,0.0,0.0,1
45527296,0.0,0.0,0.0,1
45622227,0.0,0.0,0.0,1
45728302,0.0,0.0,0.0,1
45823337,0.0,0.0,0.0,1
45931384,0.0,0.0,0.0,1
46032305,0.0,0.0,0.0,1
46124261,0.0,0.0,0.0,1
46228432,0.0,0.0,0.0,1
46325304,0.0,0.0,0.0,1
46432296,0.0,0.0,0.0,1
46529424,0.0,0.0,0.0,1
46627296,0.0,0.0,0.0,1
46731296,0.0,0.0,0.0,1
46831308,0.0,0.0,0.0,1
46933381,0.0,0.0,0.0,1
47028475,0.0,0.0,0.0,1
47133296,0.0,0.0,0.0,1
47232317,0.0,0.0,0.0,1
47330384,0.0,0.0,0.0,1
47430306,0.0,0.0,0.0,1
47531303,0.0,0.0,0.0,1
47628383,0.0,0.0,0.0,1
47734359,0.0,0.0,0.0,1
47834328,0.0,0.0,0.0,1
47931296,0.0,0.0,0.0,1
48029344,0.0,0.0,0.0,1
48132302,0.0,0.0,0.0,1
48229342,0.0,0.0,0.0,1
48327309,0.0,0.0,0.0,1
48427302,0.0,0.0,0.0,1
48533309,0.0,0.0,0.0,1
48625552,0.0,0.0,0.0,1
48730296,0.0,0.0,0.0,1
48827381,0.0,0.0,0.0,1
48932302,0.0,0.0,0.0,1
49331303,0.0,0.0,0.0,1
49428303,0.0,0.0,0.0,1
49529362,0.0,0.0,0.0,1
49628301,0.0,0.0,0.0,1
49732305,0.0,0.0,0.0,1
49827309,0.0,0.0,0.0,1
49931305,0.0,0.0,0.0,1
50027302,0.0,0.0,0.0,1
50124617,0.0,0.0,0.0,1
50227305,0.0,0.0,0.0,1
50333304,0.0,0.0,0.0,1
50424908,0.0,0.0,0.0,1
50530302,0.0,0.0,0.0,1
50628302,0.0,0.0,0.0,1
50727296,0.0,0.0,0.0,1
50832302,0.0,0.0,0.0,1
50927303,0.0,0.0,0.0,1
51029394,0.0,0.0,0.0,1
51125159,0.0,0.0,0.0,1
51229367,0.0,0.0,0.0,1
51330309,0.0,0.0,0.0,1
51429371,0.0,0.0,0.0,1
51531304,0.0,0.0,0.0,1
51629366,0.0,0.0,0.0,1
51729341,0.0,0.0,0.0,1
51834323,0.0,0.0,0.0,1
51931305,0.0,0.0,0.0,1
52033296,0.0,0.0,0.0,1
52127381,0.0,0.0,0.0,1
52230356,0.0,0.0,0.0,1
52333304,0.0,0.0,0.0,1
52430304,0.0,0.0,0.0,1
52529353,0.0,0.0,0.0,1
88264085,0.0,0.0,0.0,1
88365720,0.0,0.0,0.0,1
88472011,0.0,0.0,0.0,1
88577023,0.0,0.0,0.0,1
88683609,0.0,0.0,0.0,1
88790099,0.0,0.0,0.0,1
