timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
43255296,-0.00472477,0.0030703205,-0.005422638,2972,-2972,-0.09996975,0.03848732,-9.8115225,5022
43273666,-0.0039076135,0.0057539614,-0.0017480275,617,-617,0.069784686,0.07562514,-9.797363,741
43276327,0.0047380277,0.0068298606,0.00090165687,2661,-2661,0.071224675,0.031681396,-9.913939,617
43279322,-0.0079712225,0.009465384,-0.0058526224,2995,-2995,0.07314305,0.06923569,-9.613455,2661
43285395,0.0052050827,-0.004904374,0.001039276,6073,-6073,-0.08477326,0.044207677,-9.769853,2995
43288355,0.0018220468,-0.007812458,0.007112008,2960,-2960,0.011451663,-0.06457599,-9.889395,6073
43292302,0.0031405906,-0.003981544,-0.008479566,3947,-3947,0.06811316,0.07131427,-9.878888,2960
43296380,-0.0047556623,0.0019404487,-0.0087070195,4078,-4078,-0.022081887,-0.021157421,-9.707552,3947
43300303,-0.008416355,-0.0068798033,0.0011309362,3923,-3923,-0.08564914,0.012553878,-9.733478,4078
43306296,0.0063196355,-0.008854757,0.0076440456,5993,-5993,0.09485886,-0.0069678477,-9.782062,3923
43309530,0.003394962,0.0060272925,0.0030349658,3234,-3234,0.09284028,0.09138442,-9.943641,5993
43314369,-0.0008729396,0.0007074781,0.008669616,4839,-4839,-0.0027426127,0.08935203,-9.886976,3234
43319336,0.0036199596,-0.0047736997,-0.007306228,2034,-2034,-0.031377774,-0.010295463,-9.9782715,2933
43324351,-0.009265949,-0.008858044,0.0029373108,5015,-5015,0.033743337,-0.03583779,-9.634658,2034
43329450,0.0071997074,0.0028549961,0.007383561,5099,-5099,0.055040546,0.06591483,-9.940559,5015
43333302,0.0054845046,0.0039189286,-0.0044841226,3852,-3852,0.06646322,0.030614963,-9.816838,5099
43337304,-0.0019281387,0.005428658,-0.0046463106,4002,-4002,0.04733872,-0.054334827,-9.634438,3852
43343296,0.003945483,0.001580736,-0.009153091,5992,-5992,0.021871971,-0.005461298,-9.620348,4002
43346299,-0.008266374,0.00743042,0.003987135,3003,-3003,-0.06017547,0.09368934,-9.822344,5992
43348304,-0.00043683444,-0.009039354,0.00077527924,2005,-2005,0.030827777,0.036680654,-9.759143,3003
43353304,-0.0018765399,-0.0044115297,-0.009881968,5000,-5000,-0.015984569,-0.08647404,-9.80995,2005
43357303,0.0009932604,-0.004580928,-0.00623547,3999,-3999,-0.052654065,0.030807294,-9.853986,5000
43360313,-0.006271645,0.008344654,0.00045169005,3010,-3010,0.04314078,-0.021809533,-9.967543,3999
43364328,-0.0010097385,-0.003934105,0.0012008847,4015,-4015,0.06709518,0.047175474,-9.719418,3010
43369406,0.009324612,-0.0005031805,0.003269269,5078,-5078,-0.031243082,-0.042322323,-9.602356,4015
43374324,-0.0012501436,0.0030458472,0.0066018514,4918,-4918,0.09752691,0.088749,-9.618355,5078
43377296,-0.0063529075,-0.0057620266,0.0060502803,2972,-2972,-0.065288335,0.0044595324,-9.719548,4918
43381302,0.0066801817,-0.002382263,0.007064649,4006,-4006,-0.015957817,-0.07518458,-9.946925,2972
43385302,-0.0061874967,0.0013054878,-0.004443234,4000,-4000,-0.0030260198,-0.027306838,-9.992838,4006
43390304,-0.005097171,0.002965465,-0.005669156,5002,-5002,-0.05831528,0.053985912,-9.653409,4000
43393340,-0.008148001,0.0005711687,-0.001506048,3036,-3036,-0.09772954,-0.09816709,-9.824127,5002
43398302,-0.003438616,-0.0003672907,0.007850964,4962,-4962,0.05965314,-0.09434621,-9.728312,3036
43403305,-0.0073605455,0.008317981,-0.006158973,5003,-5003,-0.00963487,-0.07672931,-9.75644,4962
43406394,-0.009714252,0.005284778,0.0037315297,3089,-3089,-0.05150031,-0.004331362,-9.640095,5003
43411299,-0.0074417945,0.0012603787,-0.0041817334,4905,-4905,0.07772294,0.035836704,-9.609837,3089
43415303,0.005763619,0.0031851453,-0.0023927637,4004,-4004,0.08943734,-0.092511974,-9.7463255,4905
43419335,-0.003654748,0.0018442814,0.00053471414,4032,-4032,-0.026560731,-0.0488048,-9.721066,4004
43423296,-0.005347492,-0.0031618604,0.006941009,3961,-3961,0.04123179,0.056656945,-9.725611,4032
43427303,0.0046967315,-0.0013868577,-0.0024607289,4007,-4007,-0.017316908,0.033282626,-9.960324,3961
43429667,-0.008561181,-0.0034192055,-0.0021191316,2364,-2364,-0.045281783,-0.01891393,-9.998398,4007
43438296,0.0085068885,-0.0058068284,0.009059809,2993,-2993,0.06022507,-0.033682384,-9.942454,5636
43443296,-0.0047236546,0.0046377415,0.008212192,5000,-5000,-0.09033374,-0.04795574,-9.8657255,2993
43447298,0.009534927,0.006524049,0.002307375,4002,-4002,-0.03917505,0.007880401,-9.679099,5000
43451304,0.0050823833,0.00023702557,0.0037156853,4006,-4006,-0.015045429,0.045899767,-9.849135,4002
43455302,-0.00038618204,0.003688712,0.009522766,3998,-3998,-0.018955309,0.07355846,-10.000514,4006
43459335,0.0094383415,-0.0038177955,0.009119794,4033,-4033,0.018118517,0.096939795,-9.86457,3998
43466302,-0.0077062063,-0.0016526708,-0.0020741797,1953,-1953,-0.06782949,0.059738852,-9.688479,5014
