timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
42309258,inf,0,1,1,1,0
43309367,inf,0,1,1,1,0
44329261,inf,0,1,1,1,0
45329333,inf,0,1,1,1,0
46349262,inf,0,1,1,1,0
47349338,inf,0,1,1,1,0
48369358,inf,0,1,1,1,0
49369361,inf,0,1,1,1,0
50389344,inf,0,1,1,1,0
51409306,inf,0,1,1,1,0
52049308,inf,0,1,1,1,1
52549341,inf,0,1,0,1,1
52569441,inf,0,1,0,0,1
53069336,inf,0,0,0,0,0
54089377,inf,0,0,0,0,0
55089773,inf,0,0,0,0,0
56109320,inf,0,0,0,0,0
57129335,inf,0,0,0,0,0
58129347,inf,0,0,0,0,0
59129377,inf,0,0,0,0,0
60149312,inf,0,0,0,0,0
61149332,inf,0,0,0,0,0
62169261,inf,0,0,0,0,0
64189303,inf,0,0,0,0,0
65209329,inf,0,0,0,0,0
66229261,inf,0,0,0,0,0
67229261,inf,0,0,0,0,0
68229332,inf,0,0,0,0,0
69249318,inf,0,0,0,0,0
70269337,inf,0,0,0,0,0
71289261,inf,0,0,0,0,0
72289313,inf,0,0,0,0,0
73309369,inf,0,0,0,0,0
74329316,inf,0,0,0,0,0
75349305,inf,0,0,0,0,0
76349314,inf,0,0,0,0,0
77349320,inf,0,0,0,0,0
78369323,inf,0,0,0,0,0
79389321,inf,0,0,0,0,0
80409362,inf,0,0,0,0,0
81429303,inf,0,0,0,0,0
82449303,inf,0,0,0,0,0
83449314,inf,0,0,0,0,0
84469333,inf,0,0,0,0,0
85489261,inf,0,0,0,0,0
86489261,inf,0,0,0,0,0
87489304,inf,0,0,0,0,0
88089258,inf,0,0,1,0,0
88149258,inf,0,0,1,1,0
88189258,inf,0,1,1,1,0
