timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
43252324,0.2752038,-0.034550454,0.47280458
43273049,0.2784787,-0.031232364,0.46953928
43273666,0.27932164,-0.03335016,0.46891558
43276327,0.27818292,-0.03509057,0.47436166
43279322,0.2761323,-0.03023158,0.47100154
43285395,0.27970627,-0.03040338,0.46914056
43288355,0.27880758,-0.03661112,0.4715961
43292302,0.27859324,-0.0340923,0.46995252
43296380,0.27810818,-0.029752916,0.4733077
43300303,0.27562016,-0.03226739,0.46864066
43306296,0.27541667,-0.03703908,0.46979868
43309530,0.27959105,-0.0347443,0.4749903
43317302,0.27784824,-0.03479286,0.4749464
43319336,0.2751849,-0.034566678,0.4748938
43324351,0.27938116,-0.030670501,0.46768034
43329450,0.2784971,-0.030129958,0.47355416
43333302,0.276488,-0.03319656,0.47533062
43337304,0.27752632,-0.03758258,0.46804935
43343296,0.27994633,-0.031909335,0.46761826
43346299,0.27339065,-0.035194367,0.4702854
43348304,0.27397105,-0.03151415,0.46873537
43353304,0.27907982,-0.033312723,0.469897
43357303,0.27814972,-0.029925741,0.47320086
43360313,0.2781169,-0.03293224,0.47337967
43364328,0.2796418,-0.0341764,0.47117493
43369406,0.27526072,-0.033812936,0.4714373
43374324,0.27448824,-0.037023056,0.47311246
43377296,0.27357522,-0.03447982,0.47395524
43381302,0.27405718,-0.037352365,0.47203913
43385302,0.27869272,-0.036212325,0.46825707
43390304,0.2786353,-0.03313787,0.4754427
43393340,0.27907467,-0.035197712,0.47183484
43398302,0.2793605,-0.030991992,0.47426838
43403305,0.27711087,-0.032619588,0.47516498
43406394,0.28035527,-0.034524884,0.4685572
43411299,0.27450076,-0.03473416,0.4751767
43415303,0.2777059,-0.032055024,0.47288445
43419335,0.27996927,-0.031377308,0.47082528
43423296,0.27511284,-0.037423044,0.474761
43427303,0.27685276,-0.03209558,0.47060487
43435303,0.27361062,-0.036430202,0.46995634
43438296,0.27768773,-0.036891237,0.47263217
43443296,0.28119624,-0.030027134,0.47524258
43447298,0.28058177,-0.033050142,0.4683522
43451304,0.27367505,-0.036080446,0.4680591
43455302,0.28038526,-0.03504362,0.4715724
43464349,0.27393606,-0.034806635,0.47168198
43466302,0.27500063,-0.03410568,0.47361824
43471305,0.27888453,-0.037156433,0.4722667
43476357,0.27603683,-0.031168032,0.46881548
43482306,0.2790944,-0.037499648,0.47001824
43486305,0.27502468,-0.031575836,0.47094306
43492302,0.27536127,-0.030117312,0.47027627
43497302,0.27444467,-0.03451913,0.46863607
43499332,0.27960378,-0.036428507,0.47245067
43503304,0.2762902,-0.036940772,0.47262776
43505880,0.28096798,-0.030568121,0.47335583
43512299,0.28076336,-0.030714521,0.47350907
43516380,0.2770562,-0.03397399,0.46957803
43526347,0.27504298,-0.030784106,0.46837017
43529364,0.27897558,-0.035474107,0.4676794
43532311,0.2808264,-0.030532192,0.4679175
43535312,0.28065422,-0.033563923,0.4678784
43540305,0.2751518,-0.03587729,0.474863
43544341,0.27483386,-0.030157961,0.46757323
43548317,0.2762678,-0.031849988,0.47333276
43552319,0.28017607,-0.029763611,0.47435424
43561299,0.28080449,-0.034618553,0.47193083
43563305,0.28031293,-0.033023678,0.47199786
43567303,0.27480146,-0.035954084,0.47041932
43572311,0.2786486,-0.036367968,0.46806082
43576296,0.27854988,-0.035452288,0.4687541
43580302,0.27525228,-0.037585482,0.47258347
43589382,0.27837586,-0.031885196,0.47485036
43592302,0.2808702,-0.031442393,0.47325328
43595312,0.2808702,-0.031442393,0.47325328
43598926,0.27658787,-0.03711272,0.47130844
43605299,0.2760382,-0.03251251,0.47533777
43608296,0.27458143,-0.035145365,0.4749378
43617303,0.2738931,-0.035116643,0.47159028
43619516,0.28071308,-0.033193324,0.46977955
43625299,0.280477,-0.031191131,0.47506723
43637359,0.27921796,-0.030220514,0.47270006
43638951,0.27921796,-0.030220514,0.47270006
43643302,0.27743387,-0.03764012,0.47510186
43648303,0.27840635,-0.03250844,0.47139403
43651308,0.27897814,-0.032393686,0.4738679
43654328,0.27901927,-0.03453166,0.472278
43658305,0.2764751,-0.036651537,0.47470492
43663302,0.27663952,-0.033379514,0.47175035
43667296,0.27989182,-0.03251936,0.4702346
43671302,0.27383596,-0.031699643,0.4750845
43680302,0.27599737,-0.03315436,0.47519577
43683380,0.27931008,-0.032326255,0.47346762
43687302,0.27617788,-0.034402724,0.46881366
43692297,0.27325562,-0.037594315,0.47362944
43695298,0.27870005,-0.03494657,0.46782452
43699333,0.2795556,-0.033977415,0.47288266
43708296,0.28103304,-0.036359046,0.47306892
43711328,0.27356258,-0.03746787,0.4717378
43714356,0.2804959,-0.033908628,0.4683869
43718304,0.27813378,-0.037326474,0.4685989
43723302,0.2737807,-0.033071704,0.47236133
43728309,0.27970946,-0.035114784,0.47521785
43731296,0.27662334,-0.037169974,0.46870607
43734347,0.2794814,-0.03566001,0.4682313
43739338,0.2758145,-0.032809786,0.46989855
43743303,0.27632537,-0.036101718,0.47524223
43747302,0.28000042,-0.03258504,0.47025716
43751306,0.27858812,-0.03174365,0.47039616
43755318,0.27407998,-0.03516345,0.47418806
43758299,0.2779015,-0.031133065,0.47292486
43763302,0.27419785,-0.036416482,0.47463745
43767302,0.27640414,-0.031613998,0.47263858
43771381,0.2758197,-0.031477816,0.47109458
43775305,0.2802903,-0.0331843,0.47057918
43778318,0.27844626,-0.03154214,0.47439787
43783304,0.27771136,-0.031757407,0.47150213
43792309,0.27398998,-0.030000871,0.46936834
43795302,0.2810183,-0.036046628,0.46971095
43801296,0.27365875,-0.03468899,0.47447652
43805302,0.27828798,-0.032861765,0.47296268
43809390,0.27806064,-0.03774349,0.470168
43817302,0.27963713,-0.03769655,0.46852294
43819510,0.2769524,-0.036933478,0.47523674
43825296,0.28006738,-0.03699454,0.47158468
43829342,0.27611563,-0.030221377,0.47005427
43833303,0.27788624,-0.03201321,0.4719016
43837381,0.2737421,-0.037042215,0.46858075
43841303,0.27922228,-0.031534586,0.47122484
43846320,0.2749128,-0.030370018,0.47096938
43850296,0.27511674,-0.035886575,0.47253838
43853296,0.27863923,-0.032651924,0.47479066
43856319,0.27405068,-0.035876386,0.4716469
43861306,0.28120515,-0.03745548,0.46787158
43866296,0.27836266,-0.033269133,0.47208652
43869491,0.27819672,-0.037370946,0.47355014
43872982,0.28120947,-0.035752825,0.47128353
43878303,0.27887696,-0.03275795,0.47234175
43882303,0.2766721,-0.03387203,0.4741743
43886302,0.27719632,-0.036727957,0.47109392
43890302,0.2782467,-0.02977637,0.47008845
43894326,0.27581862,-0.034450553,0.47503313
43898302,0.27510646,-0.033485908,0.4681299
43902318,0.27524623,-0.02996556,0.4684132
43905296,0.27884966,-0.030190432,0.47108054
43909341,0.27383137,-0.03361828,0.46912014
43914442,0.27896756,-0.036620136,0.46763667
43918302,0.27912596,-0.03366002,0.46777263
43922302,0.27752748,-0.03603688,0.46853796
43926302,0.27601442,-0.030813457,0.471767
43929389,0.27761889,-0.03279577,0.47034198
43933319,0.27636182,-0.037469823,0.47222897
43938314,0.27739546,-0.03608229,0.46758804
43942296,0.28091514,-0.034065783,0.4746315
