timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
42666604,42663302,800000.0,1.0,18.769182,23.407578,0.0,255,190,6,4,4,5,0,0,1,1,46
43052728,0,20000.0,0.974169,0.0,1.5108519,0.0,0,0,0,0,0,0,0,0,0,0,35
43161707,0,1200.0,0.18796422,0.0,0.60361785,0.0,0,0,0,0,0,0,0,1,0,1,36
43666653,43665308,800000.0,1.0,20.077185,23.601387,0.0,255,190,6,4,4,5,0,0,1,1,46
44053792,0,20000.0,0.91766685,0.0,14.525856,0.0,0,0,0,0,0,0,0,0,0,0,35
44170535,0,1200.0,0.15552334,0.0,0.5499253,0.0,0,0,0,0,0,0,0,1,0,1,36
44667534,44666399,800000.0,1.0,24.664425,37.261086,0.0,255,190,6,4,4,5,0,0,1,1,46
45054540,0,20000.0,0.91766685,0.0,17.026247,0.0,0,0,0,0,0,0,0,0,0,0,35
45175846,0,1200.0,0.15552334,0.0,0.5742646,0.0,0,0,0,0,0,0,0,1,0,1,36
45665528,45664527,800000.0,1.0,24.711033,39.89721,0.0,255,190,6,4,4,5,0,0,1,1,46
46055742,0,20000.0,0.91766685,0.0,16.709948,0.0,0,0,0,0,0,0,0,0,0,0,35
46185932,0,1200.0,0.15552334,0.0,0.48205367,0.0,0,0,0,0,0,0,0,1,0,1,36
46667625,46666340,800000.0,1.0,24.820292,39.743595,0.0,255,190,6,4,4,5,0,0,1,1,46
47058726,0,20000.0,0.91766685,0.0,16.626919,0.0,0,0,0,0,0,0,0,0,0,0,35
47190393,0,1200.0,0.15552334,0.0,0.5589222,0.0,0,0,0,0,0,0,0,1,0,1,36
47671579,47668319,800000.0,1.0,24.877724,40.345627,0.0,255,190,6,4,4,5,0,0,1,1,46
48060366,0,20000.0,0.91766685,0.0,16.611795,0.0,0,0,0,0,0,0,0,0,0,0,35
48195443,0,1200.0,0.15552334,0.0,0.43612722,0.0,0,0,0,0,0,0,0,1,0,1,36
48667087,48666357,800000.0,1.0,24.681,40.015514,0.0,255,190,6,4,4,5,0,0,1,1,46
49668790,48666357,800000.0,1.0,24.83219,40.011467,0.0,255,190,6,4,4,5,0,0,1,1,46
49688535,49686376,800000.0,1.0,24.83219,40.011467,0.0,255,190,6,4,4,5,0,0,1,1,46
50063627,0,20000.0,0.91766685,0.0,16.117153,0.0,0,0,0,0,0,0,0,0,0,0,35
50204778,0,1200.0,0.15552334,0.0,0.41492495,0.0,0,0,0,0,0,0,0,1,0,1,36
50670007,50668311,800000.0,1.0,23.80326,39.36647,0.0,255,190,6,4,4,5,0,0,1,1,46
51064389,0,20000.0,0.91766685,0.0,16.611217,0.0,0,0,0,0,0,0,0,0,0,0,35
51208560,0,1200.0,0.15552334,0.0,0.51838416,0.0,0,0,0,0,0,0,0,1,0,1,36
51666289,51665878,800000.0,1.0,25.034065,40.25751,0.0,255,190,6,4,4,5,0,0,1,1,46
52067270,0,20000.0,0.91766685,0.0,16.948256,0.0,0,0,0,0,0,0,0,0,0,0,35
52215450,0,1200.0,0.15552334,0.0,0.70027727,0.0,0,0,0,0,0,0,0,1,0,1,36
52670040,52666424,800000.0,1.0,24.751625,39.78862,0.0,255,190,6,4,4,5,0,0,1,1,46
53068604,0,20000.0,0.91766685,0.0,16.838493,0.0,0,0,0,0,0,0,0,0,0,0,35
53218418,0,1200.0,0.15552334,0.0,0.5958315,0.0,0,0,0,0,0,0,0,1,0,1,36
53668536,53667384,800000.0,1.0,25.097342,40.86885,0.0,255,190,6,4,4,5,0,0,1,1,46
54072220,0,20000.0,0.91766685,0.0,17.132439,0.0,0,0,0,0,0,0,0,0,0,0,35
54219452,0,1200.0,0.15552334,0.0,0.52139354,0.0,0,0,0,0,0,0,0,1,0,1,36
54664929,54664792,800000.0,1.0,25.085278,40.764202,0.0,255,190,6,4,4,5,0,0,1,1,46
55075229,0,20000.0,0.91766685,0.0,16.956823,0.0,0,0,0,0,0,0,0,0,0,0,35
