timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
43115461,40.15403064004642,116.25936846329307,1.0398377,0.015572452,0.022376698,-0.011883774,0.0021517132,1,1,0
88156004,40.15402415117674,116.25936889075572,15.580785,-0.70595694,0.058705814,-14.552831,-0.014307534,1,1,0
88596363,40.15402789528897,116.25936916767373,15.4989,-0.28963065,0.08224046,-14.470946,-0.30781978,1,1,0
88751365,40.154031444570315,116.2593710496543,15.362097,0.10503143,0.24218585,-14.334143,-0.69167,1,1,0
