timestamp,load,ram_usage
42489438,0.42188698,0.70646906
43489434,0.5194576,0.77205986
44489457,0.54136384,0.77469176
45489507,0.5408833,0.77469176
46489470,0.5393784,0.77469176
47490393,0.53507876,0.77469176
48489445,0.53741443,0.77469176
49489447,0.515355,0.77469176
50489443,0.54055667,0.77469176
51489435,0.53835684,0.77469176
52490121,0.53833425,0.77469176
53489439,0.5425956,0.77469176
54489434,0.5346762,0.77469176
55489430,0.54062414,0.77469176
56489443,0.50636494,0.77469176
57489446,0.51631093,0.77469176
58489442,0.5410767,0.77469176
59489438,0.54214466,0.77469176
60489489,0.5406716,0.77469176
61489439,0.5417639,0.77469176
62489444,0.42224228,0.77469176
64489436,0.32775587,0.77469176
65489434,0.33665168,0.77469176
66489451,0.3330863,0.77469176
67489445,0.33914202,0.77469176
68489446,0.3367557,0.77469176
69489690,0.33513123,0.77469176
70489432,0.33608168,0.77469176
71489452,0.3369736,0.77469176
72489444,0.3373567,0.77469176
73489455,0.33674866,0.77469176
74489434,0.33473003,0.77469176
75489432,0.3366257,0.77469176
76489435,0.338843,0.77469176
77489440,0.33605534,0.77469176
78489443,0.33507133,0.77469176
79489434,0.33608067,0.77469176
80489437,0.3361113,0.77469176
81489918,0.3346147,0.77469176
82489866,0.33695453,0.77469176
83489439,0.33691585,0.77469176
84489447,0.33576065,0.77469176
85489441,0.332834,0.77469176
86489432,0.33694202,0.77469176
87489443,0.3365863,0.77469176
88489444,0.33164167,0.77469176
