timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
43255296,1.0242797,1.042041,0.0,0.0
43273666,0.75988966,0.7730662,0.0,0.0
43276327,0.75988966,0.7730662,0.0,0.0
43279322,-1.0270534,-1.0448533,0.0,0.0
43285395,-1.0270534,-1.0448533,0.0,0.0
43288355,0.38096005,0.38756418,0.0,0.0
43292302,0.38096005,0.38756418,0.0,0.0
43296380,0.7179381,0.730387,0.0,0.0
43300303,0.7179381,0.730387,0.0,0.0
43306296,0.7179381,0.730387,0.0,0.0
43309530,-0.95820934,-0.97482806,0.0,0.0
43314369,-0.95820934,-0.97482806,0.0,0.0
43319336,0.851604,0.8663631,0.0,0.0
43324351,0.851604,0.8663631,0.0,0.0
43329450,-0.54260856,-0.552014,0.0,0.0
43333302,-0.54260856,-0.552014,0.0,0.0
43337304,-0.9779919,-0.99494356,0.0,0.0
43343296,-0.9779919,-0.99494356,0.0,0.0
43346299,-0.9779919,-0.99494356,0.0,0.0
43348304,0.26038164,0.26489782,0.0,0.0
43353304,0.26038164,0.26489782,0.0,0.0
43357303,-0.51397246,-0.5228842,0.0,0.0
43360313,-0.51397246,-0.5228842,0.0,0.0
43364328,-0.51397246,-0.5228842,0.0,0.0
43369406,0.5445175,0.5539601,0.0,0.0
43374324,0.5445175,0.5539601,0.0,0.0
43377296,-0.4960391,-0.5046364,0.0,0.0
43381302,-0.4960391,-0.5046364,0.0,0.0
43385302,-0.4960391,-0.5046364,0.0,0.0
43390304,-0.95505345,-0.9716089,0.0,0.0
43393340,-0.95505345,-0.9716089,0.0,0.0
43398302,0.5742109,0.5841639,0.0,0.0
43403305,0.5742109,0.5841639,0.0,0.0
43406394,-0.37580395,-0.382317,0.0,0.0
43411299,-0.37580395,-0.382317,0.0,0.0
43415303,-0.37580395,-0.382317,0.0,0.0
43419335,-0.855151,-0.86997867,0.0,0.0
43423296,-0.855151,-0.86997867,0.0,0.0
43427303,0.65186065,0.6631583,0.0,0.0
43429667,0.65186065,0.6631583,0.0,0.0
43438296,-0.61015767,-0.6207382,0.0,0.0
43443296,-0.61015767,-0.6207382,0.0,0.0
43447298,-0.372429,-0.37888855,0.0,0.0
43451304,-0.372429,-0.37888855,0.0,0.0
43455302,-0.372429,-0.37888855,0.0,0.0
43459335,-0.8594271,-0.8743238,0.0,0.0
43466302,0.55041826,0.55995953,0.0,0.0
43471305,0.55041826,0.55995953,0.0,0.0
43476357,0.55041826,0.55995953,0.0,0.0
43482306,0.31286412,0.31828722,0.0,0.0
43486305,0.31286412,0.31828722,0.0,0.0
43492302,0.48759583,0.49605107,0.0,0.0
43497302,0.48759583,0.49605107,0.0,0.0
43499332,-0.843892,-0.85852754,0.0,0.0
43503304,-0.843892,-0.85852754,0.0,0.0
43505880,-0.82295173,-0.8372138,0.0,0.0
43512299,-0.82295173,-0.8372138,0.0,0.0
43516380,0.40038016,0.40731955,0.0,0.0
43520317,0.40038016,0.40731955,0.0,0.0
43529364,0.91983205,0.9357823,0.0,0.0
43532311,0.91983205,0.9357823,0.0,0.0
43535312,0.91983205,0.9357823,0.0,0.0
43540305,-0.39657846,-0.4034559,0.0,0.0
43544341,-0.39657846,-0.4034559,0.0,0.0
43548317,-0.92910403,-0.94520754,0.0,0.0
43552319,-0.92910403,-0.94520754,0.0,0.0
43556302,-0.92910403,-0.94520754,0.0,0.0
43563305,0.8248471,0.8391434,0.0,0.0
43567303,-0.8539343,-0.8687364,0.0,0.0
43572311,-0.8539343,-0.8687364,0.0,0.0
43576296,-0.8539343,-0.8687364,0.0,0.0
43580302,-0.84138805,-0.8559697,0.0,0.0
43584697,-0.84138805,-0.8559697,0.0,0.0
43592302,0.45202175,0.4598576,0.0,0.0
43595312,0.45202175,0.4598576,0.0,0.0
43598926,-0.23375723,-0.23781149,0.0,0.0
43605299,-0.23375723,-0.23781149,0.0,0.0
43608296,0.8030055,0.81692624,0.0,0.0
43612302,0.8030055,0.81692624,0.0,0.0
43619516,0.47890255,0.48720846,0.0,0.0
43625299,0.47890255,0.48720846,0.0,0.0
43637359,0.52809507,0.5372526,0.0,0.0
43638951,0.52809507,0.5372526,0.0,0.0
43643302,0.91802937,0.93395025,0.0,0.0
43648303,-0.80957854,-0.8236122,0.0,0.0
43651308,-0.80957854,-0.8236122,0.0,0.0
43654328,-0.80957854,-0.8236122,0.0,0.0
43658305,-0.3003782,-0.3055877,0.0,0.0
43663302,-0.3003782,-0.3055877,0.0,0.0
43667296,-1.0088412,-1.0263252,0.0,0.0
43671302,-1.0088412,-1.0263252,0.0,0.0
43675302,-1.0088412,-1.0263252,0.0,0.0
43683380,-0.82789874,-0.8422486,0.0,0.0
43687302,0.9269472,0.9430115,0.0,0.0
43692297,0.9269472,0.9430115,0.0,0.0
43695298,0.9269472,0.9430115,0.0,0.0
43699333,-0.21406382,-0.21777523,0.0,0.0
43702308,-0.21406382,-0.21777523,0.0,0.0
43711328,0.5444145,0.5538562,0.0,0.0
43714356,0.5444145,0.5538562,0.0,0.0
43718304,-0.09008341,-0.091644704,0.0,0.0
43723302,-0.09008341,-0.091644704,0.0,0.0
43728309,-0.7432559,-0.75614446,0.0,0.0
43731296,-0.7432559,-0.75614446,0.0,0.0
43734347,-0.7432559,-0.75614446,0.0,0.0
43739338,1.016834,1.0344596,0.0,0.0
43743303,1.016834,1.0344596,0.0,0.0
43747302,-0.9938292,-1.0110599,0.0,0.0
43751306,-0.9938292,-1.0110599,0.0,0.0
43755318,-0.9938292,-1.0110599,0.0,0.0
