timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
29884690,29884340,800000.0,1.0,18.78292,23.469908,0.0,255,190,6,4,4,5,0,0,1,1,46
30020746,0,20000.0,0.974169,0.0,1.4130993,0.0,0,0,0,0,0,0,0,0,0,0,35
30142695,0,1200.0,0.18796422,0.0,0.69202644,0.0,0,0,0,0,0,0,0,1,0,1,36
30885013,29884340,800000.0,1.0,18.981928,23.432236,0.0,255,190,6,4,4,5,0,0,1,1,46
30896489,30895315,800000.0,1.0,18.981928,23.432236,0.0,255,190,6,4,4,5,0,0,1,1,46
31020816,0,20000.0,0.91766685,0.0,1.4130993,0.0,0,0,0,0,0,0,0,0,0,0,35
31146378,0,1200.0,0.15552334,0.0,0.5321635,0.0,0,0,0,0,0,0,0,1,0,1,36
31898137,31895312,800000.0,1.0,24.75609,34.319695,0.0,255,190,6,4,4,5,0,0,1,1,46
32021935,0,20000.0,0.91766685,0.0,11.552541,0.0,0,0,0,0,0,0,0,0,0,0,35
32146488,0,1200.0,0.15552334,0.0,0.4982914,0.0,0,0,0,0,0,0,0,1,0,1,36
32902593,32897309,800000.0,1.0,24.765238,39.658543,0.0,255,190,6,4,4,5,0,0,1,1,46
33023228,0,20000.0,0.91766685,0.0,16.88369,0.0,0,0,0,0,0,0,0,0,0,0,35
33149430,0,1200.0,0.15552334,0.0,0.48573223,0.0,0,0,0,0,0,0,0,1,0,1,36
33895344,33895050,800000.0,1.0,24.700933,40.07529,0.0,255,190,6,4,4,5,0,0,1,1,46
34024576,0,20000.0,0.91766685,0.0,16.592676,0.0,0,0,0,0,0,0,0,0,0,0,35
34153010,0,1200.0,0.15552334,0.0,0.4815558,0.0,0,0,0,0,0,0,0,1,0,1,36
34886962,34883309,800000.0,1.0,24.390074,39.546745,0.0,255,190,6,4,4,5,0,0,1,1,46
35025213,0,20000.0,0.91766685,0.0,16.448545,0.0,0,0,0,0,0,0,0,0,0,0,35
35161769,0,1200.0,0.15552334,0.0,0.651833,0.0,0,0,0,0,0,0,0,1,0,1,36
35882828,35881781,800000.0,1.0,24.768456,40.08658,0.0,255,190,6,4,4,5,0,0,1,1,46
