timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,health_flags,timeout_flags
30420315,0.99999803,-0.0013175394,-0.0015169156,-0.0001308503,0.032779608,-0.017578527,-0.004004878,0.066479005,0.026043078,-0.013567535,4.290372e-06,6.9573325e-06,3.0646086e-06,0.00012391215,-8.675292e-05,6.367254e-05,0.28103617,-0.034023326,0.47415063,0.0,0.0,0.0,0.0,0.0,1.1230993e-09,5.7955964e-05,0.015373886,1.5840428e-08,5.46112e-05,5.4612803e-05,0.00018669575,0.017214037,0.017214075,0.0062463633,0.023067474,0.023067476,0.033007693,1.880487e-10,1.8805105e-10,2.0334943e-09,7.4547575e-07,7.4542993e-07,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21479048,0.18168019,0.00023517798,0.014648157,0.02751115,0.00675903,0.0,0.0,0.0,-0.041944,0,0,0,831,24,0,0,0,0,0,0
30637306,0.9999981,-0.0014086951,-0.0013162268,-0.00033645102,0.028212981,-0.01836365,-0.014786757,0.060884178,0.023817116,-0.019520285,4.064767e-06,6.273006e-06,3.5132134e-06,0.00011533916,-8.392924e-05,6.789436e-05,0.28103617,-0.034023326,0.47415063,0.0,0.0,0.0,0.0,0.0,1.0922323e-09,5.5863537e-05,0.015975514,1.576021e-08,5.2681393e-05,5.268297e-05,0.0001828174,0.018076904,0.01807693,0.0060897046,0.023767019,0.023767024,0.03293057,1.6891946e-10,1.6892159e-10,1.9158009e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21802303,0.18146783,0.0011349026,0.011308532,0.013445522,0.009031926,0.0,0.0,0.0,-0.041944,0,0,0,831,24,0,0,0,0,0,0
30841385,0.9999984,-0.0013334493,-0.0011406787,-0.00042420876,0.023150241,-0.019254737,-0.011948989,0.057593316,0.020876013,-0.019197132,3.7800044e-06,5.8006544e-06,3.966815e-06,0.000115542185,-8.450633e-05,6.79462e-05,0.28103617,-0.034023326,0.47415063,0.0,0.0,0.0,0.0,0.0,1.1445419e-09,5.7358124e-05,0.013969693,1.5784758e-08,4.9973103e-05,4.9974613e-05,0.00018241149,0.019665686,0.019665612,0.005648302,0.024119852,0.024119856,0.033104442,1.5116858e-10,1.5117053e-10,1.8251874e-09,7.427954e-07,7.427497e-07,5.0000537e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.2196354,0.18194626,0.0021561547,0.016040979,0.014280018,0.0025224802,0.0,0.0,0.0,-0.041944,0,0,0,831,24,0,0,0,0,0,0
31046310,0.9999985,-0.0014684421,-0.00071656087,-0.00053308276,0.008526207,-0.022633491,-0.011876162,0.04315267,0.013982373,-0.021582782,3.8398953e-06,4.9802607e-06,4.201234e-06,0.000121530036,-8.4546635e-05,6.815377e-05,0.28103617,-0.034023326,0.47415063,0.0,0.0,0.0,0.0,0.0,1.0492239e-09,5.4209664e-05,0.012333488,1.5745247e-08,4.6302088e-05,4.630346e-05,0.00017994817,0.021799713,0.021799505,0.005304932,0.02413707,0.02413707,0.032769263,1.350694e-10,1.3507125e-10,1.7293672e-09,7.404215e-07,7.4037615e-07,5.000039e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21971378,0.18102282,0.0005864236,0.014223626,0.02321814,0.0006207868,0.0,0.0,0.0,-0.041944,0,0,0,831,24,0,0,0,0,0,0
31250303,0.9999989,-0.0011339196,-0.00057506165,-0.0006653642,0.00387845,-0.01433228,-0.017280353,0.038590476,0.01969931,-0.017642375,3.2092998e-06,4.739087e-06,4.322008e-06,0.00012583111,-0.00010200629,6.713861e-05,0.28103617,-0.034023326,0.47415063,0.0,0.0,0.0,0.0,0.0,1.1034157e-09,5.6929697e-05,0.010558495,1.5677504e-08,3.9374434e-05,3.9375533e-05,0.00017886408,0.021294441,0.021294154,0.004928171,0.021429166,0.02142917,0.032339934,1.1516091e-10,1.15162775e-10,1.6475262e-09,7.263783e-07,7.263345e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.20702255,0.17983307,0.0031785937,0.020309918,0.0119095165,0.006129788,0.0,0.0,0.0,-0.041944,0,0,0,831,24,0,0,0,0,0,0
31453307,0.9999991,-0.0008661724,-0.00058335095,-0.00087807677,0.003957642,-0.005408547,-0.019773249,0.041877024,0.027435845,-0.02408603,2.853501e-06,4.7786166e-06,4.6280825e-06,0.0001285645,-0.00011044337,6.745841e-05,0.28103617,-0.034023326,0.47415063,0.0,0.0,0.0,0.0,0.0,1.1314781e-09,5.6902652e-05,0.011781384,1.5638669e-08,3.5203037e-05,3.5203975e-05,0.00017769323,0.022913652,0.022913277,0.004819582,0.021576637,0.021576628,0.032331485,1.0516225e-10,1.0516422e-10,1.5697335e-09,7.095597e-07,7.0951774e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.20773363,0.17980959,0.0030932308,0.027012473,0.016867653,0.0010158108,0.0,0.0,0.0,-0.041944,0,0,0,831,24,0,0,0,0,0,0
31654516,0.99999905,-0.0008131208,-0.0006823704,-0.00094580126,0.0026781042,-0.0027008362,-0.014576561,0.042525362,0.025816774,-0.024938164,2.8174716e-06,4.7735584e-06,4.4206254e-06,0.00012907399,-0.00011632292,6.592871e-05,0.28103617,-0.034023326,0.47415063,0.0,0.0,0.0,0.0,0.0,1.0988779e-09,5.7082434e-05,0.013682343,1.5609467e-08,3.368879e-05,3.3689645e-05,0.00017602806,0.027292337,0.027291846,0.0049315635,0.024705447,0.024705416,0.032634117,1.01225035e-10,1.01227075e-10,1.4959199e-09,6.996775e-07,6.996366e-07,5.0000057e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.22228555,0.18064915,0.0017990888,0.025079269,0.013524589,0.0008178769,0.0,0.0,0.0,-0.041944,0,0,0,831,24,0,0,0,0,0,0
31859350,0.99999887,-0.0008822231,-0.0007021047,-0.0010629271,0.0005320831,-0.006806687,-0.01773549,0.038408797,0.02326554,-0.026801443,2.896138e-06,4.626255e-06,4.363438e-06,0.00013751144,-0.00010946059,6.640035e-05,0.28103617,-0.034023326,0.47415063,0.0,0.0,0.0,0.0,0.0,1.0955727e-09,5.4695214e-05,0.012709722,1.5609295e-08,2.8430626e-05,2.8431366e-05,0.00017340315,0.024066973,0.024066601,0.004770143,0.021795718,0.021795696,0.031958506,9.241651e-11,9.241881e-11,1.4184021e-09,6.6625813e-07,6.662204e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.20878556,0.17876942,0.0074918396,0.042297274,0.007967873,0.010980727,0.0,0.0,0.0,-0.041944,0,0,0,831,24,0,0,0,0,0,0
32056305,0.9999985,-0.0010172095,-0.000981042,-0.001083074,0.0020920564,-0.014081627,-0.016589409,0.036875747,0.0142050525,-0.028610762,3.0670046e-06,4.587114e-06,4.283565e-06,0.0001385223,-0.00010003886,6.410116e-05,0.28103617,-0.034023326,0.47415063,0.0,0.0,0.0,0.0,0.0,1.1636708e-09,5.476473e-05,0.011883854,1.565217e-08,2.6049784e-05,2.6050446e-05,0.0001716809,0.023712618,0.023712268,0.0048168977,0.021898804,0.021898787,0.031873066,8.8770234e-11,8.877271e-11,1.3523815e-09,6.441316e-07,6.440958e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.20927873,0.17853029,0.0045064394,0.042429224,0.021064991,0.0017242641,0.0,0.0,0.0,-0.041944,0,0,0,831,24,0,0,0,0,0,0
32266315,0.99999857,-0.0009028837,-0.000982583,-0.00109937,0.003922175,-0.008723904,-0.017058682,0.03967383,0.014675314,-0.029212594,2.9973296e-06,4.61906e-06,4.2322854e-06,0.00014145301,-0.00011026849,6.314581e-05,0.28103617,-0.034023326,0.47415063,0.0,0.0,0.0,0.0,0.0,1.1509759e-09,5.281369e-05,0.011482232,1.568702e-08,2.4294963e-05,2.4295614e-05,0.00017030153,0.023167,0.023166684,0.0049092076,0.0221335,0.02213348,0.031856827,8.6298226e-11,8.630086e-11,1.2896456e-09,6.230187e-07,6.229843e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.2103972,0.17848481,0.0012350485,0.012249778,0.0022260407,0.004941635,0.0,0.0,0.0,-0.041944,0,0,0,831,24,0,0,0,0,0,0
