timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
30420315,0.99999744,-0.0015224343,-0.0016962774,-5.0410184e-05,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
30488432,0.9999972,-0.001578876,-0.0017597396,-0.00013249977,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
30538318,0.9999973,-0.0015841288,-0.0017293589,-0.00016300534,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
30589357,0.99999726,-0.0016307887,-0.001678666,-0.00017355163,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
30645315,0.9999974,-0.0016252688,-0.0016422138,-0.0001532356,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
30698395,0.99999756,-0.0015608608,-0.0015527332,-0.00014967377,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
30747310,0.9999978,-0.001573555,-0.0014393504,-0.00018646951,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
30803314,0.9999978,-0.001602428,-0.0013419944,-0.00023393,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
30853314,0.9999979,-0.0015568911,-0.0013098933,-0.00026800972,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
30905310,0.999998,-0.0015977065,-0.0012283616,-0.00040600682,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
30958313,0.99999815,-0.0014993992,-0.0011632184,-0.0004549502,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31013308,0.9999982,-0.0015045202,-0.0010570898,-0.0005087687,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31064681,0.99999833,-0.001537018,-0.00091855414,-0.0005580897,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31118317,0.9999983,-0.0015192083,-0.0008707119,-0.00061149115,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31170306,0.99999833,-0.0014941501,-0.0008264029,-0.00067919825,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31222324,0.99999857,-0.0014440067,-0.00074853154,-0.0006619394,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31274351,0.9999986,-0.0013498475,-0.0006779413,-0.0007245657,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31328310,0.9999988,-0.0012551129,-0.0006362352,-0.00072688365,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31380769,0.99999887,-0.0011515926,-0.00059636513,-0.0008710193,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31433302,0.99999887,-0.0010770916,-0.0006393242,-0.00091333454,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31489330,0.99999875,-0.0010693471,-0.00070011616,-0.0009532293,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31541302,0.99999875,-0.0009980038,-0.00069910625,-0.0010059703,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31593309,0.99999875,-0.000988415,-0.00073151424,-0.0010368933,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31644357,0.99999875,-0.00088431017,-0.0008193517,-0.0010500167,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31697314,0.9999986,-0.00085808476,-0.00083620474,-0.0011523535,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31751308,0.99999857,-0.0008352814,-0.0009176016,-0.001186624,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31803314,0.9999987,-0.00084215344,-0.000921736,-0.001093924,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31856334,0.99999845,-0.0008356587,-0.0010493803,-0.0011259057,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31908316,0.99999833,-0.00085523486,-0.0011105204,-0.0011761658,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
31957325,0.99999845,-0.00078591006,-0.0010779714,-0.0012353092,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32011303,0.99999857,-0.000799325,-0.0010123842,-0.001153525,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32064367,0.99999833,-0.0008440763,-0.0010675974,-0.0012087041,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32118303,0.99999845,-0.00083117496,-0.0009793246,-0.001237451,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32167336,0.9999983,-0.00091267785,-0.001044032,-0.001275592,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32221310,0.9999983,-0.0010210349,-0.0010206553,-0.0012585068,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32273302,0.99999815,-0.0010890091,-0.0010651147,-0.0012329831,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32328324,0.99999803,-0.0011558816,-0.001070885,-0.0012156087,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32379348,0.99999803,-0.0011776409,-0.0010805811,-0.0012218953,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32432309,0.99999803,-0.0011677047,-0.0011415923,-0.0011821509,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32484352,0.99999803,-0.0011473482,-0.0011000568,-0.0011907648,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32539027,0.9999978,-0.0012397896,-0.0011283333,-0.0012911173,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32590303,0.9999978,-0.0012093786,-0.0011539732,-0.0013080867,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32642308,0.99999785,-0.0011759382,-0.0011878244,-0.0012459955,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32696302,0.9999976,-0.00123685,-0.0012497973,-0.0013140459,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32748326,0.99999774,-0.0012181685,-0.0012424017,-0.0012820931,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32801311,0.99999774,-0.0012146466,-0.0011529406,-0.0013321452,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32854359,0.99999785,-0.0012058174,-0.001084975,-0.0013253457,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32900906,0.9999978,-0.0011292737,-0.0011287256,-0.0013707287,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
32958321,0.9999978,-0.0011123278,-0.0011780445,-0.0013414619,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
33009775,0.9999979,-0.0010548851,-0.0011162064,-0.0013566024,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
33061312,0.9999978,-0.001122313,-0.001080978,-0.0014313218,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
33112310,0.99999774,-0.0011267529,-0.0011434461,-0.0014045252,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
33166303,0.9999977,-0.001111421,-0.0011292452,-0.0014668448,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
33218319,0.9999978,-0.0011283698,-0.0011207128,-0.0014088077,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
33274331,0.9999978,-0.0010635875,-0.0011970225,-0.0014083071,0.9999975,2.1308134e-11,7.363298e-12,0.0022520623,3
