timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
25814403,0.0,-0.0,-0.0025609161,0.0,0.99999917,0.0,-0.0,-0.0012804577,0.0,0.0,-0.0,1,0,0,0,0,0
30576924,0.0,0.0,0.0011679133,0.0,0.9999998,0.0,0.0,0.00058395666,0.0,0.0,-0.0,1,0,0,0,0,0
30657596,0.0,0.0,0.0012979986,0.0,0.99999976,0.0,0.0,0.0006489993,0.0,0.0,-0.0,1,0,0,0,0,0
30771576,0.0,0.0,0.0016725672,0.0,0.99999964,0.0,0.0,0.0008362835,0.0,0.0,-0.0,1,0,0,0,0,0
30882533,0.0,0.0,0.0018117062,0.0,0.9999996,0.0,0.0,0.0009058531,0.0,0.0,-0.0,1,0,0,0,0,0
30962575,0.0,0.0,0.0019979402,0.0,0.9999995,0.0,0.0,0.0009989699,0.0,0.0,-0.0,1,0,0,0,0,0
31061240,0.0,0.0,0.0020375184,0.0,0.99999946,0.0,0.0,0.0010187591,0.0,0.0,-0.0,1,0,0,0,0,0
31167621,0.0,0.0,0.002051231,0.0,0.99999946,0.0,0.0,0.0010256154,0.0,0.0,-0.0,1,0,0,0,0,0
31285142,0.0,0.0,0.0022348228,0.0,0.99999934,0.0,0.0,0.0011174113,0.0,0.0,-0.0,1,0,0,0,0,0
31377497,0.0,0.0,0.0021541899,0.0,0.9999994,0.0,0.0,0.0010770948,0.0,0.0,-0.0,1,0,0,0,0,0
31470135,0.0,0.0,0.0023232596,0.0,0.99999934,0.0,0.0,0.0011616296,0.0,0.0,-0.0,1,0,0,0,0,0
31572535,0.0,0.0,0.0024555437,0.0,0.9999993,0.0,0.0,0.0012277716,0.0,0.0,-0.0,1,0,0,0,0,0
31686155,0.0,0.0,0.0023855641,0.0,0.9999993,0.0,0.0,0.0011927818,0.0,0.0,-0.0,1,0,0,0,0,0
31776169,0.0,0.0,0.0024489767,0.0,0.9999992,0.0,0.0,0.0012244881,0.0,0.0,-0.0,1,0,0,0,0,0
31896490,0.0,0.0,0.0024636157,0.0,0.9999992,0.0,0.0,0.0012318076,0.0,0.0,-0.0,1,0,0,0,0,0
31999420,0.0,0.0,0.0022846465,0.0,0.99999934,0.0,0.0,0.001142323,0.0,0.0,-0.0,1,0,0,0,0,0
32100137,0.0,0.0,0.0022475792,0.0,0.99999934,0.0,0.0,0.0011237895,0.0,0.0,-0.0,1,0,0,0,0,0
32195545,0.0,0.0,0.001946631,0.0,0.9999995,0.0,0.0,0.0009733153,0.0,0.0,-0.0,1,0,0,0,0,0
32292506,0.0,0.0,0.002137714,0.0,0.9999994,0.0,0.0,0.0010688568,0.0,0.0,-0.0,1,0,0,0,0,0
32390485,0.0,0.0,0.0021338454,0.0,0.9999994,0.0,0.0,0.0010669224,0.0,0.0,-0.0,1,0,0,0,0,0
32487204,0.0,0.0,0.002200249,0.0,0.9999994,0.0,0.0,0.0011001243,0.0,0.0,-0.0,1,0,0,0,0,0
32604160,0.0,0.0,0.00210692,0.0,0.99999946,0.0,0.0,0.0010534597,0.0,0.0,-0.0,1,0,0,0,0,0
32695139,0.0,0.0,0.0019441909,0.0,0.9999995,0.0,0.0,0.0009720954,0.0,0.0,-0.0,1,0,0,0,0,0
32787246,0.0,0.0,0.0020305635,0.0,0.9999995,0.0,0.0,0.0010152817,0.0,0.0,-0.0,1,0,0,0,0,0
32906575,0.0,0.0,0.0018189118,0.0,0.9999996,0.0,0.0,0.00090945576,0.0,0.0,-0.0,1,0,0,0,0,0
33001606,0.0,0.0,0.0018748093,0.0,0.9999996,0.0,0.0,0.0009374046,0.0,0.0,-0.0,1,0,0,0,0,0
33098150,0.0,0.0,0.0016897925,0.0,0.99999964,0.0,0.0,0.00084489613,0.0,0.0,-0.0,1,0,0,0,0,0
33211144,0.0,0.0,0.0015007538,0.0,0.9999997,0.0,0.0,0.0007503769,0.0,0.0,-0.0,1,0,0,0,0,0
33309652,0.0,0.0,0.0015809201,0.0,0.9999997,0.0,0.0,0.00079046,0.0,0.0,-0.0,1,0,0,0,0,0
33417197,0.0,0.0,0.0017847028,0.0,0.99999964,0.0,0.0,0.0008923513,0.0,0.0,-0.0,1,0,0,0,0,0
33511166,0.0,0.0,0.0017108745,0.0,0.99999964,0.0,0.0,0.00085543725,0.0,0.0,-0.0,1,0,0,0,0,0
33607235,0.0,0.0,0.0019757026,0.0,0.9999995,0.0,0.0,0.0009878512,0.0,0.0,-0.0,1,0,0,0,0,0
33707147,0.0,0.0,0.001785109,0.0,0.99999964,0.0,0.0,0.00089255447,0.0,0.0,-0.0,1,0,0,0,0,0
33826837,0.0,0.0,0.0017201377,0.0,0.99999964,0.0,0.0,0.0008600687,0.0,0.0,-0.0,1,0,0,0,0,0
33920815,0.0,0.0,0.001721182,0.0,0.99999964,0.0,0.0,0.0008605909,0.0,0.0,-0.0,1,0,0,0,0,0
34013148,0.0,0.0,0.001591299,0.0,0.9999997,0.0,0.0,0.0007956494,0.0,0.0,-0.0,1,0,0,0,0,0
34110238,0.0,0.0,0.0015178162,0.0,0.9999997,0.0,0.0,0.0007589081,0.0,0.0,-0.0,1,0,0,0,0,0
34209206,0.0,0.0,0.0013798983,0.0,0.99999976,0.0,0.0,0.0006899491,0.0,0.0,-0.0,1,0,0,0,0,0
34327944,0.0,0.0,0.0012818963,0.0,0.99999976,0.0,0.0,0.0006409481,0.0,0.0,-0.0,1,0,0,0,0,0
34421008,0.0,0.0,0.0013682015,0.0,0.99999976,0.0,0.0,0.0006841007,0.0,0.0,-0.0,1,0,0,0,0,0
34518130,0.0,0.0,0.0013346567,0.0,0.99999976,0.0,0.0,0.00066732836,0.0,0.0,-0.0,1,0,0,0,0,0
34638154,0.0,0.0,0.0011219088,0.0,0.9999999,0.0,0.0,0.0005609544,0.0,0.0,-0.0,1,0,0,0,0,0
34735517,0.0,0.0,0.0012648758,0.0,0.9999998,0.0,0.0,0.0006324379,0.0,0.0,-0.0,1,0,0,0,0,0
34835480,0.0,0.0,0.0012507188,0.0,0.9999998,0.0,0.0,0.0006253594,0.0,0.0,-0.0,1,0,0,0,0,0
34931160,0.0,0.0,0.0012777584,0.0,0.9999998,0.0,0.0,0.00063887925,0.0,0.0,-0.0,1,0,0,0,0,0
35029673,0.0,0.0,0.0013563306,0.0,0.99999976,0.0,0.0,0.00067816523,0.0,0.0,-0.0,1,0,0,0,0,0
