timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,health_flags,timeout_flags
29666418,0.99999964,0.0005340183,-0.00051997753,0.0003763978,0.00694262,0.015362005,-0.014701505,-0.036872916,0.06674514,-0.0024828059,-1.959625e-06,1.8115936e-06,-2.3759192e-06,-4.7843628e-06,1.8637054e-05,6.856083e-05,0.2769198,-0.033524983,0.4750026,0.0,0.0,0.0,0.0,0.0,1.2032403e-09,5.9525242e-05,0.018005086,4.709039e-09,3.226609e-05,3.2266187e-05,0.00019186956,0.02579723,0.025797186,0.0037813922,0.02298631,0.02298631,0.031150391,4.929484e-10,4.929546e-10,3.0382272e-09,1.0561869e-06,1.0561839e-06,5.000013e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21441227,0.17649473,0.0058800178,0.023461066,0.01627771,0.0038099247,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
29888323,0.99999976,0.00033132214,-0.0003758311,0.0006346452,0.007225502,0.0029290712,-0.021502629,-0.02976979,0.058021463,-0.0012385254,-1.4043114e-06,1.9591757e-06,-2.5875984e-06,3.1262127e-06,2.9752333e-05,6.807764e-05,0.2769198,-0.033524983,0.4750026,0.0,0.0,0.0,0.0,0.0,1.2463047e-09,6.073924e-05,0.017557481,4.6296833e-09,3.0197261e-05,3.0197356e-05,0.00019173231,0.027084531,0.027084507,0.0038701096,0.024235021,0.024235016,0.031267293,4.728641e-10,4.728706e-10,2.893579e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.22015911,0.1768256,0.0019399234,0.028163342,0.02310604,0.0011045135,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
30090317,0.9999995,0.00012895779,-0.0005788363,0.000733469,0.014544369,-0.0071904864,-0.011989842,-0.026590472,0.049456034,0.0044071926,-9.709775e-07,2.395866e-06,-2.5314255e-06,3.1262127e-06,2.9752333e-05,6.807764e-05,0.2769198,-0.033524983,0.4750026,0.0,0.0,0.0,0.0,0.0,1.5977182e-09,6.784181e-05,0.023984723,4.582747e-09,2.7898694e-05,2.78988e-05,0.000193295,0.02351394,0.023513911,0.0037233664,0.022349432,0.022349423,0.03101971,4.5432755e-10,4.543344e-10,2.8075489e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21142104,0.17612413,0.0014459414,0.0495067,0.024643306,0.0020446451,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
30295302,0.9999999,0.00022871491,-0.00039960782,0.0004470995,0.022921782,-0.0041569914,-0.004800944,-0.022572752,0.048893724,0.007346408,-8.592541e-07,2.5611885e-06,-2.4215985e-06,3.289757e-07,3.067258e-05,6.7981695e-05,0.2769198,-0.033524983,0.4750026,0.0,0.0,0.0,0.0,0.0,1.4236003e-09,6.441585e-05,0.021741593,4.5976494e-09,2.489744e-05,2.4897527e-05,0.00018906481,0.021463577,0.02146354,0.00370817,0.021632826,0.021632819,0.030764777,4.2866585e-10,4.2867307e-10,2.6419755e-09,1.0392491e-06,1.0392463e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.20800395,0.17539892,0.017749496,0.0080708675,0.0146728875,0.0080563035,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
30494303,0.9999998,0.00021794267,-0.00028178538,0.0005785854,0.016811926,-0.0021708428,-0.0031146212,-0.02603344,0.044897042,0.0039186943,-8.351876e-07,2.194093e-06,-2.6115117e-06,7.5550356e-06,2.9097479e-05,6.845203e-05,0.2769198,-0.033524983,0.4750026,0.0,0.0,0.0,0.0,0.0,1.4402233e-09,6.3498104e-05,0.021026766,4.540097e-09,2.535231e-05,2.5352429e-05,0.00019104758,0.024667028,0.02466697,0.003788644,0.024321452,0.024321442,0.030945785,4.2032974e-10,4.2033704e-10,2.5352391e-09,1.0344233e-06,1.0344205e-06,5.0000263e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.22055134,0.17591414,0.00677948,0.020507872,0.018534122,0.005409315,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
30700311,0.99999976,0.0004746865,-0.000120400895,0.0005094574,0.0070809503,0.0003860131,0.0012057076,-0.0347349,0.044008423,0.004432633,-1.0253377e-06,1.659964e-06,-2.4531764e-06,1.2538595e-05,2.3428343e-05,6.914876e-05,0.2769198,-0.033524983,0.4750026,0.0,0.0,0.0,0.0,0.0,1.5804218e-09,6.4485765e-05,0.023618221,4.5081276e-09,2.423615e-05,2.4236306e-05,0.00019168938,0.023997474,0.023997411,0.003798746,0.024381606,0.024381602,0.031036476,4.0429007e-10,4.0429746e-10,2.4302451e-09,1.0255878e-06,1.0255851e-06,5.0001777e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.22082393,0.17617172,0.0013296517,0.042950787,0.014480012,0.0113478545,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
30901302,0.9999995,0.00038091725,-2.6840304e-05,0.0008926958,0.008813188,0.004824629,-0.005575652,-0.032652147,0.04667631,0.00059407763,-1.010009e-06,1.6253787e-06,-2.6479738e-06,1.3061875e-05,2.6001351e-05,6.981491e-05,0.2769198,-0.033524983,0.4750026,0.0,0.0,0.0,0.0,0.0,1.843029e-09,7.1107715e-05,0.02588096,4.382443e-09,2.3309698e-05,2.3309825e-05,0.00019048207,0.02292428,0.022924203,0.0037870375,0.024569796,0.024569793,0.030961568,3.8884762e-10,3.8885503e-10,2.3152908e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.22167452,0.17595899,0.005825512,0.031674854,0.018605195,0.009459478,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
31106498,0.99999946,0.00024884255,0.00015930425,0.001061754,0.004555658,0.002636587,-0.0065674037,-0.03252203,0.039677106,-0.0030862151,-9.2944236e-07,1.3825077e-06,-2.8453082e-06,1.3158107e-05,2.4657127e-05,6.997315e-05,0.2769198,-0.033524983,0.4750026,0.0,0.0,0.0,0.0,0.0,1.4682751e-09,6.406418e-05,0.021644648,4.312568e-09,2.1520216e-05,2.1520327e-05,0.00018965152,0.019452572,0.01945252,0.003616669,0.021946074,0.021946067,0.03049181,3.6600978e-10,3.660171e-10,2.193381e-09,1.0227907e-06,1.022788e-06,5.0000132e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.20950451,0.17461905,0.004503413,0.03434233,0.013530157,0.005417322,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
31305381,0.9999993,0.00033542153,0.00017274074,0.0011441236,-0.0026879695,0.008878652,-0.011733318,-0.037741285,0.045532245,0.001227914,-1.0958759e-06,1.1786545e-06,-3.105185e-06,1.5051482e-05,2.3316865e-05,6.945437e-05,0.2769198,-0.033524983,0.4750026,0.0,0.0,0.0,0.0,0.0,1.4336442e-09,6.2962106e-05,0.020241069,4.2697703e-09,2.2114673e-05,2.2114818e-05,0.00019021373,0.02157734,0.021577274,0.0036596318,0.024438221,0.024438214,0.030652871,3.5846903e-10,3.5847633e-10,2.0992046e-09,1.0210242e-06,1.0210215e-06,5.000037e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.22108015,0.17507961,0.0019477719,0.03591305,0.017438306,0.002010964,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
31513348,0.9999992,0.00031543855,0.00021372277,0.0011559074,-0.0016732153,0.009146415,-0.004831579,-0.034582544,0.044267755,0.0014724149,-1.0685535e-06,1.0047037e-06,-3.0144813e-06,2.70888e-05,2.1034699e-05,6.927409e-05,0.2769198,-0.033524983,0.4750026,0.0,0.0,0.0,0.0,0.0,1.3153781e-09,5.9988844e-05,0.017299581,4.2134243e-09,2.0451194e-05,2.0451345e-05,0.00018947819,0.019948293,0.01994823,0.003614172,0.021607835,0.021607826,0.030335989,3.362563e-10,3.362635e-10,1.996882e-09,9.995368e-07,9.995341e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.20788378,0.1741723,0.017377906,0.023588663,0.014086176,0.011373599,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
