timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
39244302,0,32767,32767,32767,-81,-81,32767
39262382,0,32767,32767,32767,-220,-220,32767
39265895,0,32767,32767,32767,-13,-13,32767
39268316,0,32767,32767,32767,-32,-32,32767
39272302,0,32767,32767,32767,-65,-65,32767
39275323,0,32767,32767,32767,-70,-70,32767
39282316,0,32767,32767,32767,-100,-100,32767
39285347,0,32767,32767,32767,-100,-100,32767
39288381,0,32767,32767,32767,-60,-60,32767
39292302,0,32767,32767,32767,-70,-70,32767
39296302,0,32767,32767,32767,-80,-80,32767
39300347,0,32767,32767,32767,-80,-80,32767
39304303,0,32767,32767,32767,-80,-80,32767
39307033,0,32767,32767,32767,-67,-67,32767
39312305,0,32767,32767,32767,-80,-80,32767
39315321,0,32767,32767,32767,-83,-83,32767
39319305,0,32767,32767,32767,-70,-70,32767
39324304,0,32767,32767,32767,-90,-90,32767
39328309,0,32767,32767,32767,-90,-90,32767
39335510,0,32767,-2,32767,-72,-72,32767
39341302,0,32767,32767,32767,-70,-70,32767
39345323,0,32767,32767,32767,-98,-98,32767
39349305,0,32767,32767,32767,-80,-80,32767
39353306,0,32767,32767,32767,-80,-80,32767
39357309,0,32767,32767,32767,-80,-80,32767
39361302,0,32767,32767,32767,-80,-80,32767
39366301,0,32767,32767,32767,-90,-90,32767
39369296,0,32767,32767,32767,-79,-79,32767
39373302,0,32767,32767,32767,-70,-70,32767
39377303,0,32767,32767,32767,-81,-81,32767
39382302,0,32767,32767,32767,-90,-90,32767
39387384,0,32767,32767,32767,-100,-100,32767
39390382,0,32767,32767,32767,-80,-80,32767
39394296,0,32767,32767,32767,-69,-69,32767
39398381,0,32767,32767,32767,-80,-80,32767
39403304,0,32767,32767,32767,-91,-91,32767
39406302,0,32767,32767,32767,-80,-80,32767
39410323,0,32767,32767,32767,-70,-70,32767
39413311,0,32767,32767,32767,-70,-70,32767
39418320,0,32767,32767,32767,-80,-80,32767
39422302,0,32767,32767,32767,-90,-90,32767
39425344,0,32767,32767,32767,-70,-70,32767
39429300,0,32767,32767,32767,-70,-70,32767
39434302,0,32767,32767,32767,-90,-90,32767
39438296,0,32767,-34,32767,-89,-89,32767
39443312,0,32767,32767,32767,-90,-90,32767
39448306,0,32767,32767,32767,-101,-101,32767
39451296,0,32767,32767,32767,-79,-79,32767
39455336,0,32767,32767,32767,-70,-70,32767
39459302,0,32767,32767,32767,-81,-81,32767
39465322,0,32767,32767,32767,-100,-100,32767
39468296,0,32767,32767,32767,-89,-89,32767
39473304,0,32767,32767,32767,-80,-80,32767
39476296,0,32767,32767,32767,-80,-80,32767
39480325,0,32767,32767,32767,-70,-70,32767
39483300,0,32767,32767,32767,-71,-71,32767
39487302,0,32767,32767,32767,-70,-70,32767
39492306,0,32767,32767,32767,-90,-90,32767
39496300,0,32767,32767,32767,-90,-90,32767
39500344,0,32767,32767,32767,-80,-80,32767
39504304,0,32767,32767,32767,-80,-80,32767
39509381,0,32767,32767,32767,-90,-90,32767
39512322,0,32767,32767,32767,-80,-80,32767
39516302,0,32767,32767,32767,-70,-70,32767
39520420,0,32767,32767,32767,-81,-81,32767
39529296,0,32767,32767,32767,-88,-88,32767
39532296,0,32767,32767,32767,-59,-59,32767
39536307,0,32767,32767,32767,-71,-71,32767
39543311,0,32767,32767,32767,-70,-70,32767
39548307,0,32767,32767,32767,-80,-80,32767
39551296,0,32767,32767,32767,-79,-79,32767
39557300,0,32767,32767,32767,-90,-90,32767
39560327,0,32767,32767,32767,-91,-91,32767
39563296,0,32767,32767,32767,-59,-59,32767
39567795,0,32767,32767,32767,-74,-74,32767
39572296,0,32767,32767,32767,-90,-90,32767
39576305,0,32767,32767,32767,-86,-86,32767
39580340,0,32767,32767,32767,-81,-81,32767
39585331,0,32767,32767,32767,-90,-90,32767
39588306,0,32767,32767,32767,-80,-80,32767
39591310,0,32767,32767,32767,-60,-60,32767
39598324,0,32767,32767,32767,-70,-70,32767
39605352,0,32767,32767,32767,-90,-90,32767
39609378,0,32767,32767,32767,-110,-110,32767
39612626,0,32767,32767,32767,-73,-73,32767
39617302,0,32767,32767,32767,-80,-80,32767
39621311,0,32767,32767,32767,-87,-87,32767
39626304,0,32767,32767,32767,-90,-90,32767
39634311,0,32767,32767,32767,-80,-80,32767
39644776,0,32767,-2,32767,-134,-134,32767
39646322,0,32767,32767,32767,-120,-120,32767
39650323,0,32767,32767,32767,-56,-56,32767
39654306,0,32767,32767,32767,-80,-80,32767
39656621,0,32767,32767,32767,-63,-63,32767
39661302,0,32767,32767,32767,-70,-70,32767
39665323,0,32767,32767,32767,-87,-87,32767
39669296,0,32767,32767,32767,-79,-79,32767
39676306,0,32767,32767,32767,-110,-110,32767
39679296,0,32767,32767,32767,-100,-100,32767
39683302,0,32767,32767,32767,-70,-70,32767
39687303,0,32767,32767,32767,-81,-81,32767
39691304,0,32767,32767,32767,-80,-80,32767
39694300,0,32767,32767,32767,-70,-70,32767
39698305,0,32767,32767,32767,-70,-70,32767
39702268,0,32767,32767,32767,-79,-79,32767
39707296,0,32767,32767,32767,-89,-89,32767
39711296,0,32767,32767,32767,-90,-90,32767
39714296,0,32767,32767,32767,-70,-70,32767
39718436,0,32767,32767,32767,-72,-72,32767
39724296,0,32767,32767,32767,-100,-100,32767
39728303,0,32767,32767,32767,-99,-99,32767
39732320,0,32767,32767,32767,-81,-81,32767
39738970,0,32767,-2,32767,-66,-66,32767
39743296,0,32767,32767,32767,-59,-59,32767
39748296,0,32767,32767,32767,-93,-93,32767
39753306,0,32767,32767,32767,-101,-101,32767
39756302,0,32767,32767,32767,-81,-81,32767
39760336,0,32767,32767,32767,-70,-70,32767
39764305,0,32767,32767,32767,-80,-80,32767
39769303,0,32767,32767,32767,-90,-90,32767
39771296,0,32767,32767,32767,-69,-69,32767
39775351,0,32767,32767,32767,-60,-60,32767
39779313,0,32767,32767,32767,-81,-81,32767
39784307,0,32767,32767,32767,-90,-90,32767
39788302,0,32767,32767,32767,-90,-90,32767
39792302,0,32767,32767,32767,-80,-80,32767
39796380,0,32767,32767,32767,-80,-80,32767
39801306,0,32767,32767,32767,-90,-90,32767
39803302,0,32767,32767,32767,-70,-70,32767
39808303,0,32767,32767,32767,-70,-70,32767
39813302,0,32767,32767,32767,-100,-100,32767
39817302,0,32767,32767,32767,-90,-90,32767
39822322,0,32767,32767,32767,-90,-90,32767
39825322,0,32767,32767,32767,-80,-80,32767
39831302,0,32767,32767,32767,-90,-90,32767
39834301,0,32767,32767,32767,-90,-90,32767
39840574,0,32767,-12,32767,-62,-62,32767
39845353,0,32767,32767,32767,-70,-70,32767
39850323,0,32767,32767,32767,-98,-98,32767
39854309,0,32767,32767,32767,-90,-90,32767
39859302,0,32767,32767,32767,-90,-90,32767
39863380,0,32767,32767,32767,-90,-90,32767
39866299,0,32767,32767,32767,-69,-69,32767
39870350,0,32767,32767,32767,-70,-70,32767
39875323,0,32767,32767,32767,-91,-91,32767
39878312,0,32767,32767,32767,-80,-80,32767
39882304,0,32767,32767,32767,-70,-70,32767
39886313,0,32767,32767,32767,-80,-80,32767
39893306,0,32767,32767,32767,-70,-70,32767
39897303,0,32767,32767,32767,-60,-60,32767
39900857,0,32767,32767,32767,-75,-75,32767
39906302,0,32767,32767,32767,-90,-90,32767
39909311,0,32767,32767,32767,-85,-85,32767
39915350,0,32767,32767,32767,-90,-90,32767
39918394,0,32767,32767,32767,-90,-90,32767
39922316,0,32767,32767,32767,-70,-70,32767
