timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
39244355,39244302,0.0075085964,0.0052734367,0.0009515108,-0.0,0.0,0.0,0.0,-1.0
39361356,39361302,0.0093443245,0.0083999485,0.0023609186,-0.0,0.0,0.0,0.0,-1.0
39459355,39459302,0.01885547,0.0019832805,0.0035102647,-0.0,0.0,0.0,0.0,-1.0
39563348,39563296,-0.006391093,-0.0015468295,0.0019196097,-0.0,0.0,0.0,0.0,-1.0
39665375,39665323,-0.00039559347,0.0018988284,0.0025261748,-0.0,0.0,0.0,0.0,-1.0
39764357,39764305,-0.0047658077,0.003386164,0.0039806026,-0.0,0.0,0.0,0.0,-1.0
39866353,39866299,0.0020040227,0.0072171893,0.0032042663,-0.0,0.0,0.0,0.0,-1.0
39968351,39968299,-0.0061149616,-0.0028408996,0.0037073866,-0.0,0.0,0.0,0.0,-1.0
40070398,40070346,0.0072138454,0.005104008,0.0022419062,0.0,0.0,0.0,0.0,-1.0
40173354,40173302,-0.004695637,-0.012954524,-0.001202584,0.0,0.0,0.0,0.0,-1.0
40274369,40274312,0.004453552,0.0102141565,0.0020889703,0.0,0.0,0.0,0.0,-1.0
40372355,40372302,-0.004785902,-0.008534568,0.00049193983,0.0,0.0,0.0,0.0,-1.0
40476354,40476302,-0.00059277704,-0.0006997233,-0.00093048345,0.0,0.0,0.0,0.0,-1.0
40578359,40578305,0.001049139,0.0056515457,-0.0013232765,0.0,0.0,0.0,0.0,-1.0
40680408,40680356,-0.0005232943,-0.007298696,-0.00084459624,0.0,0.0,0.0,0.0,-1.0
40780377,40780323,0.002083443,-0.0045255832,-0.00010539341,0.0,0.0,0.0,0.0,-1.0
40880406,40880350,0.0007397628,0.011954779,0.0016784918,0.0,0.0,0.0,0.0,-1.0
40983380,40983322,0.0020701995,-0.008616022,0.0013867604,0.0,0.0,0.0,0.0,-1.0
41084372,41084320,-0.0012671372,-0.006509416,0.000330032,0.0,0.0,0.0,0.0,-1.0
41187356,41187302,0.006628943,0.0036075078,-0.0011471885,0.0,0.0,0.0,0.0,-1.0
41288357,41288304,0.0055667846,-0.0035095655,-0.00023331512,0.0,0.0,0.0,0.0,-1.0
41388354,41388302,-0.0029222795,0.011658419,0.0013033819,0.0,0.0,0.0,0.0,-1.0
41489350,41489296,0.0054945024,0.0056093023,-0.0015371547,0.0,0.0,0.0,0.0,-1.0
41592432,41592380,0.0008166116,0.00084875943,-0.0007237025,0.0,0.0,0.0,0.0,-1.0
41692348,41692296,-0.0048065167,0.0025268022,0.0004219491,0.0,0.0,0.0,0.0,-1.0
41796394,41796320,-0.014333703,-0.0069692135,-0.0010390922,0.0,0.0,0.0,0.0,-1.0
41894987,41894935,0.01252673,-0.0005312982,0.00090364955,0.0,0.0,0.0,0.0,-1.0
41999433,41999381,-0.0005686439,0.0118934475,0.00014525841,0.0,0.0,0.0,0.0,-1.0
42098431,42098378,0.00518634,-0.006987497,0.00060140446,0.0,0.0,0.0,0.0,-1.0
42200402,42200350,0.0040896144,-0.012918984,0.0006815853,0.0,0.0,0.0,0.0,-1.0
42304357,42304303,-0.003814346,0.010840515,0.0013797354,0.0,0.0,0.0,0.0,-1.0
42405380,42405328,-0.000342394,-0.015649661,-0.00084292603,0.0,0.0,0.0,0.0,-1.0
42506461,42506407,-0.002873001,-0.002224216,-1.4365581e-05,0.0,0.0,0.0,0.0,-1.0
42607361,42607309,0.0016436399,0.0025540113,-0.0002091127,0.0,0.0,0.0,0.0,-1.0
42708358,42708306,0.0059492616,0.0011608702,0.0006731757,0.0,0.0,0.0,0.0,-1.0
42793352,42793300,-0.007892019,-0.008315221,0.0013124628,0.0,0.0,0.0,0.0,-1.0
42909028,42908975,0.0018103736,-0.0024360078,-0.0005323238,0.0,0.0,0.0,0.0,-1.0
43014348,43014296,0.0071416106,-0.008216778,-0.00044737017,0.0,0.0,0.0,0.0,-1.0
43115401,43115349,0.011800721,-0.007743461,0.0011018665,0.0,0.0,0.0,0.0,-1.0
43218356,43218304,-0.0020925466,-0.0016009131,0.00093660096,0.0,0.0,0.0,0.0,-1.0
43316356,43316302,0.0062411167,-0.008528206,-0.00060791016,0.0,0.0,0.0,0.0,-1.0
43419435,43419381,0.00036206702,-0.003956089,-0.0005795468,0.0,0.0,0.0,0.0,-1.0
43518432,43518379,0.001776774,0.004127928,-0.0015053056,0.0,0.0,0.0,0.0,-1.0
43623348,43623296,0.0026894484,-0.004286354,-0.0016612329,0.0,0.0,0.0,0.0,-1.0
43724368,43724305,0.008520496,-0.0015899853,1.23627515e-05,0.0,0.0,0.0,0.0,-1.0
43824356,43824302,0.002360515,-0.002739119,0.00040789842,0.0,0.0,0.0,0.0,-1.0
43927348,43927296,0.011838813,0.002904928,-0.001000887,0.0,0.0,0.0,0.0,-1.0
44028356,44028302,-0.0010530571,0.012614034,-0.0010775834,0.0,0.0,0.0,0.0,-1.0
44128355,44128302,0.005824815,-0.0003150031,0.001276564,0.0,0.0,0.0,0.0,-1.0
44230389,44230335,0.002738258,0.008709808,-0.0003940259,0.0,0.0,0.0,0.0,-1.0
44332434,44332381,0.006887543,0.0015971941,-0.00028260655,0.0,0.0,0.0,0.0,-1.0
44435407,44435354,0.0018681083,0.000120418495,-0.0012969186,0.0,0.0,0.0,0.0,-1.0
44534370,44534316,0.0034414663,0.0023140816,-0.00056437677,0.0,0.0,0.0,0.0,-1.0
44639350,44639296,0.0050025606,0.0024003983,-0.00012000429,0.0,0.0,0.0,0.0,-1.0
44740615,44740559,-0.0041489755,-0.00795349,-0.0007546735,0.0,0.0,0.0,0.0,-1.0
44840386,44840332,-0.0009550061,0.0041372105,7.009067e-05,0.0,0.0,0.0,0.0,-1.0
44943955,44943902,0.012888597,0.008991927,-0.00045371844,0.0,0.0,0.0,0.0,-1.0
45042369,45042316,0.005201409,-0.0013794904,-0.0010568912,0.0,0.0,0.0,0.0,-1.0
