timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
39244302,0.99999535,-0.0020646516,-0.0006613758,-0.002164357,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
39312305,0.9999951,-0.0019466482,-0.00074618595,-0.0023229043,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
39361302,0.99999505,-0.0019776188,-0.0007137955,-0.00235016,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
39413311,0.9999951,-0.00197023,-0.00067422405,-0.002348176,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
39468296,0.9999952,-0.0019607518,-0.00057634787,-0.002319684,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
39520420,0.99999523,-0.0019357321,-0.00051066093,-0.0023654266,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
39572296,0.99999523,-0.0019321868,-0.00040853643,-0.002370436,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
39626304,0.9999954,-0.0019202098,-0.00032293695,-0.0023368713,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
39679296,0.99999535,-0.001893688,-0.00024091548,-0.0023985659,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
39728303,0.99999535,-0.0018298817,-0.00015013796,-0.0024556268,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
39784307,0.9999953,-0.0018529809,-7.33559e-05,-0.002471798,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
39834301,0.9999952,-0.0018170344,0.00010839394,-0.0025564802,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
39886313,0.999995,-0.0018132415,0.00015988627,-0.0026298366,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
39942305,0.99999475,-0.001809272,0.00020314528,-0.00270381,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
39992678,0.9999949,-0.0017441417,0.00026869998,-0.0027074718,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
40045347,0.99999475,-0.001637502,0.00034308093,-0.0027713918,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
40098315,0.9999946,-0.001616126,0.00041500054,-0.0028446682,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
40151296,0.99999434,-0.0015815934,0.00041481256,-0.0029588705,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
40202311,0.9999942,-0.001535901,0.00038007155,-0.0030080718,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
40250330,0.99999416,-0.0015839624,0.0003909573,-0.0030250077,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
40309296,0.99999416,-0.0015323303,0.0003701182,-0.0030477054,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
40359382,0.9999938,-0.0015642499,0.00037667298,-0.0031612918,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
40412306,0.99999386,-0.0015109906,0.00034652682,-0.0031464556,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
40464304,0.9999937,-0.0014971436,0.000369512,-0.003212405,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
40517316,0.9999935,-0.0014937146,0.00028876078,-0.0032734612,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
40569302,0.9999939,-0.0014714794,0.00028436468,-0.0031849854,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
40622329,0.99999386,-0.0014927987,0.0002437397,-0.00316709,0.9999998,1.2170964e-11,-5.661151e-11,0.00072856306,3
