timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
39023409,40.15403039215961,116.25936816753901,1.0310382,-0.023110798,0.039735112,-0.022824699,-0.004038301,1,1,0
84163323,40.15403851502124,116.25935668864511,16.055122,0.88011026,-0.9358307,-15.046908,0.14150167,1,1,0
84352724,40.15403580938752,116.25936030846184,15.961813,0.5792575,-0.6281905,-14.9536,0.84448326,1,1,0
84463322,40.154033113241525,116.25936377917404,15.737631,0.2794597,-0.33322236,-14.729418,1.2406446,1,1,0
