timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
39244302,0.068592206,-0.032288454,0.01920842,-0.024555046,0.00021307915,0.04725343,0.0,0.0,0.0,0.0036738305,0.0,0.0,0.0,0.0,0.0,0.26825202,0.2682521,0.14702395,0.27467915,0.27467912,4.0329247,0.0,0.0,0.0,0.09075808,0.0,0.0,0.0,0.0,0.0,0.0005778979,0.006570563,0.008682297,0.0,0.0,0.0,0.0,0.0,0.0
39455336,0.052504513,-0.054426365,-0.1026934,0.003815867,0.0072052255,0.059866607,0.0,0.0,0.0,0.00307259,0.0,0.0,0.0,0.0,0.0,0.26760966,0.26760972,0.147005,0.27416676,0.27416676,4.033109,0.0,0.0,0.0,0.090746455,0.0,0.0,0.0,0.0,0.0,0.0009942919,0.010037386,0.010303579,0.0,0.0,0.0,0.0,0.0,0.0
39665323,0.005010941,-0.012193715,0.035833996,0.076445125,-0.06075277,-0.07924104,0.0,0.0,0.0,-0.0027165776,0.0,0.0,0.0,0.0,0.0,0.2685897,0.26858965,0.14658289,0.27435082,0.27435082,4.032992,0.0,0.0,0.0,0.09073699,0.0,0.0,0.0,0.0,0.0,0.0010898041,0.012300826,0.016109856,0.0,0.0,0.0,0.0,0.0,0.0
39863380,0.011860643,-0.02021191,0.028620854,0.063590184,0.059980717,-0.030119002,0.0,0.0,0.0,-0.0006936779,0.0,0.0,0.0,0.0,0.0,0.27080417,0.27080396,0.14617887,0.27442017,0.27442014,4.0329003,0.0,0.0,0.0,0.09073167,0.0,0.0,0.0,0.0,0.0,0.001114466,0.0127503015,0.016683517,0.0,0.0,0.0,0.0,0.0,0.0
40070346,-0.0026391638,-0.041030638,-0.017002039,0.06055215,-0.021118209,-0.00040060282,0.0,0.0,0.0,-0.00363805,0.0,0.0,0.0,0.0,0.0,0.27386338,0.273863,0.1458827,0.27447048,0.27447045,4.0327673,0.0,0.0,0.0,0.090722024,0.0,0.0,0.0,0.0,0.0,0.00088204484,0.009736849,0.011323016,0.0,0.0,0.0,0.0,0.0,0.0
40274312,-0.008750925,-0.026845653,-0.07004753,0.010415949,0.04818431,0.01541394,0.0,0.0,0.0,-0.005113238,0.0,0.0,0.0,0.0,0.0,0.27713084,0.27713028,0.14569129,0.2745346,0.2745346,4.032844,0.0,0.0,0.0,0.0907176,0.0,0.0,0.0,0.0,0.0,0.0005093896,0.0039866986,0.0034540033,0.0,0.0,0.0,0.0,0.0,0.0
40476302,-0.011824675,-0.011268719,0.057721436,-0.027223336,0.051929235,0.008385003,0.0,0.0,0.0,-0.007882994,0.0,0.0,0.0,0.0,0.0,0.2794751,0.2794745,0.14558925,0.2746998,0.27469975,4.0325737,0.0,0.0,0.0,0.09070955,0.0,0.0,0.0,0.0,0.0,0.00033671167,0.0025237936,0.0040902784,0.0,0.0,0.0,0.0,0.0,0.0
40680356,0.032192096,0.00683003,-0.021565683,0.019827127,0.03372164,-0.024225473,0.0,0.0,0.0,-0.00357658,0.0,0.0,0.0,0.0,0.0,0.2803868,0.28038615,0.14554808,0.27486676,0.27486673,4.0324016,0.0,0.0,0.0,0.09070151,0.0,0.0,0.0,0.0,0.0,0.00027757674,0.0013163739,0.0014248134,0.0,0.0,0.0,0.0,0.0,0.0
40880350,-0.0061332155,0.013522774,-0.0038427613,-0.036073305,-0.038471576,-0.058866084,0.0,0.0,0.0,-0.0058194823,0.0,0.0,0.0,0.0,0.0,0.28057337,0.28057277,0.14555037,0.27516103,0.275161,4.032379,0.0,0.0,0.0,0.09069316,0.0,0.0,0.0,0.0,0.0,0.00037253764,0.0012380215,0.0029315879,0.0,0.0,0.0,0.0,0.0,0.0
41076302,0.0021501957,-0.03265568,0.043105416,0.049328096,0.00875634,0.11064249,0.0,0.0,0.0,-0.008748613,0.0,0.0,0.0,0.0,0.0,0.27989998,0.27989945,0.1456134,0.2754351,0.27543503,4.0321836,0.0,0.0,0.0,0.090685144,0.0,0.0,0.0,0.0,0.0,0.00058820524,0.004593512,0.005171761,0.0,0.0,0.0,0.0,0.0,0.0
41280347,0.0120178275,0.009568706,-0.036151573,-0.06263754,-0.018134784,-0.08625507,0.0,0.0,0.0,0.0009382833,0.0,0.0,0.0,0.0,0.0,0.27839297,0.27839252,0.14568509,0.275335,0.27533495,4.032047,0.0,0.0,0.0,0.090675265,0.0,0.0,0.0,0.0,0.0,0.00052687083,0.007142645,0.0101845665,0.0,0.0,0.0,0.0,0.0,0.0
41484303,-0.024793206,-0.04928498,0.008575433,0.05330546,-0.066350296,0.04137081,0.0,0.0,0.0,-0.004431079,0.0,0.0,0.0,0.0,0.0,0.27704066,0.27704024,0.14579669,0.2755385,0.27553844,4.031935,0.0,0.0,0.0,0.09066882,0.0,0.0,0.0,0.0,0.0,0.00051306677,0.009031025,0.0103316605,0.0,0.0,0.0,0.0,0.0,0.0
41692296,-0.013132946,0.0055275136,0.028333984,0.05444827,-0.04188594,-0.052791893,0.0,0.0,0.0,-0.015656982,0.0,0.0,0.0,0.0,0.0,0.27525556,0.2752552,0.14591488,0.27539122,0.27539113,4.0318646,0.0,0.0,0.0,0.09066223,0.0,0.0,0.0,0.0,0.0,0.00046388453,0.007355375,0.009881477,0.0,0.0,0.0,0.0,0.0,0.0
