timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,arspd_check_level,load_factor_ratio,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,aspd_check_failing,aspd_fault_declared,aspd_use_inhibit,aspd_fail_rtl
39139408,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40146335,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41155431,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42158364,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42935466,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42946959,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43948359,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44951331,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45961760,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46964413,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47964347,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47975359,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48986332,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49991361,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50995449,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52003330,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53014332,32,2162688,2097184,0.0,0.0,14,2,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
