timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
28105298,0,1200.0,0.18796422,0.0,0.55508775,0.0,0,0,0,0,0,0,0,1,0,1,36
28304408,27301309,800000.0,1.0,18.81395,23.538677,0.0,255,190,6,4,4,5,0,0,1,1,46
28310926,28308302,800000.0,1.0,18.81395,23.538677,0.0,255,190,6,4,4,5,0,0,1,1,46
29026842,0,20000.0,0.91766685,0.0,5.896668,0.0,0,0,0,0,0,0,0,0,0,0,35
29113475,0,1200.0,0.18796422,0.0,0.5323826,0.0,0,0,0,0,0,0,0,1,0,1,36
29300152,29299382,800000.0,1.0,22.627615,28.405323,0.0,255,190,6,4,4,5,0,0,1,1,46
30028065,0,20000.0,0.91766685,0.0,16.761417,0.0,0,0,0,0,0,0,0,0,0,0,35
30119372,0,1200.0,0.15552334,0.0,0.54796964,0.0,0,0,0,0,0,0,0,1,0,1,36
30301405,29299382,800000.0,1.0,24.604055,39.821537,0.0,255,190,6,4,4,5,0,0,1,1,46
30311841,30311307,800000.0,1.0,24.604055,39.821537,0.0,255,190,6,4,4,5,0,0,1,1,46
31029478,0,20000.0,0.91766685,0.0,17.008846,0.0,0,0,0,0,0,0,0,0,0,0,35
31120370,0,1200.0,0.15552334,0.0,0.62340665,0.0,0,0,0,0,0,0,0,1,0,1,36
31303719,31300329,800000.0,1.0,24.761877,40.2006,0.0,255,190,6,4,4,5,0,0,1,1,46
32032004,0,20000.0,0.91766685,0.0,16.866262,0.0,0,0,0,0,0,0,0,0,0,0,35
32121370,0,1200.0,0.15552334,0.0,0.48767892,0.0,0,0,0,0,0,0,0,1,0,1,36
32301070,32299410,800000.0,1.0,25.018953,40.31225,0.0,255,190,6,4,4,5,0,0,1,1,46
33034617,0,20000.0,0.91766685,0.0,17.102661,0.0,0,0,0,0,0,0,0,0,0,0,35
33124506,0,1200.0,0.15552334,0.0,0.5182237,0.0,0,0,0,0,0,0,0,1,0,1,36
33302751,33301186,800000.0,1.0,24.752523,39.978092,0.0,255,190,6,4,4,5,0,0,1,1,46
34036364,0,20000.0,0.91766685,0.0,16.730606,0.0,0,0,0,0,0,0,0,0,0,0,35
34134897,0,1200.0,0.15552334,0.0,0.48324418,0.0,0,0,0,0,0,0,0,1,0,1,36
34302884,33301186,800000.0,1.0,24.989475,39.804405,0.0,255,190,6,4,4,5,0,0,1,1,46
34305522,34304414,800000.0,1.0,24.989475,39.804405,0.0,255,190,6,4,4,5,0,0,1,1,46
35037909,0,20000.0,0.91766685,0.0,16.844975,0.0,0,0,0,0,0,0,0,0,0,0,35
35141371,0,1200.0,0.15552334,0.0,0.5227407,0.0,0,0,0,0,0,0,0,1,0,1,36
35306128,35302329,800000.0,1.0,25.064425,39.84468,0.0,255,190,6,4,4,5,0,0,1,1,46
36037996,0,20000.0,0.91766685,0.0,16.844975,0.0,0,0,0,0,0,0,0,0,0,0,35
36144527,0,1200.0,0.15552334,0.0,0.5172583,0.0,0,0,0,0,0,0,0,1,0,1,36
36300151,36299445,800000.0,1.0,24.86356,39.92083,0.0,255,190,6,4,4,5,0,0,1,1,46
37039395,0,20000.0,0.91766685,0.0,16.905897,0.0,0,0,0,0,0,0,0,0,0,0,35
37151370,0,1200.0,0.15552334,0.0,0.46112615,0.0,0,0,0,0,0,0,0,1,0,1,36
37301869,36299445,800000.0,1.0,24.923409,39.94724,0.0,255,190,6,4,4,5,0,0,1,1,46
37307735,37307441,800000.0,1.0,24.923409,39.94724,0.0,255,190,6,4,4,5,0,0,1,1,46
38040829,0,20000.0,0.91766685,0.0,17.05553,0.0,0,0,0,0,0,0,0,0,0,0,35
38153797,0,1200.0,0.15552334,0.0,0.63747853,0.0,0,0,0,0,0,0,0,1,0,1,36
38301931,38301433,800000.0,1.0,24.900074,40.305717,0.0,255,190,6,4,4,5,0,0,1,1,46
39044056,0,20000.0,0.91766685,0.0,16.762947,0.0,0,0,0,0,0,0,0,0,0,0,35
39154134,0,1200.0,0.15552334,0.0,0.59891933,0.0,0,0,0,0,0,0,0,1,0,1,36
39304380,39300332,800000.0,1.0,24.924734,40.640343,0.0,255,190,6,4,4,5,0,0,1,1,46
40044882,0,20000.0,0.91766685,0.0,16.871986,0.0,0,0,0,0,0,0,0,0,0,0,35
40155557,0,1200.0,0.15552334,0.0,0.5410826,0.0,0,0,0,0,0,0,0,1,0,1,36
40305761,40304087,800000.0,1.0,25.185888,40.734394,0.0,255,190,6,4,4,5,0,0,1,1,46
41047500,0,20000.0,0.91766685,0.0,17.334528,0.0,0,0,0,0,0,0,0,0,0,0,35
41157569,0,1200.0,0.15552334,0.0,0.34752977,0.0,0,0,0,0,0,0,0,1,0,1,36
41306860,41303323,800000.0,1.0,25.099337,40.55169,0.0,255,190,6,4,4,5,0,0,1,1,46
42048119,0,20000.0,0.91766685,0.0,16.874859,0.0,0,0,0,0,0,0,0,0,0,0,35
42166484,0,1200.0,0.15552334,0.0,0.5207073,0.0,0,0,0,0,0,0,0,1,0,1,36
42302826,42300984,800000.0,1.0,25.0593,40.74132,0.0,255,190,6,4,4,5,0,0,1,1,46
43049508,0,20000.0,0.91766685,0.0,17.224075,0.0,0,0,0,0,0,0,0,0,0,0,35
43176383,0,1200.0,0.15552334,0.0,0.40035883,0.0,0,0,0,0,0,0,0,1,0,1,36
43303767,42300984,800000.0,1.0,24.939528,40.410896,0.0,255,190,6,4,4,5,0,0,1,1,46
43310389,43309312,800000.0,1.0,24.939528,40.410896,0.0,255,190,6,4,4,5,0,0,1,1,46
44050361,0,20000.0,0.91766685,0.0,17.024477,0.0,0,0,0,0,0,0,0,0,0,0,35
44178437,0,1200.0,0.15552334,0.0,0.5989982,0.0,0,0,0,0,0,0,0,1,0,1,36
44304573,44302877,800000.0,1.0,24.91823,40.849392,0.0,255,190,6,4,4,5,0,0,1,1,46
45052599,0,20000.0,0.91766685,0.0,15.373006,0.0,0,0,0,0,0,0,0,0,0,0,35
45182970,0,1200.0,0.15552334,0.0,0.62009627,0.0,0,0,0,0,0,0,0,1,0,1,36
45301552,45300410,800000.0,1.0,23.160816,38.89128,0.0,255,190,6,4,4,5,0,0,1,1,46
46053583,0,20000.0,0.91766685,0.0,15.3676195,0.0,0,0,0,0,0,0,0,0,0,0,35
46187564,0,1200.0,0.15552334,0.0,0.42551535,0.0,0,0,0,0,0,0,0,1,0,1,36
46303496,46302414,800000.0,1.0,23.513596,38.195473,0.0,255,190,6,4,4,5,0,0,1,1,46
47055821,0,20000.0,0.91766685,0.0,16.551712,0.0,0,0,0,0,0,0,0,0,0,0,35
47195373,0,1200.0,0.15552334,0.0,0.52962196,0.0,0,0,0,0,0,0,0,1,0,1,36
47304908,46302414,800000.0,1.0,25.090174,40.512253,0.0,255,190,6,4,4,5,0,0,1,1,46
47314271,47311365,800000.0,1.0,25.090174,40.512253,0.0,255,190,6,4,4,5,0,0,1,1,46
48058657,0,20000.0,0.91766685,0.0,16.835806,0.0,0,0,0,0,0,0,0,0,0,0,35
48197427,0,1200.0,0.15552334,0.0,0.44890642,0.0,0,0,0,0,0,0,0,1,0,1,36
48301755,48301341,800000.0,1.0,25.11282,39.918186,0.0,255,190,6,4,4,5,0,0,1,1,46
49060741,0,20000.0,0.91766685,0.0,16.861172,0.0,0,0,0,0,0,0,0,0,0,0,35
49204527,0,1200.0,0.15552334,0.0,0.60683304,0.0,0,0,0,0,0,0,0,1,0,1,36
49303766,49301948,800000.0,1.0,25.147425,40.620308,0.0,255,190,6,4,4,5,0,0,1,1,46
50061567,0,20000.0,0.91766685,0.0,16.910015,0.0,0,0,0,0,0,0,0,0,0,0,35
50206789,0,1200.0,0.15552334,0.0,0.373148,0.0,0,0,0,0,0,0,0,1,0,1,36
50304537,50303302,800000.0,1.0,24.822683,40.968166,0.0,255,190,6,4,4,5,0,0,1,1,46
51063338,0,20000.0,0.91766685,0.0,9.636389,0.0,0,0,0,0,0,0,0,0,0,0,35
51207398,0,1200.0,0.15552334,0.0,0.7445458,0.0,0,0,0,0,0,0,0,1,0,1,36
51300591,51300369,800000.0,1.0,14.9124155,32.1385,0.0,255,190,6,4,4,5,0,0,1,1,46
52063428,0,20000.0,0.91766685,0.0,7.332255,0.0,0,0,0,0,0,0,0,0,0,0,35
52215453,0,1200.0,0.15552334,0.0,0.5196082,0.0,0,0,0,0,0,0,0,1,0,1,36
