timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
28798496,28798444,0.004192778,0.0003184236,0.0017757727,-0.0,0.0,0.0,0.0,-1.0
28915357,28915303,-0.0017811132,0.0031809355,0.00042912262,-0.0,0.0,0.0,0.0,-1.0
29018350,29018296,0.017373933,-0.0005280217,-0.00070179784,-0.0,0.0,0.0,0.0,-1.0
29118355,29118302,0.0013456603,-0.0006544341,0.001351124,-0.0,0.0,0.0,0.0,-1.0
29218356,29218302,-0.008058813,-0.004363875,-0.001129974,-0.0,0.0,0.0,0.0,-1.0
29322508,29322454,0.0034108672,0.0068478487,-0.00034036787,-0.0,0.0,0.0,0.0,-1.0
29424816,29424762,0.013621581,-0.0027273102,0.002344969,-0.0,0.0,0.0,0.0,-1.0
29523166,29523113,0.008221813,-0.029151814,0.000110773115,-0.0,0.0,0.0,0.0,-1.0
29623670,29623617,0.0032825903,-0.008562624,0.0017512605,-0.0,0.0,0.0,0.0,-1.0
29727374,29727322,0.009605259,0.006028227,0.0011851358,0.0,0.0,0.0,0.0,-1.0
29829348,29829296,-0.0044232374,0.010168221,0.0013819993,0.0,0.0,0.0,0.0,-1.0
29930348,29930296,0.0028529041,0.0056557646,-0.0012198731,0.0,0.0,0.0,0.0,-1.0
30030355,30030303,-0.0007484413,0.0067682224,0.0015752759,0.0,0.0,0.0,0.0,-1.0
30133355,30133301,0.008972338,0.018543215,0.00035920794,0.0,0.0,0.0,0.0,-1.0
30233356,30233302,-0.00073141523,0.003179845,-0.0018523608,0.0,0.0,0.0,0.0,-1.0
30338715,30338661,0.0006016642,0.0013978656,0.0007461895,0.0,0.0,0.0,0.0,-1.0
30436359,30436305,-0.0005257976,-0.008682752,-0.0018042176,0.0,0.0,0.0,0.0,-1.0
30538426,30538372,0.008478431,0.013175463,0.0011442626,0.0,0.0,0.0,0.0,-1.0
30642937,30642883,0.0005229222,-0.005327878,-0.0017808707,0.0,0.0,0.0,0.0,-1.0
30744361,30744307,0.0014333667,-0.002192236,0.0012820845,0.0,0.0,0.0,0.0,-1.0
30842400,30842347,-0.002072744,-0.008849588,0.0010364855,0.0,0.0,0.0,0.0,-1.0
30946357,30946303,-0.00656542,0.0016596018,-0.0014983064,0.0,0.0,0.0,0.0,-1.0
31048348,31048296,-0.0027489054,-0.004254405,-0.0011434325,0.0,0.0,0.0,0.0,-1.0
31148437,31148383,0.0054349825,-0.0009955931,-0.0014536782,0.0,0.0,0.0,0.0,-1.0
31247124,31247053,-0.006722872,0.005660448,0.0018877027,0.0,0.0,0.0,0.0,-1.0
31353644,31353569,0.0026365751,-0.00059912726,-0.0014740446,0.0,0.0,0.0,0.0,-1.0
31451357,31451305,-0.009840615,-0.005565874,-0.00020144356,0.0,0.0,0.0,0.0,-1.0
31556379,31556319,0.0022246866,-0.016242377,-0.00012667799,0.0,0.0,0.0,0.0,-1.0
31654436,31654380,0.012387192,-0.007075991,-0.0016372589,0.0,0.0,0.0,0.0,-1.0
31759356,31759302,-0.0069489516,0.00903964,0.0016720988,0.0,0.0,0.0,0.0,-1.0
31860368,31860312,0.008599379,0.0054239505,0.0001020371,0.0,0.0,0.0,0.0,-1.0
31961811,31961754,0.002990005,0.0025446971,0.001596759,0.0,0.0,0.0,0.0,-1.0
32061436,32061384,0.010317255,-0.0054238625,0.00193641,0.0,0.0,0.0,0.0,-1.0
32164357,32164303,7.286505e-05,0.0037820395,0.00017239273,0.0,0.0,0.0,0.0,-1.0
32263356,32263302,0.0054517747,0.0057871286,0.0013585299,0.0,0.0,0.0,0.0,-1.0
32366399,32366321,0.013601618,0.012073289,0.0012051805,0.0,0.0,0.0,0.0,-1.0
32465319,32465233,0.0055916137,0.0031882802,0.0011077689,0.0,0.0,0.0,0.0,-1.0
32568454,32568401,0.011086759,0.010808438,0.0012805345,0.0,0.0,0.0,0.0,-1.0
32670354,32670296,0.005779952,0.01743853,0.0007612376,0.0,0.0,0.0,0.0,-1.0
32772403,32772351,0.019038867,0.011592474,-0.001610651,0.0,0.0,0.0,0.0,-1.0
32869454,32869401,0.01732819,0.0025102273,0.0006705033,0.0,0.0,0.0,0.0,-1.0
32974471,32974419,0.0056122015,0.011412125,0.00093244447,0.0,0.0,0.0,0.0,-1.0
33077442,33077371,0.005691617,0.00605041,-0.0017293341,0.0,0.0,0.0,0.0,-1.0
33179348,33179296,0.012477642,0.002660719,0.0014868812,0.0,0.0,0.0,0.0,-1.0
33281348,33281296,-0.008308068,-0.0066651786,0.0021442568,0.0,0.0,0.0,0.0,-1.0
33382490,33382436,-0.007386258,0.00034388923,-0.0011463442,0.0,0.0,0.0,0.0,-1.0
