timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
27944866,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
28660231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
28768734,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
32575484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
32589514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
37609082,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
52621324,999.0,999.0,999.0,999.0,999.0,999.0,999.0,183,1,0,0,0,0,1
73452819,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,0,0,0,1
73954633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,0,0,0,1
