timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
28670408,40.15403043625035,116.25936847330324,1.1354547,0.048508827,0.06572134,-0.05889752,0.00063280686,1,1,0
73781323,40.15403653213281,116.25935998908643,16.03825,0.72634006,-0.6553335,-14.961694,-0.013401808,1,1,0
73979323,40.154036410770566,116.2593580773744,15.5932,0.7128452,-0.8178057,-14.516643,-0.0008683468,1,1,0
74233320,40.15403633679957,116.25935320900018,14.494657,0.70462006,-1.2315581,-13.418099,0.05922795,1,1,0
