timestamp,load,ram_usage
28492442,0.42941856,0.70972437
29492454,0.56971097,0.77205986
30492498,0.5466131,0.77469176
31492442,0.5453078,0.77469176
32492444,0.54308444,0.77469176
33492691,0.550039,0.77469176
34492451,0.5440339,0.77469176
35492451,0.54330003,0.77469176
36492443,0.54760695,0.77469176
37492447,0.5429778,0.77469176
38492460,0.54104793,0.77469176
39492446,0.5438602,0.77469176
40492503,0.54023576,0.77469176
41492455,0.54393566,0.77469176
42492511,0.5396559,0.77469176
43492440,0.5425173,0.77469176
44492446,0.5114914,0.77469176
45492465,0.5101353,0.77469176
46492495,0.54494643,0.77469176
47492610,0.54036874,0.77469176
48492443,0.5391506,0.77469176
49492449,0.54623675,0.77469176
50492528,0.49941254,0.77469176
51492710,0.33695364,0.77469176
52492440,0.33386815,0.77469176
53492442,0.33401436,0.77469176
54492503,0.3484661,0.77469176
55492442,0.35499567,0.77469176
56492443,0.35868102,0.77469176
57492445,0.35541028,0.77469176
58492440,0.35718578,0.77469176
59492460,0.35353225,0.77469176
60492444,0.34093946,0.77469176
61492554,0.3379836,0.77469176
62492458,0.33908808,0.77469176
63492440,0.34101516,0.77469176
64492440,0.33752,0.77469176
65492443,0.33770502,0.77469176
66492442,0.33911532,0.77469176
67492453,0.3367086,0.77469176
68492553,0.33780622,0.77469176
69492484,0.3517487,0.77469176
70492442,0.35661554,0.77469176
71492440,0.35430473,0.77469176
72492445,0.3391893,0.77469176
73492458,0.3389266,0.77469176
