timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
28855335,-0.0011344332,0.0058716414,0.00047488237,3969,-3969,-0.01879045,-0.08733384,-9.868563,3024
28874806,-0.0064481464,0.0026799338,-0.0053995466,668,-668,0.05349574,0.030759552,-9.835166,589
28875537,0.0060020266,0.0016465897,0.009820566,731,-731,0.085599214,0.051136788,-9.678267,668
28880302,-0.003939109,-0.005766631,-0.0057558413,4765,-4765,0.06593522,0.05598582,-9.847113,731
28883296,0.0037433547,0.0040559783,0.0061763246,2994,-2994,-0.026787288,-0.046337456,-9.658112,4765
28888161,-0.00543766,0.008823047,0.0054835835,4865,-4865,0.06639673,-0.06061671,-9.602328,2994
28896385,-0.004631201,0.005057074,0.0019545006,3082,-3082,0.072953604,-0.051006187,-9.964786,5142
28901324,0.0034106118,-0.005756708,0.00929169,4939,-4939,0.060396306,-0.09190747,-9.909508,3082
28906360,0.0010422514,-0.009324212,-0.00856984,5036,-5036,0.080733925,-0.08883294,-9.917477,4939
28909313,-0.0028806229,0.007970021,0.006695265,2953,-2953,-0.027228303,-0.022139547,-9.994061,5036
28913296,0.005371553,-0.007860761,0.007315178,3983,-3983,-0.026082823,-0.09938807,-9.814389,2953
28917303,0.002175919,-0.0005039095,0.0059971972,4007,-4007,0.025995092,-0.015341546,-9.672277,3983
28921336,-0.009328895,-0.009207116,-0.0051088887,4033,-4033,0.07597292,0.022954589,-9.769732,4007
28925303,0.009261007,-0.0040091304,-0.0050943564,3967,-3967,0.07684128,-0.0022289467,-9.928963,4033
28930449,-0.0029701325,-0.0050288024,0.0072761197,5146,-5146,0.071384236,-0.061908063,-9.70846,3967
28932626,0.0009843495,0.00091859535,0.009740672,2177,-2177,-0.040745083,-0.009880848,-9.633357,5146
28938302,0.0053498866,0.00991432,0.0005997617,5676,-5676,-0.0025854206,-0.06742331,-9.85634,2177
28942302,-0.004455263,0.00997044,0.00019526093,4000,-4000,0.066867605,0.012511687,-9.982526,5676
28946323,0.004894737,-0.0082526645,0.0019167224,4021,-4021,0.04378283,0.08393649,-9.943246,4000
28955299,0.0078712115,0.00203046,-0.008036403,2827,-2827,-0.017932728,0.027989313,-9.683827,6149
28958296,-0.0022095859,-0.004835863,0.0037545634,2997,-2997,0.004651665,0.01638157,-9.711284,2827
28963449,0.0034889719,0.0036493195,0.002946335,5153,-5153,0.079278864,-0.01247619,-9.767694,2997
28968302,-0.0008520167,-0.0058862157,-0.00094813306,4853,-4853,0.039841477,-0.087326095,-9.661966,5153
28970303,0.0036981779,0.0045578075,-0.0033227478,2001,-2001,0.015717793,-0.08972978,-9.888548,4853
28974453,-0.00472477,0.0030703205,-0.005422638,4150,-4150,-0.09996975,0.03848732,-9.8115225,2001
