timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
28855405,0.0,0.0,0.0,0.0
29073507,0.0,0.0,0.0,0.0
29275361,0.0,0.0,0.0,0.0
29480395,0.0,0.0,0.0,0.0
29680869,0.0,0.0,0.0,0.0
29885361,0.0,0.0,0.0,0.0
30088373,0.0,0.0,0.0,0.0
30290388,0.0,0.0,0.0,0.0
30494355,0.0,0.0,0.0,0.0
30696399,0.0,0.0,0.0,0.0
30898361,0.0,0.0,0.0,0.0
31104361,0.0,0.0,0.0,0.0
31306404,0.0,0.0,0.0,0.0
31507360,0.0,0.0,0.0,0.0
31710355,0.0,0.0,0.0,0.0
31915364,0.0,0.0,0.0,0.0
32118390,0.0,0.0,0.0,0.0
32320397,0.0,0.0,0.0,0.0
32524353,0.0,0.0,0.0,0.0
32725400,0.0,0.0,0.0,0.0
32928360,0.0,0.0,0.0,0.0
33128534,0.0,0.0,0.0,0.0
33333356,0.0,0.0,0.0,0.0
33534358,0.0,0.0,0.0,0.0
33736512,0.0,0.0,0.0,0.0
33942364,0.0,0.0,0.0,0.0
34146432,0.0,0.0,0.0,0.0
34346414,0.0,0.0,0.0,0.0
34548363,0.0,0.0,0.0,0.0
34755390,0.0,0.0,0.0,0.0
34956382,0.0,0.0,0.0,0.0
35161411,0.0,0.0,0.0,0.0
35362396,0.0,0.0,0.0,0.0
35565397,0.0,0.0,0.0,0.0
35768362,0.0,0.0,0.0,0.0
35970364,0.0,0.0,0.0,0.0
36174438,0.0,0.0,0.0,0.0
36376381,0.0,0.0,0.0,0.0
36581560,0.0,0.0,0.0,0.0
36784397,0.0,0.0,0.0,0.0
36986400,0.0,0.0,0.0,0.0
37190357,0.0,0.0,0.0,0.0
37393401,0.0,0.0,0.0,0.0
37596407,0.0,0.0,0.0,0.0
37800364,0.0,0.0,0.0,0.0
38000472,0.0,0.0,0.0,0.0
38205363,0.0,0.0,0.0,0.0
38403055,0.002340209,-0.0060246303,2.6022384e-05,0.0
38597434,0.004716924,-0.011473843,1.6663314e-05,0.0
38813366,0.007457677,-0.015902033,-3.3799985e-05,0.0
39010951,0.009297122,-0.018010907,-2.054412e-05,0.0
39208689,0.00975824,-0.017641865,-0.000108950284,0.0
39422829,0.008845927,-0.015746137,-9.507284e-05,0.0
39624652,0.0071369805,-0.012389404,-9.4352145e-05,0.0
39822545,0.005211902,-0.009213983,-0.00011099714,0.0
40018340,0.004153904,-0.007527996,-2.9692646e-05,0.0
40231755,0.0031280601,-0.0053100237,-1.6555989e-05,0.0
40429365,0.002546,-0.004501311,-4.0121668e-05,0.0
40641677,0.0017832667,-0.0028392624,-7.9459125e-05,0.0
40840892,0.0014814436,-0.003038783,-7.9578844e-05,0.0
41037398,0.0011323548,-0.0017073703,-7.8294004e-05,0.0
41251425,0.0008143698,-0.0018685388,0.00010097316,0.0
41450672,0.0007857597,-0.0011951672,0.00016926897,0.0
41648808,0.00053854473,-0.0007096057,-3.079842e-05,0.0
41850423,0.00036920418,-0.00078848016,-0.0001887714,0.0
42063273,0.0003821978,-0.00032037616,-0.00025565992,0.0
42262201,1.2507844e-05,-0.0006214344,-0.00018741954,0.0
42457854,0.0001316563,-0.00028564522,-0.0001495749,0.0
42671944,-0.00018682645,-0.00028470292,-9.798918e-05,0.0
42873364,-0.0001891391,-5.0132545e-05,-1.3631637e-05,0.0
43068352,-9.8857956e-05,-6.93168e-05,-1.6288866e-05,0.0
43281097,-0.0001143653,9.28764e-05,-1.1533232e-05,0.0
43481147,3.7017086e-05,4.8004305e-05,1.9618587e-05,0.0
43677917,-6.403459e-05,-4.710184e-05,4.803136e-05,0.0
43875003,2.0130768e-05,3.162848e-05,1.5974954e-05,0.0
44086231,-8.459296e-05,0.00014201227,5.9567617e-05,0.0
44285368,-0.00014632197,-8.847641e-05,3.7123908e-05,0.0
44498366,-9.0120935e-05,7.182763e-05,2.2944962e-05,0.0
44695629,-8.3038154e-05,4.1851203e-05,-1.9462395e-06,0.0
44892159,-2.9778397e-05,-1.8892657e-05,-1.5531292e-05,0.0
45106507,1.5506259e-05,-4.6168137e-05,3.4474666e-05,0.0
45303510,0.00013396615,1.6968217e-05,4.144396e-05,0.0
45502485,0.000110215085,0.00011339632,2.7027758e-05,0.0
45716556,0.00010213954,0.00013243515,1.7910008e-05,0.0
45915499,-3.1200096e-05,4.9669125e-05,-3.159082e-05,0.0
46113336,6.3389656e-05,-0.00019461525,-4.3434848e-05,0.0
46326591,3.6775913e-05,5.822672e-05,-3.4493e-05,0.0
46522950,5.6454483e-05,-0.00018451155,-4.2401543e-06,0.0
46722366,-3.394262e-05,0.000103703496,-4.236044e-05,0.0
46934336,7.567393e-05,-6.0740073e-05,-7.00691e-06,0.0
