timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
28855445,0.007867303,-0.001694932,-0.0017235032,0.0,0.0,0.0
28888310,0.007124502,-0.0024351547,-0.0015424979,0.0,0.0,0.0
28913394,0.0070361826,-0.0026940356,-0.0017443541,0.0,0.0,0.0
28932771,0.006964387,-0.001890251,-0.0018910707,0.0,0.0,0.0
28955399,0.0065007554,-0.0021465914,-0.0018868368,0.0,0.0,0.0
28974552,0.006243659,-0.0020240732,-0.0018527152,0.0,0.0,0.0
28994452,0.0066856914,-0.0025806655,-0.0015902114,0.0,0.0,0.0
29015413,0.006401146,-0.0028645755,-0.0014409651,0.0,0.0,0.0
29036420,0.0061863237,-0.0027436195,-0.0017094727,0.0,0.0,0.0
29060401,0.0059533026,-0.0026956717,-0.0014823009,0.0,0.0,0.0
29080404,0.006049967,-0.0027100754,-0.0014948451,0.0,0.0,0.0
29100401,0.0059325313,-0.0031819297,-0.0014739142,0.0,0.0,0.0
29122404,0.0059953816,-0.0033745952,-0.001516915,0.0,0.0,0.0
29144396,0.005831568,-0.003832698,-0.0013901195,0.0,0.0,0.0
29162683,0.0063249324,-0.0032701814,-0.0014656851,0.0,0.0,0.0
29184403,0.005667213,-0.0037872102,-0.0017782943,0.0,0.0,0.0
29205666,0.005934972,-0.0043141735,-0.0016654046,0.0,0.0,0.0
29228395,0.00569722,-0.0046164785,-0.0018085114,0.0,0.0,0.0
29245400,0.0053205187,-0.004919412,-0.0018902358,0.0,0.0,0.0
29270400,0.005744728,-0.0048143826,-0.0019042394,0.0,0.0,0.0
29289403,0.005781442,-0.0050683604,-0.0019019421,0.0,0.0,0.0
29312428,0.0056494214,-0.0060337856,-0.0018118398,0.0,0.0,0.0
29331192,0.006085607,-0.0065587005,-0.0021322288,0.0,0.0,0.0
29352467,0.0061118575,-0.007127051,-0.0019707482,0.0,0.0,0.0
29375410,0.00537468,-0.007280557,-0.002050257,0.0,0.0,0.0
29395401,0.0054938057,-0.007451509,-0.0024289135,0.0,0.0,0.0
29415508,0.0053730584,-0.0072615147,-0.002302693,0.0,0.0,0.0
29435400,0.0049332064,-0.0074399197,-0.002183205,0.0,0.0,0.0
29459610,0.0048901215,-0.0076106554,-0.0022096883,0.0,0.0,0.0
