timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
28855400,28855335,-0.0045858133,-0.0023846356,-0.00044773016,-0.0,0.0,0.0,0.0,-1.0
28970356,28970303,-0.0064203315,-0.016647829,0.0002728612,-0.0,0.0,0.0,0.0,-1.0
29073502,29073448,0.005394403,0.007995101,-0.0004978168,-0.0,0.0,0.0,0.0,-1.0
29176403,29176349,0.0051830416,-0.0037630568,-0.0022277806,-0.0,0.0,0.0,0.0,-1.0
29275355,29275302,0.011460634,-0.006208013,-0.00011354454,-0.0,0.0,0.0,0.0,-1.0
29379354,29379302,0.00033442955,0.0043364847,-0.0014379704,-0.0,0.0,0.0,0.0,-1.0
29480390,29480338,-0.0028930816,0.008946744,-0.0020653943,-0.0,0.0,0.0,0.0,-1.0
29580357,29580303,-0.0038886766,0.0067285853,-0.0020740414,-0.0,0.0,0.0,0.0,-1.0
29680864,29680810,-0.0039282106,0.00051113963,-0.0022666662,-0.0,0.0,0.0,0.0,-1.0
29784355,29784303,-0.009725477,-0.0025530297,-0.0013657977,0.0,0.0,0.0,0.0,-1.0
29885356,29885303,-0.006098237,-0.0070953025,-0.0014240505,0.0,0.0,0.0,0.0,-1.0
29987394,29987340,0.009086225,0.006432657,0.00011709885,0.0,0.0,0.0,0.0,-1.0
30088368,30088316,0.0050061946,-0.012562128,0.0014854535,0.0,0.0,0.0,0.0,-1.0
30189470,30189416,0.013578634,-0.0027899304,-0.0008623061,0.0,0.0,0.0,0.0,-1.0
30290363,30290301,0.008954044,0.011158594,6.619337e-05,0.0,0.0,0.0,0.0,-1.0
30392350,30392296,-0.0017785486,0.0045594866,-0.00021382456,0.0,0.0,0.0,0.0,-1.0
30494350,30494296,-0.004728726,0.012446091,0.00013646111,0.0,0.0,0.0,0.0,-1.0
30596510,30596458,-0.014262231,-0.0083964495,-0.0014671133,0.0,0.0,0.0,0.0,-1.0
30696394,30696340,-0.0020119373,-0.00039276815,0.0017762693,0.0,0.0,0.0,0.0,-1.0
30797354,30797302,-0.004367442,-0.014157918,0.0017423121,0.0,0.0,0.0,0.0,-1.0
30898356,30898302,-0.0028770277,0.007657118,0.0006579367,0.0,0.0,0.0,0.0,-1.0
31000354,31000302,5.0801784e-05,0.013335025,-0.0005319823,0.0,0.0,0.0,0.0,-1.0
31104356,31104302,0.0031226552,-0.009376585,0.001623283,0.0,0.0,0.0,0.0,-1.0
31203100,31203046,0.018394666,0.00495131,0.0009965921,0.0,0.0,0.0,0.0,-1.0
31306399,31306345,-0.008793709,-0.0113965655,0.0015857405,0.0,0.0,0.0,0.0,-1.0
31407350,31407296,-0.008568652,-0.00076364935,-0.0016382681,0.0,0.0,0.0,0.0,-1.0
31507355,31507303,-0.007266657,0.013163606,-0.001930808,0.0,0.0,0.0,0.0,-1.0
31610354,31610302,0.0040355697,0.007095022,0.0010141516,0.0,0.0,0.0,0.0,-1.0
31710350,31710296,-0.005260356,-0.0018646579,-0.00089243613,0.0,0.0,0.0,0.0,-1.0
31811398,31811346,0.0021290092,-0.005376868,-0.00057453214,0.0,0.0,0.0,0.0,-1.0
31915359,31915305,-0.003764482,0.0020454922,-0.001202505,0.0,0.0,0.0,0.0,-1.0
32015616,32015562,0.009829705,0.011621876,0.0004783532,0.0,0.0,0.0,0.0,-1.0
32118385,32118309,0.0043234616,0.008425188,-0.0017344138,0.0,0.0,0.0,0.0,-1.0
32220393,32220339,-0.0060907444,0.0075043077,0.0001366237,0.0,0.0,0.0,0.0,-1.0
32320392,32320338,0.0074577634,0.003504327,-0.00019703119,0.0,0.0,0.0,0.0,-1.0
32424466,32424414,0.0069746245,-0.007122369,-0.00052674924,0.0,0.0,0.0,0.0,-1.0
32524348,32524296,-0.008829333,-0.0015586446,1.041336e-05,0.0,0.0,0.0,0.0,-1.0
32621427,32621374,-0.0037394876,-0.0049771755,-0.0014989716,0.0,0.0,0.0,0.0,-1.0
32725395,32725322,0.0009788095,-0.0002352889,-0.0010965838,0.0,0.0,0.0,0.0,-1.0
32829357,32829304,-0.008133697,-0.009922013,-0.0007069693,0.0,0.0,0.0,0.0,-1.0
32928355,32928301,0.003071271,0.0053145797,-0.0011041334,0.0,0.0,0.0,0.0,-1.0
33029350,33029296,-0.008038324,-0.011246857,-0.0002967687,0.0,0.0,0.0,0.0,-1.0
33132357,33132305,-0.0033501203,0.009780211,0.0012177526,0.0,0.0,0.0,0.0,-1.0
33230387,33230315,0.008509315,-0.0058114817,0.0018350659,0.0,0.0,0.0,0.0,-1.0
33337349,33337297,0.006526288,0.006007788,0.0016428654,0.0,0.0,0.0,0.0,-1.0
33436498,33436421,0.009878191,-0.0143976025,-0.00051682565,0.0,0.0,0.0,0.0,-1.0
33538467,33538414,0.0060562096,0.0042908955,0.0019970078,0.0,0.0,0.0,0.0,-1.0
33641408,33641347,-0.007368886,0.0017321245,-0.00051465665,0.0,0.0,0.0,0.0,-1.0
33741393,33741341,0.0013220793,0.0020235963,-0.0012388603,0.0,0.0,0.0,0.0,-1.0
33845354,33845302,0.013178683,0.004987861,-0.00027466213,0.0,0.0,0.0,0.0,-1.0
33946497,33946443,0.00702608,-0.00039794587,-0.002005962,0.0,0.0,0.0,0.0,-1.0
34045467,34045413,0.0013894557,-0.009587979,-0.0005904899,0.0,0.0,0.0,0.0,-1.0
34146427,34146374,-0.002391041,-0.010044666,0.001280461,0.0,0.0,0.0,0.0,-1.0
