timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
23548388,0.0,-0.0,0.00019212607,0.0,1.0,0.0,0.0,9.6063035e-05,0.0,0.0,-0.0,1,0,0,0,0,0
29768268,0.0,0.0,0.0005871632,0.0,0.99999994,0.0,0.0,0.0002935816,0.0,0.0,-0.0,1,0,0,0,0,0
29864457,0.0,0.0,0.00053183327,0.0,0.99999994,0.0,0.0,0.00026591666,0.0,0.0,-0.0,1,0,0,0,0,0
29958498,0.0,0.0,0.00033137514,0.0,1.0,0.0,0.0,0.00016568757,0.0,0.0,-0.0,1,0,0,0,0,0
30051825,0.0,0.0,0.00042559326,0.0,1.0,0.0,0.0,0.00021279666,0.0,0.0,-0.0,1,0,0,0,0,0
30169763,0.0,0.0,0.00028909044,0.0,1.0,0.0,0.0,0.00014454524,0.0,0.0,-0.0,1,0,0,0,0,0
30266583,0.0,0.0,0.000113339214,0.0,1.0,0.0,0.0,5.6669607e-05,0.0,0.0,-0.0,1,0,0,0,0,0
30363123,0.0,0.0,0.00028467036,0.0,1.0,0.0,0.0,0.0001423352,0.0,0.0,-0.0,1,0,0,0,0,0
30478477,0.0,0.0,0.00017226479,0.0,1.0,0.0,0.0,8.613239e-05,0.0,0.0,-0.0,1,0,0,0,0,0
30574125,0.0,0.0,0.00016935736,0.0,1.0,0.0,0.0,8.467868e-05,0.0,0.0,-0.0,1,0,0,0,0,0
30668804,-0.0,-0.0,-2.758054e-05,0.0,1.0,-0.0,0.0,-1.379027e-05,0.0,0.0,-0.0,1,0,0,0,0,0
30767498,-0.0,-0.0,-0.00011134763,0.0,1.0,-0.0,0.0,-5.5673816e-05,0.0,0.0,-0.0,1,0,0,0,0,0
30866152,0.0,0.0,2.7200824e-05,0.0,1.0,0.0,0.0,1.3600412e-05,0.0,0.0,-0.0,1,0,0,0,0,0
30983508,0.0,0.0,5.980061e-05,0.0,1.0,0.0,0.0,2.9900306e-05,0.0,0.0,-0.0,1,0,0,0,0,0
31080133,0.0,0.0,2.5414292e-05,0.0,1.0,0.0,0.0,1.2707146e-05,0.0,0.0,-0.0,1,0,0,0,0,0
31173708,0.0,0.0,4.4121778e-05,0.0,1.0,0.0,0.0,2.2060889e-05,0.0,0.0,-0.0,1,0,0,0,0,0
31276161,-0.0,-0.0,-3.471335e-07,0.0,1.0,-0.0,0.0,-1.7356675e-07,0.0,0.0,-0.0,1,0,0,0,0,0
31372836,-0.0,-0.0,-0.00014807786,0.0,1.0,-0.0,0.0,-7.403893e-05,0.0,0.0,-0.0,1,0,0,0,0,0
31493520,-0.0,-0.0,-0.00025469216,0.0,1.0,-0.0,0.0,-0.0001273461,0.0,0.0,-0.0,1,0,0,0,0,0
31587300,-0.0,-0.0,-0.00024777814,0.0,1.0,-0.0,0.0,-0.00012388908,0.0,0.0,-0.0,1,0,0,0,0,0
31683143,-0.0,-0.0,-0.00063605065,0.0,0.99999994,-0.0,0.0,-0.00031802533,0.0,0.0,-0.0,1,0,0,0,0,0
31778124,-0.0,-0.0,-0.0004115093,0.0,1.0,-0.0,0.0,-0.00020575465,0.0,0.0,-0.0,1,0,0,0,0,0
31895440,-0.0,-0.0,-0.0002924884,0.0,1.0,-0.0,0.0,-0.00014624422,0.0,0.0,-0.0,1,0,0,0,0,0
31989160,-0.0,-0.0,-3.9011833e-05,0.0,1.0,-0.0,0.0,-1.9505916e-05,0.0,0.0,-0.0,1,0,0,0,0,0
32085013,0.0,0.0,5.9894362e-05,0.0,1.0,0.0,0.0,2.9947181e-05,0.0,0.0,-0.0,1,0,0,0,0,0
32185123,0.0,0.0,0.00033195183,0.0,1.0,0.0,0.0,0.00016597591,0.0,0.0,-0.0,1,0,0,0,0,0
32287064,0.0,0.0,0.00021850546,0.0,1.0,0.0,0.0,0.00010925273,0.0,0.0,-0.0,1,0,0,0,0,0
32384802,0.0,0.0,0.00018109752,0.0,1.0,0.0,0.0,9.054876e-05,0.0,0.0,-0.0,1,0,0,0,0,0
32508521,0.0,0.0,0.00021600706,0.0,1.0,0.0,0.0,0.00010800353,0.0,0.0,-0.0,1,0,0,0,0,0
32605171,0.0,0.0,0.00027879348,0.0,1.0,0.0,0.0,0.00013939675,0.0,0.0,-0.0,1,0,0,0,0,0
32705531,0.0,0.0,0.0004331764,0.0,1.0,0.0,0.0,0.00021658823,0.0,0.0,-0.0,1,0,0,0,0,0
32798810,0.0,0.0,0.0003940755,0.0,1.0,0.0,0.0,0.00019703775,0.0,0.0,-0.0,1,0,0,0,0,0
32903514,0.0,0.0,0.0005484113,0.0,1.0,0.0,0.0,0.00027420567,0.0,0.0,-0.0,1,0,0,0,0,0
33014528,0.0,0.0,0.00054602174,0.0,1.0,0.0,0.0,0.0002730109,0.0,0.0,-0.0,1,0,0,0,0,0
33106550,0.0,0.0,0.00056721276,0.0,1.0,0.0,0.0,0.00028360638,0.0,0.0,-0.0,1,0,0,0,0,0
33207201,0.0,0.0,0.0004248595,0.0,1.0,0.0,0.0,0.00021242978,0.0,0.0,-0.0,1,0,0,0,0,0
33321129,0.0,0.0,0.0008850967,0.0,0.99999994,0.0,0.0,0.00044254842,0.0,0.0,-0.0,1,0,0,0,0,0
33416150,0.0,0.0,0.0006523598,0.0,0.99999994,0.0,0.0,0.00032617993,0.0,0.0,-0.0,1,0,0,0,0,0
33516223,0.0,0.0,0.0006610579,0.0,0.99999994,0.0,0.0,0.00033052897,0.0,0.0,-0.0,1,0,0,0,0,0
33614717,0.0,0.0,0.00059084466,0.0,0.99999994,0.0,0.0,0.00029542233,0.0,0.0,-0.0,1,0,0,0,0,0
33708167,0.0,0.0,0.00070758694,0.0,0.99999994,0.0,0.0,0.00035379347,0.0,0.0,-0.0,1,0,0,0,0,0
33822733,0.0,0.0,0.00080995425,0.0,0.99999994,0.0,0.0,0.00040497718,0.0,0.0,-0.0,1,0,0,0,0,0
33923161,0.0,0.0,0.0009925434,0.0,0.9999999,0.0,0.0,0.0004962717,0.0,0.0,-0.0,1,0,0,0,0,0
34026946,0.0,0.0,0.0010749553,0.0,0.9999999,0.0,0.0,0.00053747767,0.0,0.0,-0.0,1,0,0,0,0,0
34118512,0.0,0.0,0.0009922481,0.0,0.9999999,0.0,0.0,0.00049612403,0.0,0.0,-0.0,1,0,0,0,0,0
34213202,0.0,0.0,0.0012331667,0.0,0.9999998,0.0,0.0,0.00061658333,0.0,0.0,-0.0,1,0,0,0,0,0
34332631,0.0,0.0,0.0015133691,0.0,0.9999997,0.0,0.0,0.0007566846,0.0,0.0,-0.0,1,0,0,0,0,0
34428274,0.0,0.0,0.0015769271,0.0,0.9999997,0.0,0.0,0.0007884635,0.0,0.0,-0.0,1,0,0,0,0,0
34529126,0.0,0.0,0.0016092721,0.0,0.9999997,0.0,0.0,0.0008046361,0.0,0.0,-0.0,1,0,0,0,0,0
34626237,0.0,0.0,0.0016957957,0.0,0.99999964,0.0,0.0,0.0008478977,0.0,0.0,-0.0,1,0,0,0,0,0
34722271,0.0,0.0,0.0017881991,0.0,0.9999996,0.0,0.0,0.0008940995,0.0,0.0,-0.0,1,0,0,0,0,0
34820479,0.0,0.0,0.001972958,0.0,0.9999995,0.0,0.0,0.000986479,0.0,0.0,-0.0,1,0,0,0,0,0
