timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
28855379,28855335,-0.0012651238,0.0056903325,0.000551373
28888219,28888161,-0.005568087,0.008642102,0.0055590514
28913327,28913296,0.0052461037,-0.008048492,0.007399624
28932673,28932626,0.0008601764,0.0007327812,0.009819821
28955332,28955299,0.007746319,0.0018435715,-0.007967499
28974486,28974453,-0.0048540044,0.0029142133,-0.0053520757
28994354,28994311,0.0046099564,0.0066751605,0.00097091956
29015337,29015306,0.003776656,0.0020283973,0.004005559
29036353,29036322,0.008377136,-0.009569032,-0.009683641
29060334,29060303,-0.0063532107,-0.00069890154,0.009543485
29080333,29080301,-0.0063837264,0.0082086,0.0005358558
29100335,29100302,0.0065681767,-0.002518216,0.007138634
29122339,29122307,0.007069757,0.006808635,-0.00878306
29144329,29144296,-0.0054606013,-0.003299146,0.007005479
29162605,29162574,-0.0048372797,0.004499836,0.0082693705
29184337,29184304,-0.0063271704,-0.0006701488,-0.0027718602
29205599,29205563,-0.0067240037,-0.0013901534,0.009867852
29228327,29228296,0.002960971,0.0066645364,-0.0013260383
29245333,29245302,0.008368176,-0.007665899,0.0057875672
29270333,29270302,0.0055778194,-0.0063565383,0.0010862637
29289336,29289305,-0.0031208452,0.009413124,-0.001287977
29312354,29312309,-0.003428977,-0.00568554,0.0017545578
29331125,29331079,0.009330663,0.004841187,0.0037419626
29352368,29352315,-0.00950785,0.0091647515,0.00047955956
29375343,29375310,-0.0017119363,0.0042767343,0.004213139
29395334,29395303,0.003811497,-0.0072813183,-0.0017918359
29415441,29415408,-0.009832276,0.0069983006,-0.005949107
29435333,29435302,0.005511186,-0.0023339968,-0.006672974
29459511,29459469,-0.00692556,0.005593483,-0.007212986
29480369,29480338,0.005670631,-0.008168116,0.008349702
29500356,29500311,-0.007465381,-0.002069775,0.001475987
29520327,29520296,-0.0032171947,-0.0047022663,0.0043365587
29540336,29540303,-0.002442042,0.009382948,0.005101811
29564335,29564302,0.0017145132,0.0026423,0.0045734346
29584347,29584315,0.006752652,0.008252196,0.0065715928
29603404,29603358,-1.773319e-05,0.008793943,-0.004241429
29627687,29627653,-0.0049828887,-0.008512858,0.0042956495
29648333,29648302,-0.000814582,-0.0004376817,-0.001551835
29669354,29669319,-0.0024875898,-0.0007105725,-0.0021198727
29689371,29689338,0.0055339728,0.0054067606,-0.006729695
29711425,29711394,0.008575278,0.0031130316,-0.00922421
29731398,29731352,-0.005411376,0.0035194727,-0.0069433344
29750334,29750303,-0.009269434,-0.005870251,-0.008141345
29771484,29771446,-0.0046312176,0.00056435284,-0.0019974944
29792334,29792303,0.0035374053,-0.0048053605,-0.001742958
29814689,29814657,0.0017787955,0.0039911773,0.0066902037
29833327,29833296,0.0061017806,-0.0036517684,-0.00052020006
29857353,29857309,-0.0053898124,-0.00025311092,-0.009929753
29877330,29877299,0.0049044355,0.006503577,-0.001186393
29899336,29899303,0.00024510783,0.0022027076,0.002505425
29917360,29917316,-0.0039210534,0.00029644129,-0.009951795
29942337,29942306,0.0006427131,-0.0054452647,-0.008051768
29962336,29962303,0.007827888,0.0073426594,0.0072895647
29982334,29982303,0.009350691,0.0047079436,0.005854379
30003335,30003302,0.00811632,-0.003433421,0.0012905037
30026370,30026337,-0.0039639813,0.008046644,0.0010489974
30045060,30045029,-0.0019009328,-0.0031577577,0.0041218894
30066368,30066337,0.0046526617,0.00084056467,-0.009587617
30088347,30088316,-0.0058528287,0.008693547,-0.0074309073
30107336,30107303,-0.009008712,-0.004351055,0.0044378103
30127333,30127302,-0.0022978734,0.003059192,0.005946621
30149335,30149302,-0.008807092,0.0021264332,-0.006979554
30173336,30173303,0.0018727139,-0.007276247,-0.0030780907
30192336,30192299,-0.0050184145,0.0071931314,0.00075444696
30213358,30213319,0.008276992,0.0048752935,0.00052009185
30236386,30236353,-0.005166641,0.004462604,-0.006960804
30254337,30254303,0.0031559088,0.0056413743,0.0066779344
30274345,30274314,0.009224811,-0.005397052,0.0046611065
30297333,30297302,-0.0060933013,-0.0030475887,-0.0025384824
30317374,30317341,-0.007772309,0.0026159082,0.00932468
30340355,30340309,-0.001276966,-0.0016456079,0.008623735
30362327,30362296,-0.0036809053,-0.008728153,-0.0020554825
30382516,30382483,-0.009854945,0.0067705084,-0.0016087659
30404352,30404311,-0.003605501,-0.0046196342,-0.00038943344
30424335,30424302,-0.006272549,0.0017630596,7.30743e-05
30445355,30445309,-0.0046031997,-0.0049626497,0.0012611
30465328,30465296,0.004746271,0.003371036,0.005427747
30485335,30485303,0.0022503582,0.0066425884,0.0016542594
30505246,30505214,0.0014648575,-0.0061298483,-0.0072524184
30527354,30527311,-0.007370669,0.008274449,0.0046384227
30548381,30548339,0.003000236,0.003207288,0.007709576
30568336,30568303,-0.002675103,0.0049172263,0.0016420142
30592387,30592348,-0.0091726575,0.0012710342,-0.005412146
30612336,30612298,0.008484126,-0.008615952,0.00227313
30632333,30632300,0.0091988025,0.009264091,0.0034200223
30656374,30656341,-0.009413952,0.006805472,-0.007844154
30676362,30676331,-0.009301632,0.007575037,-0.005369467
30696373,30696340,-0.0029618319,-0.008768332,-0.008584783
30719335,30719302,-0.0034667547,-0.0063485703,0.0048048794
30736371,30736337,0.0073427362,0.0025097544,-0.002907205
30759352,30759312,-0.0025566102,0.0034445727,0.0018958594
30782337,30782305,-0.001613536,-0.008859804,0.0018273192
30802329,30802296,-0.0011393768,0.0047323257,0.0035605654
30823782,30823751,-0.006660622,-0.007030598,-0.0023977605
30844329,30844296,-0.008887625,0.0015161702,-0.0018683088
30865335,30865304,-0.002750241,-0.0078763105,-0.007907384
30882442,30882411,-0.006221482,0.008145651,-0.0006530664
30906387,30906354,-0.008690765,0.0036222544,0.00053792313
30927327,30927296,-0.0077485996,-0.0023980301,-0.0018723655
30948521,30948480,-0.0016747391,0.008311633,-0.007230667
30971381,30971348,-0.0021497926,-0.0012967763,-0.0009777263
30991360,30991322,-0.0052241534,-0.0034901404,0.002746726
31012336,31012303,-0.0023286561,0.0045929085,-0.0037840658
31035142,31035099,-0.0072943466,0.00085309445,-0.0014451533
31052335,31052302,-0.005873803,0.004860486,0.004022213
31076417,31076384,0.0012978608,0.005640082,0.0022796914
31096357,31096324,-0.008832853,-0.0075871297,-0.00703547
31116614,31116583,-0.00282097,0.005709535,-0.008854629
31138335,31138302,0.0016932751,-0.0023767045,-0.0059614186
31157445,31157414,0.001404739,-0.007643867,0.0029210707
31177336,31177303,0.005518832,-0.005446218,-0.005395668
31203079,31203046,-0.009804275,-0.008713675,-0.005027213
31218875,31218842,6.9161455e-05,0.005002946,-0.0021195111
31244329,31244296,-0.0028684111,0.0068686525,0.0026430637
31265351,31265310,-0.008188225,-0.0062811575,0.00297516
31283336,31283305,-0.00031210674,-0.00878879,-0.00058785034
31306378,31306345,0.0026483205,0.006163949,-0.007929351
31324693,31324661,-0.007016941,0.0050357347,-0.00859671
31346377,31346345,-0.006304554,0.007865605,-0.0036815552
31366476,31366443,-0.0028406535,0.0075622373,-0.006706317
31389357,31389316,0.008961643,-0.008232392,-0.00525914
31412358,31412317,-0.0029237806,-0.0032404277,0.008342615
31431448,31431415,-0.007887188,-0.0072027217,-0.008538349
31452327,31452296,-0.0054884623,-0.005337505,0.0044613527
31472371,31472338,0.009880921,-0.0075184945,0.00050476607
31492338,31492306,-0.004601921,0.004012807,-0.00249672
31516037,31516004,0.0011167285,-0.0027865416,0.0074366233
31537333,31537302,0.0026849504,0.0048385244,-0.0040231743
31558335,31558302,0.003173192,-0.0038207786,-0.0066489545
31577327,31577296,-0.009446224,-0.008753566,-0.00782072
31598340,31598303,0.005178221,0.004379477,0.0057223435
31622361,31622312,-0.008053625,-0.0017025948,-0.0034127063
31642333,31642302,-0.003211617,-0.0015666463,-0.009844134
31660751,31660718,-0.0082563935,-0.0046780277,-0.006603509
31682335,31682303,0.0063846,-0.0037063458,-0.0041733677
31702341,31702308,0.0073774136,-0.0016428408,-0.0015386656
31726359,31726326,-0.0093644485,0.00088554004,-0.0024424877
31746377,31746345,-0.0039830534,-0.0097188745,0.002042832
31765034,31765001,0.0041838842,0.00461217,-0.0063608577
31790335,31790302,0.0030250584,-0.00313724,-0.0068826647
31811377,31811346,-0.0063600135,0.0005273844,0.0028731525
31831391,31831348,0.0072389473,-0.008411557,-0.0034629982
31851377,31851345,0.0089694895,-0.0029995115,0.008491128
31872443,31872412,-0.009009247,0.0027939784,0.006154861
31894518,31894477,-0.0061454857,0.0075807218,-0.008641721
31915338,31915305,-0.0023207776,-0.0046494133,0.0058658905
31936370,31936336,0.0022450436,0.007470392,0.009528409
31955335,31955304,-0.007160271,0.0065191346,-0.008402519
31976355,31976322,-0.006328913,-0.00079174497,-0.005664176
31997334,31997303,0.0039969827,0.0046631806,5.243779e-05
