timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
28851366,1.033147,24.993435,101312.61,1.2037613
28874138,0.96180433,24.993435,101313.44,1.2037712
28874806,0.96180433,24.993435,101313.44,1.2037712
28875537,0.96180433,24.993435,101313.44,1.2037712
28880302,1.0146507,24.993435,101312.82,1.2037638
28883296,1.0146507,24.993435,101312.82,1.2037638
28893303,0.9406658,24.993435,101313.69,1.2037742
28896385,0.9168849,24.993435,101313.99,1.2037778
28901324,0.9168849,24.993435,101313.99,1.2037778
28906360,0.9168849,24.993435,101313.99,1.2037778
28909313,1.0067238,24.993435,101312.91,1.2037649
28913296,1.0067238,24.993435,101312.91,1.2037649
28917303,1.0490009,24.993435,101312.41,1.203759
28921336,1.0490009,24.993435,101312.41,1.203759
28925303,1.0490009,24.993435,101312.41,1.203759
28930449,1.1150589,24.993435,101311.61,1.2037495
28932626,1.1150589,24.993435,101311.61,1.2037495
28938302,1.0067238,24.993435,101312.91,1.2037649
28942302,1.0067238,24.993435,101312.91,1.2037649
28952472,0.9908699,24.993435,101313.09,1.2037672
28955299,0.9908699,24.993435,101313.09,1.2037672
28958296,0.9697313,24.993435,101313.35,1.2037702
28963449,0.9697313,24.993435,101313.35,1.2037702
28968302,1.0569278,24.993435,101312.3,1.2037576
28970303,1.0569278,24.993435,101312.3,1.2037576
28974453,1.0569278,24.993435,101312.3,1.2037576
28984317,1.0463586,24.993435,101312.445,1.2037594
28991347,1.0569278,24.993435,101312.32,1.203758
28994311,1.0569278,24.993435,101312.32,1.203758
28998299,0.90631557,24.993435,101314.1,1.2037791
29003296,0.90631557,24.993435,101314.1,1.2037791
29007449,0.98030055,24.993435,101313.234,1.2037688
29011328,0.98030055,24.993435,101313.234,1.2037688
29015306,0.98030055,24.993435,101313.234,1.2037688
29019302,1.0490009,24.993435,101312.39,1.2037588
29024299,1.0490009,24.993435,101312.39,1.2037588
29029451,1.1124165,24.993435,101311.625,1.2037497
29032310,1.1124165,24.993435,101311.625,1.2037497
29036322,1.1124165,24.993435,101311.625,1.2037497
29040453,0.9036733,24.993435,101314.14,1.2037796
29044304,0.9036733,24.993435,101314.14,1.2037796
29048310,0.95123506,24.993435,101313.58,1.2037729
29052302,0.95123506,24.993435,101313.58,1.2037729
29056349,0.95123506,24.993435,101313.58,1.2037729
29060303,0.9406658,24.993435,101313.7,1.2037743
29064296,0.9406658,24.993435,101313.7,1.2037743
29068303,1.1282704,24.993435,101311.445,1.2037475
29073448,1.1282704,24.993435,101311.445,1.2037475
29076352,1.1282704,24.993435,101311.445,1.2037475
29080301,1.0357893,24.993435,101312.56,1.2037609
29084461,1.0357893,24.993435,101312.56,1.2037609
29087529,1.0727818,24.993435,101312.1,1.2037554
29092305,1.0727818,24.993435,101312.1,1.2037554
29096350,1.0727818,24.993435,101312.1,1.2037554
29106514,0.92216957,24.993435,101313.94,1.2037772
29109296,0.96444666,24.993435,101313.414,1.203771
29112302,0.96444666,24.993435,101313.414,1.203771
29114680,0.96444666,24.993435,101313.414,1.203771
29125296,0.94330806,24.993435,101313.66,1.2037739
29127312,0.90631557,24.993435,101314.12,1.2037793
29132308,0.90631557,24.993435,101314.12,1.2037793
29137309,0.90631557,24.993435,101314.12,1.2037793
29140296,1.0410739,24.993435,101312.49,1.20376
29144296,1.0410739,24.993435,101312.49,1.20376
29147296,0.9116003,24.993435,101314.055,1.2037786
29152303,0.9116003,24.993435,101314.055,1.2037786
29156322,0.9116003,24.993435,101314.055,1.2037786
29159301,1.0648547,24.993435,101312.195,1.2037565
29162574,1.0648547,24.993435,101312.195,1.2037565
29167318,1.1256281,24.993435,101311.47,1.2037479
29172451,1.1256281,24.993435,101311.47,1.2037479
29176349,1.1256281,24.993435,101311.47,1.2037479
29179511,0.94330806,24.993435,101313.68,1.2037741
29184304,0.94330806,24.993435,101313.68,1.2037741
29188302,0.96444666,24.993435,101313.42,1.203771
29192302,0.96444666,24.993435,101313.42,1.203771
29196324,0.96444666,24.993435,101313.42,1.203771
29202299,0.95123506,24.993435,101313.58,1.2037729
29205563,0.95123506,24.993435,101313.58,1.2037729
29209302,1.0648547,24.993435,101312.195,1.2037565
29214322,1.0648547,24.993435,101312.195,1.2037565
29215275,1.1044896,24.993435,101311.74,1.2037511
29221322,1.1044896,24.993435,101311.74,1.2037511
29223027,1.1044896,24.993435,101311.74,1.2037511
29228296,0.89574635,24.993435,101314.25,1.2037809
29233303,0.89574635,24.993435,101314.25,1.2037809
29237296,0.92216957,24.993435,101313.93,1.2037771
29242306,0.92216957,24.993435,101313.93,1.2037771
29245302,0.92216957,24.993435,101313.93,1.2037771
29250315,1.0622125,24.993435,101312.25,1.2037572
29254301,1.0622125,24.993435,101312.25,1.2037572
29259302,1.0859933,24.993435,101311.945,1.2037535
29262302,1.0859933,24.993435,101311.945,1.2037535
29266335,1.0859933,24.993435,101311.945,1.2037535
29270302,0.9274542,24.993435,101313.86,1.2037762
29275302,0.9274542,24.993435,101313.86,1.2037762
29278361,0.92216957,24.993435,101313.914,1.203777
29282341,0.92216957,24.993435,101313.914,1.203777
29292316,0.9538774,24.993435,101313.53,1.2037723
29294411,0.9538774,24.993435,101313.53,1.2037723
29299302,0.8983887,24.993435,101314.22,1.2037805
29303296,0.8983887,24.993435,101314.22,1.2037805
29306443,0.97501594,24.993435,101313.3,1.2037696
29312309,0.97501594,24.993435,101313.3,1.2037696
29315338,0.97501594,24.993435,101313.3,1.2037696
29318309,1.1203434,24.993435,101311.555,1.2037488
29322296,1.1203434,24.993435,101311.555,1.2037488
29327406,0.98558515,24.993435,101313.17,1.2037681
29331079,0.98558515,24.993435,101313.17,1.2037681
29334305,0.98558515,24.993435,101313.17,1.2037681
29339296,1.1150589,24.993435,101311.61,1.2037495
29343296,1.1150589,24.993435,101311.61,1.2037495
29349414,1.0648547,24.993435,101312.195,1.2037565
29352315,1.0648547,24.993435,101312.195,1.2037565
29355297,1.0648547,24.993435,101312.195,1.2037565
29359340,1.0939202,24.993435,101311.84,1.2037523
29363307,1.0939202,24.993435,101311.84,1.2037523
29367296,0.96444666,24.993435,101313.414,1.203771
29372314,0.96444666,24.993435,101313.414,1.203771
29375310,0.96444666,24.993435,101313.414,1.203771
29379302,1.1071318,24.993435,101311.7,1.2037506
29383303,1.1071318,24.993435,101311.7,1.2037506
29387304,0.9036733,24.993435,101314.15,1.2037797
29391034,0.9036733,24.993435,101314.15,1.2037797
29395303,0.9036733,24.993435,101314.15,1.2037797
29398296,0.93802345,24.993435,101313.74,1.2037748
29402303,0.93802345,24.993435,101313.74,1.2037748
29406339,0.89574635,24.993435,101314.24,1.2037808
29412303,0.89574635,24.993435,101314.24,1.2037808
29418307,1.0172931,24.993435,101312.77,1.2037634
29420920,1.0172931,24.993435,101312.77,1.2037634
29427319,1.1018473,24.993435,101311.76,1.2037513
29431344,1.1018473,24.993435,101311.76,1.2037513
29435302,1.1018473,24.993435,101311.76,1.2037513
29440305,0.91424257,24.993435,101314.016,1.2037781
29443318,0.91424257,24.993435,101314.016,1.2037781
29447339,1.0648547,24.993435,101312.21,1.2037567
29450302,1.0648547,24.993435,101312.21,1.2037567
29456348,1.0648547,24.993435,101312.21,1.2037567
29459469,0.95123506,24.993435,101313.586,1.203773
29463296,0.95123506,24.993435,101313.586,1.203773
29467303,1.0146507,24.993435,101312.8,1.2037636
29471345,1.0146507,24.993435,101312.8,1.2037636
29475303,1.0146507,24.993435,101312.8,1.2037636
29480338,0.89310396,24.993435,101314.29,1.2037814
29484302,0.89310396,24.993435,101314.29,1.2037814
29488305,1.0252199,24.993435,101312.69,1.2037623
29492410,1.0252199,24.993435,101312.69,1.2037623
29497296,1.0252199,24.993435,101312.69,1.2037623
