timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
28814635,0.0,0.0,0.0,1
28921336,0.0,0.0,0.0,1
29024299,0.0,0.0,0.0,1
29122307,0.0,0.0,0.0,1
29215275,0.0,0.0,0.0,1
29318309,0.0,0.0,0.0,1
29418307,0.0,0.0,0.0,1
29520296,0.0,0.0,0.0,1
29614771,0.0,0.0,0.0,1
29719302,0.0,0.0,0.0,1
29814657,0.0,0.0,0.0,1
29917316,0.0,0.0,0.0,1
30022302,0.0,0.0,0.0,1
30120303,0.0,0.0,0.0,1
30216604,0.0,0.0,0.0,1
30322305,0.0,0.0,0.0,1
30420436,0.0,0.0,0.0,1
30518325,0.0,0.0,0.0,1
30620302,0.0,0.0,0.0,1
30724339,0.0,0.0,0.0,1
30823751,0.0,0.0,0.0,1
30918305,0.0,0.0,0.0,1
31025412,0.0,0.0,0.0,1
31116583,0.0,0.0,0.0,1
31224296,0.0,0.0,0.0,1
31318342,0.0,0.0,0.0,1
31420296,0.0,0.0,0.0,1
31521325,0.0,0.0,0.0,1
31619420,0.0,0.0,0.0,1
31722303,0.0,0.0,0.0,1
31819305,0.0,0.0,0.0,1
31918488,0.0,0.0,0.0,1
32021332,0.0,0.0,0.0,1
32118309,0.0,0.0,0.0,1
32225337,0.0,0.0,0.0,1
32323360,0.0,0.0,0.0,1
32424414,0.0,0.0,0.0,1
32524296,0.0,0.0,0.0,1
32621374,0.0,0.0,0.0,1
32725322,0.0,0.0,0.0,1
32825296,0.0,0.0,0.0,1
32920045,0.0,0.0,0.0,1
33020091,0.0,0.0,0.0,1
33124314,0.0,0.0,0.0,1
33220644,0.0,0.0,0.0,1
33325660,0.0,0.0,0.0,1
33422303,0.0,0.0,0.0,1
33520512,0.0,0.0,0.0,1
33629374,0.0,0.0,0.0,1
33724305,0.0,0.0,0.0,1
33828304,0.0,0.0,0.0,1
33928303,0.0,0.0,0.0,1
34025369,0.0,0.0,0.0,1
34126348,0.0,0.0,0.0,1
34231349,0.0,0.0,0.0,1
34321603,0.0,0.0,0.0,1
34427354,0.0,0.0,0.0,1
34528296,0.0,0.0,0.0,1
34625311,0.0,0.0,0.0,1
34721326,0.0,0.0,0.0,1
34828427,0.0,0.0,0.0,1
34928296,0.0,0.0,0.0,1
35027302,0.0,0.0,0.0,1
35124420,0.0,0.0,0.0,1
35229296,0.0,0.0,0.0,1
35327302,0.0,0.0,0.0,1
35426425,0.0,0.0,0.0,1
35525380,0.0,0.0,0.0,1
35631323,0.0,0.0,0.0,1
35726322,0.0,0.0,0.0,1
35830296,0.0,0.0,0.0,1
35923105,0.0,0.0,0.0,1
36026441,0.0,0.0,0.0,1
36130382,0.0,0.0,0.0,1
36227308,0.0,0.0,0.0,1
36322321,0.0,0.0,0.0,1
36425296,0.0,0.0,0.0,1
36530299,0.0,0.0,0.0,1
36626345,0.0,0.0,0.0,1
36723784,0.0,0.0,0.0,1
36827302,0.0,0.0,0.0,1
36923662,0.0,0.0,0.0,1
37028397,0.0,0.0,0.0,1
37132311,0.0,0.0,0.0,1
37231325,0.0,0.0,0.0,1
37331347,0.0,0.0,0.0,1
37430302,0.0,0.0,0.0,1
37528302,0.0,0.0,0.0,1
37628302,0.0,0.0,0.0,1
37727306,0.0,0.0,0.0,1
37832306,0.0,0.0,0.0,1
37926336,0.0,0.0,0.0,1
38028303,0.0,0.0,0.0,1
38132381,0.0,0.0,0.0,1
38228516,0.0,0.0,0.0,1
73936060,0.0,0.0,0.0,1
74041220,0.0,0.0,0.0,1
74147474,0.0,0.0,0.0,1
74254048,0.0,0.0,0.0,1
74360503,0.0,0.0,0.0,1
74466361,0.0,0.0,0.0,1
