timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
29510408,40.15403024615554,116.25936809509435,51.069294,0.12744668,-0.008915701,0.044497453,0.0051382836,1,1,0
74592342,40.15617002128521,116.25934273598696,66.19972,238.05959,-2.1640623,-15.08593,0.0006245152,1,1,0
74680326,40.156179508651064,116.25934488870384,66.193344,239.11453,-1.9811131,-15.079554,0.0036070866,1,1,0
74779335,40.15619003426573,116.25934736584077,66.108215,240.28493,-1.770593,-14.99442,0.018997977,1,1,0
74889322,40.15620027541169,116.25934986762414,65.91092,241.42369,-1.5579785,-14.797126,0.03275476,1,1,0
74999320,40.15621010158742,116.2593523460448,65.60441,242.51631,-1.3473495,-14.490615,0.040323947,1,1,0
75121321,40.156220616910026,116.25935506018148,65.13011,243.68556,-1.1166883,-14.016321,-1.2992594,1,1,0
75210371,40.15622855211703,116.25935711243784,64.6911,244.56792,-0.942277,-13.577305,-2.999473,1,1,0
