timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
29628660,1689687958116000,401540301,1162593682,51126,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,0.01,-0.17999999,0.0,0,nan,nan,3,1,10
29726401,1689687958216000,401540304,1162593683,51045,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,0.0,-0.19,0.0,0,nan,nan,3,1,10
29825520,1689687958316000,401540304,1162593683,51045,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.03,-0.049999997,-0.19,0.0,0,nan,nan,3,1,10
29925023,1689687958416000,401540290,1162593698,51229,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.02,-0.04,-0.13,0.0,0,nan,nan,3,1,10
30025497,1689687958516000,401540290,1162593698,51229,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.0,0.03,0.07,0.0,0,nan,nan,3,1,10
30125894,1689687958616000,401540299,1162593694,51279,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,0.089999996,0.0,0,nan,nan,3,1,10
30225377,1689687958716000,401540299,1162593694,51279,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,0.049999997,-0.08,0.089999996,0.0,0,nan,nan,3,1,10
30324966,1689687958816000,401540290,1162593689,50936,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.049999997,-0.049999997,0.06,0.0,0,nan,nan,3,1,10
30425089,1689687958916000,401540290,1162593689,50936,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,0.04,0.08,-0.01,0.0,0,nan,nan,3,1,10
30526412,1689687959016000,401540297,1162593696,50938,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.04,0.06,-0.06,0.0,0,nan,nan,3,1,10
30624620,1689687959116000,401540297,1162593696,50938,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,-0.03,-0.16,0.0,0,nan,nan,3,1,10
