timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
29635296,0.9921384,1.0117818,0.0,0.0
29653385,0.9921384,1.0117818,0.0,0.0
29657350,-0.100054696,-0.10203624,0.0,0.0
29662306,-0.100054696,-0.10203624,0.0,0.0
29667308,-0.76186836,-0.77695876,0.0,0.0
29672302,-0.76186836,-0.77695876,0.0,0.0
29677302,-0.8584868,-0.8754879,0.0,0.0
29679304,-0.8584868,-0.8754879,0.0,0.0
29683391,-0.37210953,-0.37947643,0.0,0.0
29687303,-0.37210953,-0.37947643,0.0,0.0
29690519,-0.37210953,-0.37947643,0.0,0.0
29695302,-0.9929465,-1.0126028,0.0,0.0
29699302,-0.9929465,-1.0126028,0.0,0.0
29702200,-0.9929465,-1.0126028,0.0,0.0
29708400,-0.88350993,-0.9010094,0.0,0.0
29711296,-0.88350993,-0.9010094,0.0,0.0
29715302,-0.7194278,-0.73367864,0.0,0.0
29718381,-0.7194278,-0.73367864,0.0,0.0
29726543,1.0059898,1.0259067,0.0,0.0
29731345,1.0059898,1.0259067,0.0,0.0
29736307,-0.6015274,-0.61344135,0.0,0.0
29740339,-0.6015274,-0.61344135,0.0,0.0
29744302,-0.6015274,-0.61344135,0.0,0.0
29748355,-0.7402591,-0.75491875,0.0,0.0
29755296,-0.8088773,-0.82488954,0.0,0.0
29759360,-0.8088773,-0.82488954,0.0,0.0
29763421,-0.8088773,-0.82488954,0.0,0.0
29768322,-0.3422654,-0.34904143,0.0,0.0
29771318,-0.3422654,-0.34904143,0.0,0.0
29775296,0.8753781,0.8927101,0.0,0.0
29779302,0.8753781,0.8927101,0.0,0.0
29784339,-0.19792852,-0.20184751,0.0,0.0
29787381,-0.19792852,-0.20184751,0.0,0.0
29791303,-0.19792852,-0.20184751,0.0,0.0
29797305,-0.6832938,-0.696821,0.0,0.0
29803378,-0.6832938,-0.696821,0.0,0.0
29807340,-0.5785679,-0.5900244,0.0,0.0
29812309,-0.5785679,-0.5900244,0.0,0.0
29815374,0.78960556,0.8052435,0.0,0.0
29819302,0.78960556,0.8052435,0.0,0.0
29823353,0.78960556,0.8052435,0.0,0.0
29825723,0.49762276,0.5074794,0.0,0.0
29831310,0.49762276,0.5074794,0.0,0.0
29835296,-0.4810738,-0.49060202,0.0,0.0
29839339,-0.4810738,-0.49060202,0.0,0.0
29844302,-0.4810738,-0.49060202,0.0,0.0
29847305,0.87803733,0.89542097,0.0,0.0
29852299,0.87803733,0.89542097,0.0,0.0
29855302,-0.44813174,-0.4570066,0.0,0.0
29860303,-0.44813174,-0.4570066,0.0,0.0
29863377,-0.44813174,-0.4570066,0.0,0.0
29868356,-0.72287923,-0.7371892,0.0,0.0
29873378,-0.72287923,-0.7371892,0.0,0.0
29876309,0.34886247,0.35577223,0.0,0.0
29880304,0.34886247,0.35577223,0.0,0.0
29884338,-0.7377653,-0.75237155,0.0,0.0
29889305,-0.7377653,-0.75237155,0.0,0.0
29894345,-0.7377653,-0.75237155,0.0,0.0
29896302,-0.50541955,-0.515425,0.0,0.0
29901302,-0.50541955,-0.515425,0.0,0.0
29905342,0.6200089,0.63228834,0.0,0.0
29908366,0.6200089,0.63228834,0.0,0.0
29913385,0.6200089,0.63228834,0.0,0.0
29917171,0.24810937,0.25302297,0.0,0.0
29921302,0.24810937,0.25302297,0.0,0.0
29924311,0.98845935,1.0080341,0.0,0.0
29928375,0.98845935,1.0080341,0.0,0.0
29932204,0.98845935,1.0080341,0.0,0.0
29936320,-0.27726632,-0.28275847,0.0,0.0
29940310,-0.27726632,-0.28275847,0.0,0.0
29944302,0.7114377,0.72552276,0.0,0.0
29947015,0.7114377,0.72552276,0.0,0.0
29954306,0.7114377,0.72552276,0.0,0.0
29958333,-0.13903983,-0.14179376,0.0,0.0
29962345,-0.13903983,-0.14179376,0.0,0.0
29967305,-0.42366725,-0.43205863,0.0,0.0
29971342,-0.42366725,-0.43205863,0.0,0.0
29975302,-0.8687936,-0.885995,0.0,0.0
29979302,-0.8687936,-0.885995,0.0,0.0
29984302,-0.8687936,-0.885995,0.0,0.0
29988361,-0.29307836,-0.2988826,0.0,0.0
29993377,-0.29307836,-0.2988826,0.0,0.0
30000298,-0.6090329,-0.62109506,0.0,0.0
30004385,-0.66265535,-0.6757754,0.0,0.0
30008330,-0.66265535,-0.6757754,0.0,0.0
30013352,-0.66265535,-0.6757754,0.0,0.0
