timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
29635296,22625444,40.154029099999995,116.25936820000001,0.12013259,-0.0092405705,0.04317431,-0.0029421474,-0.0015268623,0.0,-0.022385955,0.0018527671,-0.0017811289,0.03281518,-0.089879364,0.046367478,0.1694986,-0.015256594,-0.06154883,-0.17460239,0.0049132337,51.113792,0.10309604,0.0017811289,0.21098289,0.18372785,0.18885268,0.08009813,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
29755296,22625444,40.154029099999995,116.25936820000001,0.11346252,-0.009850261,0.03697733,-0.0029421474,-0.0015268623,0.0,-0.02755928,0.0005965718,-0.0045956434,0.019660866,-0.089879364,0.046367478,0.1694986,-0.025364062,0.06573434,-0.051153675,0.0051875804,51.113792,0.10929302,0.0045956434,0.21327177,0.18422575,0.1917147,0.07985384,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
29855302,22625444,40.154029099999995,116.25936820000001,0.11050091,-0.00959329,0.025283273,-0.0029421474,-0.0015268623,0.0,-0.02815214,0.002355192,-0.0136988545,-0.0029918603,-0.089879364,0.046367478,0.1694986,-0.0021149968,0.047493502,-0.081479795,0.0051023033,51.113792,0.12098707,0.0136988545,0.21716695,0.18586491,0.20030986,0.07855061,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
29954306,22625444,40.154029099999995,116.25936820000001,0.11011859,-0.00972047,0.011566918,-0.0029421474,-0.0015268623,0.0,-0.026769094,0.0021148955,-0.021909285,-0.023841526,-0.089879364,0.046367478,0.1694986,0.015772186,-0.007374988,0.02695413,0.0049636196,51.113792,0.13470343,0.021909285,0.21630499,0.18566279,0.20401683,0.07694319,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30058359,22625444,40.154029099999995,116.25936820000001,0.10679804,-0.0067459666,-0.0025834977,-0.0029421474,-0.0015268623,0.0,-0.026762793,0.0032174469,-0.028630842,-0.040898595,-0.089879364,0.046367478,0.1694986,0.061672214,-0.013300293,-0.12867884,0.0050276164,51.113792,0.14885385,0.028630842,0.21694855,0.18594888,0.2099548,0.07564558,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30157303,22625444,40.154029099999995,116.25936820000001,0.100540325,0.0004191636,-0.011534834,-0.0029421474,-0.0015268623,0.0,-0.030714918,0.0080346605,-0.03118428,-0.046762217,-0.089879364,0.046367478,0.1694986,-0.08718083,-0.058725882,0.014389026,0.0049048644,51.113792,0.15780519,0.03118428,0.21851252,0.18571365,0.2177978,0.074477755,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30258414,22625444,40.154029099999995,116.25936820000001,0.09539451,0.009074038,-0.016222969,-0.0029421474,-0.0015268623,0.0,-0.030675285,0.012168505,-0.03220632,-0.046175778,-0.089879364,0.046367478,0.1694986,0.050643127,0.07564231,0.1787797,0.0045572915,51.113792,0.16249332,0.03220632,0.2187471,0.1850089,0.22382084,0.07339052,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30364302,22625444,40.154029099999995,116.25936820000001,0.09240875,0.016433107,-0.017453488,-0.0029421474,-0.0015268623,0.0,-0.029798735,0.015502876,-0.028059943,-0.037620805,-0.089879364,0.046367478,0.1694986,-0.0098451385,-0.025746308,-0.20998046,0.0043378305,51.113792,0.16372384,0.028059943,0.21885514,0.18504187,0.22891633,0.07261431,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30458323,22625444,40.154029099999995,116.25936820000001,0.08862208,0.021349644,-0.016556544,-0.0029421474,-0.0015268623,0.0,-0.030990966,0.014874437,-0.025098149,-0.029688207,-0.089879364,0.046367478,0.1694986,-0.056313507,-0.053837553,0.0294072,0.004389643,51.113792,0.1628269,0.025098149,0.21843755,0.18492395,0.23305853,0.07195455,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30566379,22625444,40.154029099999995,116.25936820000001,0.08308687,0.02831752,-0.015046803,-0.0029421474,-0.0015268623,0.0,-0.030394603,0.018054178,-0.026598632,-0.02599333,-0.089879364,0.046367478,0.1694986,-0.029197674,0.03649665,0.12841558,0.004599504,51.113792,0.16131715,0.026598632,0.22091748,0.18486132,0.23892787,0.071551286,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30661134,22625444,40.154029099999995,116.25936820000001,0.07991425,0.03697635,-0.015435527,-0.0029421474,-0.0015268623,0.0,-0.028648626,0.024175856,-0.025661899,-0.022838973,-0.089879364,0.046367478,0.1694986,0.00058788597,0.05581169,-0.10907342,0.004766846,51.113792,0.16170588,0.025661899,0.22061524,0.183991,0.24084546,0.07105382,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30768030,22625444,40.154029099999995,116.25936820000001,0.078321345,0.046469513,-0.019412268,-0.0029421474,-0.0015268623,0.0,-0.024454584,0.02588837,-0.02868598,-0.027070196,-0.089879364,0.046367478,0.1694986,-0.06431982,-0.05670774,-0.12698112,0.0046445085,51.113792,0.16568261,0.02868598,0.222519,0.1837297,0.24410647,0.07088597,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30868367,22625444,40.154029099999995,116.25936820000001,0.0772454,0.052580968,-0.024901947,-0.0029421474,-0.0015268623,0.0,-0.021232074,0.027567932,-0.031286757,-0.03211087,-0.089879364,0.046367478,0.1694986,0.02515974,0.07559774,-0.00202286,0.0046126177,51.113792,0.17117229,0.031286757,0.22292428,0.18382505,0.24484631,0.070820026,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30972302,22625444,40.154029099999995,116.25936820000001,0.07516666,0.05782597,-0.028922241,-0.0029421474,-0.0015268623,0.0,-0.020684248,0.028388333,-0.036178265,-0.0370148,-0.089879364,0.046367478,0.1694986,-0.036878854,-0.029158482,0.11589121,0.004517946,51.113792,0.1751926,0.036178265,0.22300759,0.18382272,0.24467416,0.070831195,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31068428,22625444,40.154029099999995,116.25936820000001,0.078436665,0.05827825,-0.032022104,-0.0029421474,-0.0015268623,0.0,-0.013153207,0.023893643,-0.03666103,-0.036640476,-0.089879364,0.046367478,0.1694986,-0.008935539,0.062988155,0.09221811,0.004407992,51.113792,0.17829245,0.03666103,0.22253491,0.18291427,0.2427817,0.07072403,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31175303,22625444,40.154029099999995,116.25936820000001,0.086941525,0.055088382,-0.03595393,-0.0029421474,-0.0015268623,0.0,-0.004341036,0.017974824,-0.036545034,-0.03655201,-0.089879364,0.046367478,0.1694986,-0.04777022,0.05797931,0.086486004,0.0040854192,51.113792,0.18222427,0.036545034,0.22343534,0.18317384,0.24150814,0.070976585,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31273327,22625444,40.154029099999995,116.25936820000001,0.09946242,0.054824956,-0.040917166,-0.0029421474,-0.0015268623,0.0,0.008554222,0.015740367,-0.03422681,-0.035086945,-0.089879364,0.046367478,0.1694986,0.10767311,-0.03699191,0.06112775,0.003933527,51.113792,0.18718752,0.03422681,0.22305296,0.1823245,0.23877843,0.07102286,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31373347,22625444,40.154029099999995,116.25936820000001,0.11634694,0.056019403,-0.045151953,-0.0029421474,-0.0015268623,0.0,0.023604538,0.013241629,-0.038147226,-0.039184064,-0.089879364,0.046367478,0.1694986,0.042672712,0.016055949,-0.17776613,0.0038623535,51.113792,0.1914223,0.038147226,0.22452779,0.18277633,0.23689844,0.071456134,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31477305,22625444,40.154029099999995,116.25936820000001,0.12989368,0.054825325,-0.049395207,-0.0029421474,-0.0015268623,0.0,0.03635294,0.007383653,-0.039047297,-0.039812032,-0.089879364,0.046367478,0.1694986,-0.058630634,-0.034102734,-0.081201375,0.0038819516,51.113792,0.19566555,0.039047297,0.2249389,0.18220334,0.23401062,0.071733825,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31577302,22625444,40.154029099999995,116.25936820000001,0.13960084,0.051609855,-0.053162135,-0.0029421474,-0.0015268623,0.0,0.04403453,0.0022432194,-0.045358066,-0.045190334,-0.089879364,0.046367478,0.1694986,-0.070531555,-0.10526462,0.16625173,0.003788795,51.113792,0.19943249,0.045358066,0.22531714,0.18165138,0.23128468,0.072059706,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31682325,22625444,40.154029099999995,116.25936820000001,0.15463325,0.044330083,-0.057084527,-0.0029421474,-0.0015268623,0.0,0.055597674,-0.004902634,-0.04827827,-0.04682514,-0.089879364,0.046367478,0.1694986,0.014590307,0.07587022,0.09753515,0.0036657297,51.113792,0.20335488,0.04827827,0.2117457,0.18044662,0.21315996,0.07133388,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31784296,22625444,40.154029099999995,116.25936820000001,0.16846885,0.036814954,-0.062089793,-0.0029421474,-0.0015268623,0.0,0.061962266,-0.0084512895,-0.046499323,-0.045118656,-0.089879364,0.046367478,0.1694986,-0.014435801,0.022539508,0.11708506,0.0033620503,51.113792,0.20836014,0.046499323,0.21155849,0.18053758,0.21022476,0.07177685,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31885303,22625444,40.154029099999995,116.25936820000001,0.17461173,0.02596503,-0.06759484,-0.0029421474,-0.0015268623,0.0,0.06327067,-0.013664142,-0.049937084,-0.048981056,-0.089879364,0.046367478,0.1694986,0.010823097,0.0029235915,-0.16540363,0.0032838886,51.113792,0.21386519,0.049937084,0.21235026,0.1801772,0.20767386,0.07229665,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31983379,22625444,40.154029099999995,116.25936820000001,0.17618552,0.014903833,-0.071605265,-0.0029421474,-0.0015268623,0.0,0.0626892,-0.020075385,-0.055302236,-0.053023238,-0.089879364,0.046367478,0.1694986,0.11105841,0.026285607,-0.076625556,0.0029905485,51.113792,0.21787561,0.055302236,0.21077132,0.17987455,0.20359218,0.07257852,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32089315,22625444,40.154029099999995,116.25936820000001,0.17623232,0.0044241585,-0.075702235,-0.0029421474,-0.0015268623,0.0,0.05752714,-0.027769828,-0.055339627,-0.051246755,-0.089879364,0.046367478,0.1694986,0.07608974,-0.08608556,0.11716205,0.0030234654,51.113792,0.22197258,0.055339627,0.21040532,0.17996304,0.20016973,0.07304709,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32185311,22625444,40.154029099999995,116.25936820000001,0.17553188,-0.005619103,-0.080861986,-0.0029421474,-0.0015268623,0.0,0.0546787,-0.03544932,-0.057901144,-0.053683512,-0.089879364,0.046367478,0.1694986,0.023011053,-0.098416,0.02790916,0.0029502662,51.113792,0.22713234,0.057901144,0.21005054,0.17934613,0.1965364,0.0733399,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32292296,22625444,40.154029099999995,116.25936820000001,0.18016398,-0.020796768,-0.08646579,-0.0029421474,-0.0015268623,0.0,0.05512876,-0.046712793,-0.05734553,-0.052641377,-0.089879364,0.046367478,0.1694986,0.08251778,-0.104937725,0.13130976,0.0028738559,51.113792,0.23273614,0.05734553,0.2117236,0.17939626,0.19421206,0.07399076,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32389302,22625444,40.154029099999995,116.25936820000001,0.1873427,-0.035118967,-0.08735186,-0.0029421474,-0.0015268623,0.0,0.05825495,-0.055609476,-0.054594126,-0.045641925,-0.089879364,0.046367478,0.1694986,0.0041648326,0.036529545,-0.0290287,0.0028373122,51.113792,0.23362221,0.054594126,0.21110304,0.17877047,0.19048142,0.07426438,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32495303,22625444,40.154029099999995,116.25936820000001,0.19161828,-0.04776521,-0.08634471,-0.0029421474,-0.0015268623,0.0,0.05770426,-0.0637419,-0.0508919,-0.036192615,-0.089879364,0.046367478,0.1694986,0.10060515,-0.09499115,0.10248177,0.0027638036,51.113792,0.23261505,0.0508919,0.21076632,0.17897584,0.18729407,0.07474875,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32596296,22625444,40.154029099999995,116.25936820000001,0.18990098,-0.053762008,-0.08707795,-0.0029421474,-0.0015268623,0.0,0.052697305,-0.065874256,-0.055398393,-0.037773754,-0.089879364,0.046367478,0.1694986,-0.0039972826,-0.06614724,-0.035599135,0.0024540904,51.113792,0.23334831,0.055398393,0.21154465,0.17882548,0.18449828,0.07521565,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32693324,22625444,40.154029099999995,116.25936820000001,0.1827733,-0.05224046,-0.08882811,-0.0029421474,-0.0015268623,0.0,0.04355321,-0.062992536,-0.053820938,-0.034743574,-0.089879364,0.046367478,0.1694986,0.012730099,0.045578063,-0.087147996,0.0021482445,51.113792,0.23509845,0.053820938,0.21022806,0.17875592,0.18088055,0.075497515,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32798340,22625444,40.154029099999995,116.25936820000001,0.17056392,-0.04633869,-0.09095533,-0.0029421474,-0.0015268623,0.0,0.031428214,-0.05546408,-0.05408017,-0.0337933,-0.089879364,0.046367478,0.1694986,0.07470796,0.071700886,-0.15742834,0.0018301997,51.113792,0.23722568,0.05408017,0.21081288,0.17859386,0.1782492,0.07593211,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32898424,22625444,40.154029099999995,116.25936820000001,0.15760466,-0.03980454,-0.09247394,-0.0029421474,-0.0015268623,0.0,0.019736933,-0.049655627,-0.053146288,-0.031625636,-0.089879364,0.046367478,0.1694986,0.077608116,-0.026208786,0.15762813,0.0016543042,51.113792,0.23874429,0.053146288,0.21127857,0.17844853,0.17554446,0.07634742,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
32995317,22625444,40.154029099999995,116.25936820000001,0.14754175,-0.035945263,-0.09275452,-0.0029421474,-0.0015268623,0.0,0.012305011,-0.04710672,-0.051163733,-0.027320217,-0.089879364,0.046367478,0.1694986,-0.058158398,0.05809544,0.03758938,0.001313074,51.113792,0.23902488,0.051163733,0.21032816,0.17855258,0.17237419,0.076621786,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
33099305,22625444,40.154029099999995,116.25936820000001,0.14112052,-0.03489752,-0.09187543,-0.0029421474,-0.0015268623,0.0,0.005856626,-0.046280928,-0.048767965,-0.021618677,-0.089879364,0.046367478,0.1694986,-0.034507718,-0.0058973976,0.096833564,0.0012543247,51.113792,0.23814577,0.048767965,0.21015917,0.17822948,0.16965635,0.07694671,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
33205302,22625444,40.154029099999995,116.25936820000001,0.13594441,-0.035050318,-0.08973986,-0.0029421474,-0.0015268623,0.0,0.0031018183,-0.04789421,-0.043765347,-0.012954952,-0.089879364,0.046367478,0.1694986,-0.05493362,-0.080022484,-0.08619176,0.0012055995,51.113792,0.23601021,0.043765347,0.21063834,0.17818728,0.16737954,0.07732669,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
33303370,22625444,40.154029099999995,116.25936820000001,0.1273906,-0.03604919,-0.085913725,-0.0029421474,-0.0015268623,0.0,-0.0028346993,-0.047630873,-0.039122,-0.0040208036,-0.089879364,0.046367478,0.1694986,0.012816267,-0.09113077,-0.07857742,0.0010985462,51.113792,0.23218408,0.039122,0.20962295,0.17833495,0.16438502,0.07754491,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
33405381,22625444,40.154029099999995,116.25936820000001,0.11771683,-0.0387889,-0.078494444,-0.0029421474,-0.0015268623,0.0,-0.0056120064,-0.048812505,-0.032032825,0.009645087,-0.089879364,0.046367478,0.1694986,-0.0075262375,0.014449226,0.19234928,0.0011147734,51.113792,0.2247648,0.032032825,0.20977965,0.17818978,0.16218556,0.07786361,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
