timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
29635296,0.0012018702,0.009923912,-0.0049093273,3003,-3003,0.0022460755,-0.06639253,-9.965747,3441
29653385,-0.00016841198,-0.008812928,0.008939391,18089,-18089,-0.025215918,-0.08578824,-9.692211,3003
29657350,-0.00067701424,-0.0052593225,-0.00983974,634,-634,0.03919512,0.0963606,-9.8867,651
29662306,-0.00086608843,0.009465037,0.006354163,4956,-4956,-0.047616143,-0.06740844,-9.980155,634
29667308,0.0059090354,0.0052123535,0.004203344,5002,-5002,-0.075963184,0.0039394484,-9.711153,4956
29672302,-0.0068440754,0.004025168,0.005606578,4994,-4994,0.041767586,-0.00031873383,-9.689993,5002
29677302,-0.00837235,-0.009004761,0.009759728,5000,-5000,-0.01216026,0.04304042,-9.928775,4994
29679304,-0.007600419,0.0068262275,-0.0021415763,2002,-2002,0.022513257,-0.019615745,-9.943426,5000
29683391,-0.00024962402,0.008403425,0.0065264455,4087,-4087,-0.07954342,0.029896604,-9.9612255,2002
29687303,-0.008409662,0.0019234347,-0.0052278624,3912,-3912,-0.08625856,0.07223524,-9.740804,4087
29690519,-0.0011905504,0.0071662646,-0.0046864655,3216,-3216,0.06365897,0.0033853583,-9.896556,3912
29695302,-0.009580847,0.0034107869,-0.0054289964,4783,-4783,-0.083700284,0.09771626,-9.632053,3216
29699302,-0.0053001707,0.0050952625,-0.0051459493,4000,-4000,0.04926764,-0.0828925,-9.743035,4783
29702200,0.00790546,-0.0037099873,0.0017155993,2898,-2898,0.041205708,0.025765875,-9.82083,4000
29708400,0.007060413,0.006243193,-0.0059229685,6200,-6200,-0.06633522,-0.08486267,-9.911783,2898
29711296,0.004356841,0.009348018,-0.0073296586,2896,-2896,-0.096052945,-0.086956,-9.963983,6200
29715302,0.00024849395,-0.007380706,-0.0034413063,4006,-4006,0.038104344,-0.06955376,-9.680332,2896
29718381,-0.0035622136,-0.007523329,0.001965122,3079,-3079,0.049028143,0.08937678,-9.620038,4006
29726543,0.008267693,0.0051460676,0.0008025545,2184,-2184,0.034216702,-0.021395605,-9.864964,5978
29731345,-0.0048869257,0.009955435,0.008533367,4802,-4802,0.07788679,0.012684916,-9.660442,2184
29736307,0.0054372153,0.0009903217,0.0003062413,4962,-4962,0.043287806,-0.0046071894,-9.670941,4802
29740339,-0.009532603,-0.0030558407,0.008288957,4032,-4032,-0.061814815,-0.033033848,-9.731247,4962
29744302,0.0055395463,0.0004834853,-0.0075040697,3963,-3963,0.037581455,0.028965628,-9.983443,4032
29748355,0.0031563777,0.005937082,-0.0008972824,4053,-4053,0.031530283,0.02530232,-9.957168,3963
29755296,0.006804107,0.0091875475,-0.0032972984,1951,-1951,0.004121129,0.06053722,-9.847263,4990
29759360,-0.0033718112,-0.004888559,0.0023033125,4064,-4064,0.06381327,0.049019873,-9.97265,1951
29763421,-0.0021362638,0.00028728164,-0.008778656,4061,-4061,-0.09043283,0.077034116,-9.742754,4064
29768322,-0.004185482,0.008342414,-0.0028775542,4901,-4901,0.064715035,0.06324766,-9.970917,4061
29771318,-0.0053912797,-0.009047209,-0.0030531432,2996,-2996,0.06555351,0.0034446216,-9.822732,4901
29775296,0.0003815988,-0.007035622,-0.004087135,3978,-3978,-0.0422187,0.09375479,-9.669656,2996
29779302,-0.006468911,-0.007700821,0.0075214724,4006,-4006,0.07168701,0.04830567,-9.858636,3978
29784339,0.0061814305,0.007867651,-0.0023419869,5037,-5037,0.04361951,0.07339817,-9.922024,4006
29787381,-0.008698243,-0.008385517,-0.001771956,3042,-3042,-0.09294654,-0.008189587,-9.845317,5037
29791303,0.008638587,0.0046164,-0.0012633712,3922,-3922,0.047592968,-0.04238199,-9.667364,3042
29797305,0.00873683,0.007841233,0.006519632,6002,-6002,0.095022626,0.08585143,-9.60447,3922
29803378,0.009832087,0.009796655,0.0031270701,1969,-1969,0.050957188,-0.062499702,-9.990534,4104
29807340,0.007878552,-0.007619085,-0.0033323031,3962,-3962,0.037483547,-0.03251744,-9.922195,1969
29812309,0.009022241,0.0027917665,-0.0031615428,4969,-4969,-0.01400455,0.079388596,-9.754934,3962
29815374,-0.0031804612,0.0012186655,0.0039502564,3065,-3065,-0.09463742,0.06887336,-9.902122,4969
29819302,0.0059874137,0.0021115092,-0.00803748,3928,-3928,0.028903538,-0.045397893,-9.983394,3065
29823353,0.0059767556,0.0060505657,0.005281519,4051,-4051,-0.018242277,-0.002371014,-9.920782,3928
29825723,-0.008666151,-0.008139352,0.0064908206,2370,-2370,-0.07982222,0.015736185,-9.820146,4051
29831310,0.008004407,0.0019133401,-0.008779304,5587,-5587,0.02789694,0.078065574,-9.808425,2370
29835296,-0.001024977,-0.004868313,-0.008470929,3986,-3986,0.06388505,0.04804854,-9.616629,5587
29839339,-0.0067869048,-0.0017429618,0.009089351,4043,-4043,-0.07566618,-0.03255943,-9.949348,3986
29844302,-0.0075061424,0.0060403454,0.0047104834,4963,-4963,0.07849459,-0.026299464,-9.7279005,4043
29847305,0.0041730055,0.002139524,0.0069829724,3003,-3003,0.058579586,-0.015097984,-9.846151,4963
29852299,-0.004294997,-0.0010196026,0.0028187982,4994,-4994,-0.07971515,-0.010493166,-9.779143,3003
29855302,-0.0060135503,0.0035381622,-0.004460286,3003,-3003,0.027503245,0.041366007,-9.877553,4994
29860303,0.0037123815,-0.0040399604,0.0073127,5001,-5001,0.04704359,0.038454022,-9.849801,3003
29863377,-0.0060059503,0.00038354995,0.0045547276,3074,-3074,-0.022221519,0.004274988,-9.728688,5001
29868356,-0.002010105,0.0063240454,-0.008696886,4979,-4979,-0.07706072,0.049727064,-9.878983,3074
29873378,-0.002215044,-0.002182253,-0.00064026297,5022,-5022,0.040426727,-0.037237335,-9.880552,4979
29876309,-0.008244998,0.0028735248,-0.0008995188,2931,-2931,0.023692157,0.038263913,-9.887529,5022
29880304,0.004389914,0.00086509576,0.006037426,3995,-3995,-0.005923716,-0.098426245,-9.921032,2931
29884338,0.0012908847,-0.0003353088,-0.008978205,4034,-4034,0.06624059,0.06079814,-9.603419,3995
29889305,-0.004101891,0.004464957,0.0033147237,4967,-4967,-0.094445296,0.03433336,-9.685355,4034
29894345,-0.008117612,0.0071941176,-0.004062834,5040,-5040,0.05797584,0.040790547,-9.986978,4967
29896302,0.0072845714,-0.008464641,-0.0040558474,1957,-1957,0.095211975,-0.01812228,-9.906951,5040
