timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
29635296,0.9999951,0.00041961035,0.001889564,0.0024558087,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
29702200,0.9999947,0.00032993848,0.001978544,0.002580527,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
29755296,0.99999446,0.00037795072,0.0020630367,0.002592992,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
29807340,0.9999946,0.00040813253,0.0020673447,0.0025594304,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
29860303,0.9999945,0.00042685363,0.0020515127,0.0025675439,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
29908366,0.9999947,0.00033334314,0.002025032,0.002522455,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
29962345,0.99999493,0.00024684035,0.0020128926,0.0024791353,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30016338,0.9999948,0.000361849,0.0020160552,0.002507482,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30068349,0.999995,0.00032203036,0.001952347,0.002491564,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30121311,0.999995,0.00027261578,0.0019884135,0.0024524652,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30172367,0.999995,0.00035239037,0.0020098332,0.0024532403,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30224303,0.9999952,0.00049644086,0.0019612107,0.0023751517,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30277347,0.99999547,0.00050927716,0.0020035533,0.0022385875,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30331302,0.9999956,0.0005700911,0.0019648434,0.0021790403,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30382437,0.99999565,0.0004939897,0.0019513058,0.0021515847,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30436296,0.9999957,0.00049315504,0.0018788058,0.0022056836,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30486298,0.99999565,0.0004266986,0.0018715136,0.0022428269,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30538325,0.9999957,0.00039038112,0.0018175492,0.0022730404,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30594296,0.9999956,0.00032650723,0.0018503186,0.0023224244,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30646303,0.99999565,0.00034845932,0.0017917351,0.0023414567,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30703359,0.99999565,0.00035396146,0.0017385522,0.002358428,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30752304,0.99999577,0.00042380547,0.0017155977,0.002331025,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30805318,0.9999959,0.00046198233,0.0016624692,0.002289313,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30860296,0.999996,0.00044115653,0.001574058,0.0023258738,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30912303,0.9999961,0.0003908068,0.0015898984,0.002285922,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
30965318,0.9999963,0.0003818555,0.0015192281,0.002264309,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
31016302,0.99999636,0.00030998414,0.0015279712,0.002197975,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
31068428,0.9999965,0.00020865994,0.0014622828,0.002203688,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
31121303,0.9999967,0.00016430416,0.0014443831,0.0021391322,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
31175303,0.99999696,8.1837905e-05,0.0014043398,0.002042587,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
31228339,0.99999726,9.243375e-05,0.0013045926,0.0019513405,0.99999994,2.215803e-11,-5.335644e-11,0.0005017829,3
