timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
29632293,0.2796078,-0.03681444,0.468407
29635296,0.2796539,-0.03110955,0.4690032
29656716,0.27579635,-0.031032078,0.47035298
29657350,0.27599716,-0.036055192,0.4703733
29662306,0.27652252,-0.03716425,0.47355488
29667308,0.27840066,-0.034539923,0.47160608
29672302,0.2786791,-0.032430917,0.47499442
29677302,0.27826896,-0.034362946,0.47112957
29679304,0.27895245,-0.031478383,0.4696055
29683391,0.28074053,-0.033122037,0.47537106
29687303,0.28042328,-0.03659067,0.46848488
29690519,0.28074703,-0.035309836,0.4728168
29695302,0.27373797,-0.036350437,0.47144824
29699302,0.28079733,-0.037696015,0.4705448
29702200,0.28011754,-0.033195253,0.4739723
29708400,0.27826864,-0.03255011,0.4677947
29711296,0.27575138,-0.037618518,0.472813
29715302,0.2792191,-0.03670693,0.472407
29724359,0.27646336,-0.03186959,0.4706002
29726543,0.27393183,-0.03604325,0.46975228
29731345,0.2752466,-0.034815274,0.47050127
29736307,0.2760299,-0.036267247,0.47483343
29740339,0.27961555,-0.03160636,0.47186863
29744302,0.27349266,-0.032035276,0.47157222
29753345,0.27636644,-0.032416224,0.46785033
29755296,0.273512,-0.035441186,0.472302
29759360,0.27494046,-0.03591538,0.4753444
29763421,0.27788198,-0.03246746,0.4705551
29768322,0.2732517,-0.03246978,0.47533283
29771318,0.27624023,-0.03151704,0.47037756
29775296,0.2747911,-0.030825993,0.46822354
29779302,0.27656177,-0.036394984,0.47250727
29784339,0.27846465,-0.0318545,0.4735238
29787381,0.27403238,-0.034477357,0.47413674
29791303,0.2768328,-0.03689184,0.47179782
29801409,0.2776273,-0.03290135,0.47205383
29803378,0.28069642,-0.03690954,0.4723137
29807340,0.27966097,-0.03456664,0.4719818
29812309,0.28026807,-0.035825778,0.47418556
29815374,0.2800616,-0.035792764,0.468559
29819302,0.2741941,-0.03293061,0.47069326
29823353,0.27375558,-0.030957088,0.4714532
29825723,0.28054333,-0.03171378,0.47365677
29831310,0.27428177,-0.037397657,0.46886474
29835296,0.27691382,-0.03587471,0.46969762
29839339,0.28122562,-0.034190714,0.47183537
29844302,0.277657,-0.035271507,0.47266483
29847305,0.2771989,-0.030610457,0.47077894
29852299,0.28076568,-0.029865807,0.46919605
29855302,0.27536556,-0.03452901,0.47351834
29860303,0.27688083,-0.030438203,0.47427613
29863377,0.27891493,-0.030800218,0.47070718
29868356,0.27406478,-0.035176583,0.47112173
29873378,0.2762785,-0.034598574,0.46818134
29876309,0.27536017,-0.03417371,0.46769983
29880304,0.27634344,-0.03460073,0.4706852
29884338,0.27872026,-0.030396337,0.47010648
29889305,0.27393767,-0.031169612,0.47130042
29894345,0.27485293,-0.031628918,0.4722344
29896302,0.2756891,-0.035119183,0.47507986
29901302,0.2811655,-0.03202424,0.47474796
29905342,0.280869,-0.03511097,0.47154164
29908366,0.2758767,-0.029993443,0.47184902
29913385,0.27418423,-0.035721675,0.47038695
29917171,0.27370325,-0.034399956,0.4719897
29921302,0.27323565,-0.032013778,0.4746363
29924311,0.27817902,-0.031513885,0.46795636
29928375,0.2735191,-0.029816201,0.4704982
29932204,0.27892712,-0.034785222,0.4691134
29936320,0.27891973,-0.03517748,0.4686007
29940310,0.2774076,-0.031376287,0.4718805
29944302,0.27588645,-0.037163343,0.471266
29947015,0.27841872,-0.03622183,0.4711981
29954306,0.27804422,-0.029783161,0.46912602
29958333,0.27879196,-0.034115613,0.47333896
29962345,0.279494,-0.037047755,0.47185948
29967305,0.2782953,-0.03757266,0.4699538
29971342,0.2789651,-0.031452212,0.4707027
29975302,0.27675575,-0.033265997,0.46796212
29979302,0.27979437,-0.03339373,0.46811986
29984302,0.2787752,-0.032325502,0.4743613
29988361,0.277481,-0.030626845,0.47008663
29997345,0.27554098,-0.030150764,0.4727403
30000298,0.27570665,-0.03041943,0.4734326
30004385,0.28039527,-0.03528421,0.4693649
30008330,0.27394244,-0.03764724,0.4718711
30013352,0.27795917,-0.033028148,0.47028854
30016338,0.27433148,-0.0320364,0.47523844
30021305,0.27989247,-0.035717465,0.46802548
30023619,0.27478582,-0.032345444,0.47135141
30028355,0.2760904,-0.02980244,0.4749105
30032355,0.27420467,-0.03354179,0.46828207
30036302,0.27585748,-0.034175776,0.47282803
30040484,0.27933052,-0.0321977,0.46824503
30045309,0.27502576,-0.03462683,0.4736542
30048372,0.27672786,-0.0370942,0.47403848
30052302,0.2787906,-0.03730028,0.47310552
30058359,0.28040633,-0.033732127,0.4682983
30061309,0.27647227,-0.033966184,0.4745904
30064296,0.2764143,-0.037546325,0.47238088
30068349,0.27792966,-0.033039197,0.47287983
30073348,0.27492926,-0.03532725,0.4740023
30077296,0.2787223,-0.03299341,0.46850002
30080296,0.27595252,-0.032147244,0.47138724
30084296,0.27461454,-0.034236126,0.4743845
30088379,0.27755404,-0.030470047,0.46754822
30092303,0.27360848,-0.029996961,0.47481626
30096302,0.27342728,-0.035890892,0.47384074
30099075,0.2748473,-0.0341516,0.4732616
30104385,0.27735454,-0.03385918,0.4753683
30108349,0.2762964,-0.035474304,0.47498727
30113322,0.28036126,-0.032559883,0.47061926
30118334,0.27847084,-0.033858318,0.47358787
30121311,0.2764176,-0.034859534,0.4679781
30125302,0.2774322,-0.03611274,0.46755248
30128322,0.2736344,-0.03476427,0.47443712
30137464,0.28054968,-0.037599232,0.47535646
30140311,0.27728114,-0.034234144,0.4676977
30144345,0.27890578,-0.0314434,0.47080824
30150296,0.28038442,-0.037146326,0.47370902
30153335,0.27579284,-0.030214239,0.47516006
30157303,0.27863207,-0.036350757,0.46939367
30160317,0.2802143,-0.035066407,0.47512254
30164302,0.28071383,-0.03304597,0.47245565
30168324,0.27609828,-0.035522502,0.47369662
30172367,0.2767193,-0.03423469,0.4724785
30176312,0.275777,-0.030384865,0.47404885
30180303,0.28093433,-0.036826067,0.4733134
30184304,0.27794898,-0.031628907,0.4739972
30188364,0.27916253,-0.034944497,0.4708292
30194315,0.27453506,-0.030174458,0.47058323
30197313,0.27748054,-0.030040026,0.46790358
30200386,0.2783944,-0.034628704,0.47121206
30204302,0.27703044,-0.03607034,0.4741129
30209320,0.2734078,-0.034139477,0.47138035
30212297,0.27549776,-0.030118002,0.47334728
30216296,0.27549148,-0.030049833,0.47114506
30220303,0.2800573,-0.031451166,0.47099075
30224303,0.27389884,-0.031638697,0.46896368
30228415,0.27519718,-0.03454897,0.4727914
30232302,0.27748388,-0.032467972,0.46883136
30236398,0.27846503,-0.03310909,0.47245786
30240306,0.27535236,-0.030355562,0.4712203
30245305,0.27772093,-0.03386442,0.47139204
30249344,0.2784721,-0.031230882,0.4695261
30253370,0.2781763,-0.035089087,0.47434852
30258414,0.27612567,-0.030230097,0.4709884
30262296,0.27969965,-0.030401897,0.4691274
30265298,0.27880096,-0.03660964,0.47158292
30268524,0.27858663,-0.034090817,0.46993935
30273345,0.27810156,-0.029751433,0.47329453
30277347,0.27561355,-0.03226591,0.46862748
30282312,0.27541006,-0.037037596,0.4697855
30287303,0.27958444,-0.034742817,0.47497714
30289309,0.27859133,-0.0344609,0.46864948
30294303,0.27530476,-0.032231502,0.471677
30298375,0.27517828,-0.034565195,0.47488064
30303395,0.27994293,-0.033144686,0.47058368
30306299,0.27849048,-0.030128475,0.473541
30310296,0.2764814,-0.03319508,0.47531745
30319346,0.28011003,-0.03344321,0.46769345
30322302,0.27338403,-0.035192885,0.4702722
30325142,0.27632362,-0.030709084,0.47265145
30331302,0.2790732,-0.03331124,0.46988383
30340342,0.2781103,-0.032930758,0.4733665
30343353,0.2796352,-0.03417492,0.47116175
30347355,0.2752541,-0.033811454,0.47142413
30351303,0.27448162,-0.037021574,0.4730993
30355302,0.2735686,-0.034478337,0.47394207
30357683,0.27405056,-0.03735088,0.47202596
30364302,0.2786861,-0.036210842,0.4682439
30367296,0.27862868,-0.033136386,0.47542953
30370301,0.27906805,-0.03519623,0.47182167
30374305,0.2793539,-0.03099051,0.47425523
30379380,0.27710426,-0.032618105,0.4751518
30382437,0.27421585,-0.036437355,0.46825898
30386296,0.28034866,-0.0345234,0.46854404
30391307,0.2776993,-0.03205354,0.47287127
30395302,0.2746247,-0.035779823,0.4753933
30398329,0.27996266,-0.031375825,0.4708121
30402303,0.27684614,-0.0320941,0.4705917
30407306,0.2799549,-0.037453014,0.47444418
30410392,0.28114066,-0.032741863,0.4710584
30414303,0.27734676,-0.033440173,0.47058922
30424351,0.28118962,-0.030025652,0.4752294
30425276,0.27351525,-0.03271709,0.4699078
30430296,0.27366844,-0.036078963,0.46804592
30436296,0.28037864,-0.035042137,0.47155923
30439312,0.2752174,-0.033870343,0.46853524
30442296,0.27392945,-0.034805153,0.4716688
30446296,0.274994,-0.0341042,0.47360507
30450304,0.2760302,-0.03116655,0.4688023
30454303,0.27825704,-0.03211416,0.47184792
30458323,0.2810372,-0.030612815,0.46754462
30462302,0.27501807,-0.031574354,0.4709299
30467379,0.27535465,-0.03011583,0.4702631
30471302,0.27623752,-0.03669106,0.47139055
30475303,0.27925798,-0.033986107,0.47292203
30478512,0.27959716,-0.036427025,0.4724375
30482302,0.2762836,-0.03693929,0.47261462
30486298,0.27632117,-0.037415292,0.46975484
30491318,0.28075674,-0.030713039,0.47349593
30496306,0.27704957,-0.033972505,0.46956488
30498330,0.2747765,-0.03179599,0.47245923
30502296,0.27503636,-0.030782623,0.468357
30506303,0.27896896,-0.035472624,0.46766624
30510304,0.28081977,-0.03053071,0.46790433
30514336,0.2806476,-0.03356244,0.46786526
30518332,0.27514517,-0.03587581,0.47484982
30523371,0.27482724,-0.030156478,0.46756005
30526558,0.27626118,-0.031848505,0.47331962
30531321,0.28016946,-0.029762128,0.47434106
30535318,0.28070793,-0.035853315,0.47201762
30538325,0.28079787,-0.03461707,0.47191766
30544383,0.2803063,-0.033022195,0.47198468
30547296,0.27592596,-0.031325784,0.46797907
30550370,0.278642,-0.036366485,0.46804765
30554305,0.27854326,-0.035450805,0.46874094
30559302,0.27651316,-0.034212004,0.4727638
30562296,0.27534762,-0.033114772,0.46889672
30566379,0.27873352,-0.037456743,0.46823403
30570306,0.28086358,-0.03144091,0.4732401
30576302,0.28115034,-0.03532321,0.47398582
30579296,0.27658126,-0.037111238,0.47129527
30583358,0.27758315,-0.036752973,0.4681161
30586844,0.27457482,-0.035143882,0.47492462
30591302,0.2734591,-0.031181008,0.47401866
30594296,0.28040186,-0.036449175,0.46811295
30599441,0.28070647,-0.03319184,0.46976638
30603371,0.28047037,-0.031189648,0.47505406
30607305,0.27921134,-0.030219031,0.4726869
30610384,0.2798559,-0.035182845,0.4721364
30620360,0.27380848,-0.035966218,0.47266543
30622324,0.27742726,-0.03763864,0.4750887
30624763,0.27839974,-0.032506958,0.47138086
30630302,0.28087583,-0.031708848,0.46787462
30635296,0.27901265,-0.034530178,0.47226483
