timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
29507929,0.0,0.0,0.0
74277802,0.0,0.0,0.0
74475662,0.0,0.0,0.0
74671301,0.0,0.0,0.0
74885123,0.0,0.0,0.0
75081475,0.0,0.0,0.0
