timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
27508674,0.0,0.0,0.0,0.0
27735031,0.0,0.0,0.0,0.0
27933361,0.0,0.0,0.0,0.0
28145862,0.0,0.0,0.0,0.0
28346356,0.0,0.0,0.0,0.0
28546373,0.0,0.0,0.0,0.0
28754909,0.0,0.0,0.0,0.0
28952226,0.0,0.0,0.0,0.0
29163723,0.0,0.0,0.0,0.0
29358889,0.0,0.0,0.0,0.0
29559357,0.0,0.0,0.0,0.0
29773303,0.0,0.0,0.0,0.0
29974371,0.0,0.0,0.0,0.0
30169940,0.0,0.0,0.0,0.0
30371367,0.0,0.0,0.0,0.0
30584163,0.0,0.0,0.0,0.0
30783331,0.0,0.0,0.0,0.0
30983906,0.0,0.0,0.0,0.0
31180004,0.0,0.0,0.0,0.0
31393233,0.0,0.0,0.0,0.0
31591163,0.0,0.0,0.0,0.0
31793357,0.0,0.0,0.0,0.0
32002356,0.0,0.0,0.0,0.0
32200023,0.0,0.0,0.0,0.0
32412004,0.0,0.0,0.0,0.0
32611355,0.0,0.0,0.0,0.0
32810453,0.0,0.0,0.0,0.0
33019191,0.0,0.0,0.0,0.0
33218367,0.0,0.0,0.0,0.0
33416874,0.0,0.0,0.0,0.0
33627990,0.0,0.0,0.0,0.0
33828446,0.0,0.0,0.0,0.0
34024654,0.0,0.0,0.0,0.0
34224364,0.0,0.0,0.0,0.0
34437547,0.0,0.0,0.0,0.0
34638288,0.0,0.0,0.0,0.0
34849169,0.0,0.0,0.0,0.0
35046702,0.0,0.0,0.0,0.0
35242884,0.0,0.0,0.0,0.0
35457153,0.0,0.0,0.0,0.0
35657051,0.0,0.0,0.0,0.0
35852068,0.0,0.0,0.0,0.0
36051300,0.0,0.0,0.0,0.0
36266180,0.0,0.0,0.0,0.0
36462119,0.0,0.0,0.0,0.0
36659637,0.0,0.0,0.0,0.0
36873592,0.0,0.0,0.0,0.0
37069772,0.0052642743,0.002661999,-9.06341e-05,0.0
37268853,0.00946191,0.005663035,-0.00017837822,0.0
37480040,0.012495628,0.0086772675,-0.00024647787,0.0
37679471,0.013438818,0.010417229,-0.00024461342,0.0
37876390,0.013409906,0.011340942,-0.0003100895,0.0
38089316,0.012180144,0.010569597,-0.00029216625,0.0
38284139,0.0099273715,0.008681908,-0.0003106674,0.0
38499198,0.007180484,0.006280589,-0.000280133,0.0
38696822,0.005480426,0.0049334345,-0.00024622443,0.0
38894221,0.0043631326,0.0037107018,-0.00022063861,0.0
39096583,0.0033479608,0.0029498874,-0.0001420307,0.0
39307575,0.0026490006,0.0023401387,-0.00021659202,0.0
39506647,0.0020086914,0.0016990016,-0.00017617695,0.0
39704803,0.0015790808,0.0013086249,-0.00013676309,0.0
39903164,0.0012688701,0.0012320566,1.7253906e-05,0.0
40117360,0.0010503925,0.0009837287,0.00019425024,0.0
40312616,0.00081617536,0.00069234637,6.9624526e-05,0.0
40523944,0.0006242417,0.0006677997,-0.00020636358,0.0
40722496,0.00039294633,0.00037180452,-0.00034730762,0.0
40921476,0.00026801572,0.00035183522,-0.0003357141,0.0
