timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
27405552,40.15403027862579,116.2593686737495,0.98913556,0.030981774,0.0062678093,-0.04168789,0.0013147059,1,1,0
