timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
26687869,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
27402680,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
27509603,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
31289160,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
31304208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
36313401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
51340741,999.0,999.0,999.0,999.0,999.0,999.0,999.0,183,1,0,0,0,0,1
72221304,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,0,0,0,1
72720394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,0,0,0,1
