timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
38698604,-0.0018605605,0.008690035,-0.0085401805,14564,-14564,0.07247988,-0.059588417,-9.951823,13690
38719214,-0.0019525577,0.0094286995,-0.001796053,20610,-20610,0.023311019,-0.09555884,-9.63388,14564
38731308,0.0059760897,-0.0043866383,0.00852257,12094,-12094,0.06566254,0.056388203,-9.76807,20610
38745005,-0.0062181256,-0.0004247216,0.00419781,13697,-13697,0.09986279,-0.031293638,-9.810148,12094
38760426,0.007554085,-0.00504276,0.00939032,15421,-15421,0.03519479,0.044901244,-9.821238,13697
38773974,-0.0036371942,0.0068572112,0.00017056974,13548,-13548,0.034132347,0.008775676,-9.630116,15421
38790678,-0.008561488,0.008096791,0.0049962536,16704,-16704,-0.07608325,-0.030145872,-9.742984,13548
38804862,-0.008561488,0.008096791,0.0049962536,14184,-14184,0.034188442,0.06625393,-9.777833,16704
38825313,0.0037517755,-0.0036839948,-0.0010011555,20451,-20451,0.034188442,0.06625393,-9.777833,14184
38835120,0.00909301,-0.003583735,0.009778784,9807,-9807,-0.012224887,0.07480343,-9.618014,20451
38850671,-1.8187413e-05,0.004647116,0.0012439337,15551,-15551,-0.03553873,-0.047977272,-9.62324,9807
38866215,-1.8187413e-05,0.004647116,0.0012439337,15544,-15544,-0.03534532,-0.060118146,-9.965478,15551
38883098,0.0006654468,0.0057538142,-0.0045287055,16883,-16883,-0.03534532,-0.060118146,-9.965478,15544
38898302,-0.00016841198,-0.008812928,0.008939391,15204,-15204,-0.02990931,-0.022869058,-9.815898,16883
38914298,-0.00067701424,-0.0052593225,-0.00983974,15996,-15996,-0.0039475295,-0.043012254,-9.62013,15204
38929297,-0.0068440754,0.004025168,0.005606578,14999,-14999,-0.047616143,-0.06740844,-9.9803095,15996
38942687,0.0045690243,-0.0036364656,0.009968154,13390,-13390,-0.01216026,0.04304042,-9.928929,14999
38958034,3.0219877e-05,-0.003918826,-0.007968007,15347,-15347,0.052398622,0.05766665,-9.915242,13390
38972857,0.00024849395,-0.007380706,-0.0034413063,14823,-14823,-0.055659328,0.047058675,-9.715492,15347
38988290,-0.0048869257,0.009955435,0.008533367,15433,-15433,0.049028143,0.08937678,-9.620193,14823
39004052,0.0031563777,0.005937082,-0.0008972824,15762,-15762,0.043287806,-0.0046071894,-9.671096,15433
39020846,0.009967148,-0.0020158098,-0.008228047,16794,-16794,-0.07051505,0.056111563,-9.933499,15762
39034885,0.0003815988,-0.007035622,-0.004087135,14039,-14039,0.09536888,-0.08767399,-9.894731,16794
39050501,0.00873683,0.007841233,0.006519632,15616,-15616,0.07168701,0.04830567,-9.85879,14039
39065870,-0.0051794476,0.0060428865,-0.006019109,15369,-15369,0.04532112,-0.094941616,-9.749233,15616
39081303,0.0059767556,0.0060505657,0.005281519,15433,-15433,0.025531348,0.084183306,-9.805788,15369
39096511,-0.0067869048,-0.0017429618,0.009089351,15208,-15208,-0.07982222,0.015736185,-9.8203,15433
39112447,-0.0060135503,0.0035381622,-0.004460286,15936,-15936,0.07849459,-0.026299464,-9.728055,15208
39126673,-0.0060135503,0.0035381622,-0.004460286,14226,-14226,0.04704359,0.038454022,-9.849956,15936
39143304,0.0012908847,-0.0003353088,-0.008978205,16631,-16631,0.04704359,0.038454022,-9.849956,14226
39156673,-0.0082074385,-0.005213811,-0.0066288467,13369,-13369,-0.094445296,0.03433336,-9.68551,16631
39173306,0.0031114356,0.007522096,0.00039023935,16633,-16633,0.023060143,0.08741775,-9.870205,13369
39187009,0.0067236484,-0.008634989,-0.00085364544,13703,-13703,0.07888433,-0.05321925,-9.606509,16633
39205354,0.0027112463,0.008666829,0.005827608,18345,-18345,-0.06651128,0.010210899,-9.676707,13703
39219306,0.004032491,-0.0066968794,-0.005379536,13952,-13952,-0.017740745,-0.04976543,-9.679903,18345
39234297,0.0057352837,0.009455872,0.0061027645,14991,-14991,0.039930504,0.02612102,-9.957975,13952
39250346,-0.006947818,0.0022327001,-0.0053281784,16049,-16049,-0.042245682,-0.06834587,-9.8871355,14991
39264302,0.009538193,0.0012630243,-0.0020063235,13956,-13956,-0.04949941,-0.021674996,-9.63354,16049
39278214,-0.004954143,0.009119052,0.007634425,13912,-13912,-0.011345315,0.06396336,-9.993653,13956
39294611,-0.0038046006,-0.005009415,0.007011987,16397,-16397,0.09822994,-0.08683537,-9.673186,13912
39308486,-0.006616939,0.0018905995,0.0016513363,13875,-13875,-0.060258027,-0.053963907,-9.850625,16397
39324729,0.001903622,0.004010437,-0.0054151565,16243,-16243,0.08379582,-0.016038187,-9.919899,13875
39338671,-0.0097098155,0.0044683428,-0.0029218763,13942,-13942,-0.05616094,0.004865437,-9.774172,16243
39353872,-0.0097098155,0.0044683428,-0.0029218763,15201,-15201,-0.08294843,-0.05571339,-9.694341,13942
39369330,-0.0011344332,0.0058716414,0.00047488237,15458,-15458,-0.08294843,-0.05571339,-9.694341,15201
39385493,-0.009566636,-0.0041231224,-0.006492854,16163,-16163,-0.011093191,-0.019896388,-9.760102,15458
39401145,0.0037433547,0.0040559783,0.0061763246,15652,-15652,-0.09709731,-0.024189258,-9.666166,16163
39418302,0.0021503565,0.0070072394,0.005424611,17157,-17157,0.06639673,-0.06061671,-9.602328,15652
39433297,0.002175919,-0.0005039095,0.0059971972,14995,-14995,0.09511351,-0.015114068,-9.863317,17157
39446445,0.0009843495,0.00091859535,0.009740672,13148,-13148,0.07597292,0.022954589,-9.769732,14995
39461861,0.004894737,-0.0082526645,0.0019167224,15416,-15416,-0.0025854206,-0.06742331,-9.85634,13148
39479303,0.0034889719,0.0036493195,0.002946335,17442,-17442,0.08195288,0.08660844,-9.790091,15416
39492651,-0.009208757,0.0028762147,0.0017281319,13348,-13348,0.039841477,-0.087326095,-9.661966,17442
39507614,-0.0039076135,0.0057539614,-0.0017480275,14963,-14963,0.06317999,-0.09110125,-9.621971,13348
39522720,0.0018220468,-0.007812458,0.007112008,15106,-15106,0.071224675,0.031681396,-9.913939,14963
39537611,0.0063196355,-0.008854757,0.0076440456,14891,-14891,0.06811316,0.07131427,-9.878888,15106
39553049,0.007262666,0.009781354,0.00047555743,15438,-15438,0.09284028,0.09138442,-9.943641,14891
39569304,0.0054845046,0.0039189286,-0.0044841226,16255,-16255,-0.031377774,-0.010295463,-9.9782715,15438
39583593,0.0070541776,0.0030660415,-0.0082262885,14289,-14289,0.04733872,-0.054334827,-9.634438,16255
39600324,-0.007536206,0.0086045135,-0.008445219,16731,-16731,-0.07754007,0.09173044,-9.944582,14289
39614829,0.0066801817,-0.002382263,0.007064649,14505,-14505,0.068731405,0.078191094,-9.886236,16731
39629506,-0.003438616,-0.0003672907,0.007850964,14677,-14677,-0.0030260198,-0.027306838,-9.992838,14505
39644207,-0.0074417945,0.0012603787,-0.0041817334,14701,-14701,-0.00963487,-0.07672931,-9.75644,14677
39659960,0.0046967315,-0.0013868577,-0.0024607289,15753,-15753,0.08943734,-0.092511974,-9.7463255,14701
39674898,0.0046967315,-0.0013868577,-0.0024607289,14938,-14938,-0.045281783,-0.01891393,-9.998398,15753
39690339,-0.00038618204,0.003688712,0.009522766,15441,-15441,-0.045281783,-0.01891393,-9.998398,14938
39707303,0.0017932176,0.0035628574,-0.0007384003,16964,-16964,0.018118517,0.096939795,-9.86457,15441
39721526,-0.0066252756,-0.0012849405,0.009802344,14223,-14223,0.056664914,0.017246896,-9.8332615,16964
39735965,-0.0033943206,-0.003249753,-0.0020295447,14439,-14439,-0.094501995,0.0431354,-9.967551,14223
39752303,-0.009687265,0.002154386,0.0036365634,16338,-16338,0.050007015,-0.057949394,-9.979373,14439
39767383,-0.0025548202,0.0024938332,-0.0031651119,15080,-15080,-0.06199296,0.053377714,-9.68375,16338
39782061,-0.0025548202,0.0024938332,-0.0031651119,14678,-14678,0.09949702,0.052768383,-9.861847,15080
39796661,-0.0061740326,0.00093814847,-0.0037658866,14600,-14600,0.09949702,0.052768383,-9.861847,14678
39811491,0.008769132,1.2306595e-05,-0.005003998,14830,-14830,-0.07156011,0.085900225,-9.737979,14600
39829939,-0.003352743,-0.0055685514,0.001682897,18448,-18448,0.03883068,0.028826358,-9.856044,14830
39842561,-0.0054623424,0.00013943233,0.00948907,12622,-12622,-0.08780175,0.07608222,-9.692988,18448
39862303,-0.006068271,-0.003136236,-0.0057571004,19742,-19742,0.025652692,0.037945442,-9.930859,12622
39872590,0.0021853754,0.0070050256,0.0010570885,10287,-10287,-0.04302547,0.0019006273,-9.707813,19742
39888739,0.0021853754,0.0070050256,0.0010570885,16149,-16149,-0.08265897,-0.06978072,-9.976949,10287
39904924,0.007409766,-0.009924445,0.0015844359,16185,-16185,-0.08265897,-0.06978072,-9.976949,16149
39922382,-0.009703525,0.0030573527,0.0029165172,17458,-17458,-0.044145342,0.05433434,-9.897328,16185
39935626,0.002845427,-0.0044531864,-0.0054064607,13244,-13244,0.077325866,0.022330618,-9.835391,17458
39951638,-0.0018040191,0.004973272,0.0016935825,16012,-16012,-0.020758219,0.05508391,-9.61941,13244
39967303,-0.007626324,-0.0045907856,-0.0033354124,15665,-15665,0.039566558,-0.040076047,-9.7444515,16012
39981952,-0.0021629173,-0.0064331023,0.0006765635,14649,-14649,-0.08126062,-0.033052284,-9.724036,15665
39997333,0.0010854014,0.007012104,0.00012429449,15381,-15381,-0.076592565,-0.06654722,-9.96563,14649
40012015,-0.00062874705,0.0029272328,0.008789279,14682,-14682,0.024476457,-0.07176559,-9.622866,15381
40026369,-0.0043845917,0.009357768,-0.007685245,14354,-14354,-0.08187315,-0.001041161,-9.870991,14682
40042133,0.007311979,-0.004174449,0.00047612234,15764,-15764,0.0058689187,0.060453657,-9.76704,14354
40056689,-0.00111251,-0.0075269267,0.006106927,14556,-14556,-0.023905529,-0.093812466,-9.730024,15764
40071418,-0.00111251,-0.0075269267,0.006106927,14729,-14729,0.09408161,-0.0027553034,-9.886547,14556
40088382,-0.008185041,-0.0023201827,0.006933486,16964,-16964,0.09408161,-0.0027553034,-9.886547,14729
40102579,-0.008157656,0.0071410662,-0.006294541,14197,-14197,0.017552873,0.0036671867,-9.669751,16964
40118298,0.005550075,-0.0015226472,0.00047216573,15719,-15719,-0.073612705,-0.031901605,-9.820386,14197
40132435,0.009618322,0.0070584617,-0.007934538,14137,-14137,-0.023761753,0.05939626,-9.953768,15719
40147958,0.0034675172,-0.0046802876,0.0025968372,15523,-15523,0.0031481183,-0.07534893,-9.768354,14137
40164434,-0.0006914957,-0.00036284214,-0.0016102295,16476,-16476,-0.076539814,0.059698753,-9.817453,15523
40177741,0.0033591255,-0.006767175,-0.0060709096,13307,-13307,-0.09947292,0.08105504,-9.933712,16476
40194303,-0.0067816866,0.0067866445,-0.0026697563,16562,-16562,-0.07877835,0.04734913,-9.785723,13307
40209303,-0.0094580045,0.0038850792,-0.008082167,15000,-15000,0.019116953,0.055410907,-9.89548,16562
40225324,-0.009117114,0.0009521743,0.00092644314,16021,-16021,0.06370715,0.085157216,-9.665186,15000
40240543,0.004384545,-0.003058214,-0.00336735,15219,-15219,0.002437077,-0.009414321,-9.8683195,16021
40254034,-0.0015841698,0.0009620764,-0.0053742793,13491,-13491,-0.046635393,0.0873578,-9.840176,15219
40269450,0.0070062163,0.008608628,-0.0021025394,15416,-15416,0.014865403,-0.08236878,-9.752925,13491
40285078,-0.0045420886,0.0006446468,-0.002042602,15628,-15628,0.0739656,-0.00788618,-9.704425,15416
40300798,0.009361339,-0.003366899,0.0067071156,15720,-15720,0.056912214,-0.0019707456,-9.902316,15628
40315487,-0.006987977,-0.008338812,-0.004946178,14689,-14689,0.039892882,-0.020487212,-9.63763,15720
40332331,0.0018429068,0.004048753,0.00663927,16844,-16844,-0.06803553,-0.024867887,-9.771556,14689
40347300,0.0019043355,-0.0012413634,-0.008232318,14969,-14969,0.033069007,0.056669958,-9.660056,16844
40360897,0.0014941051,0.007424686,0.00614598,13597,-13597,0.0873134,-0.08114497,-9.782864,14969
40377381,-0.0035889212,-0.0015427067,-0.0074425577,16484,-16484,-0.0059285,0.0867188,-9.602945,13597
40390805,0.0013366436,-0.008198574,0.003466339,13424,-13424,-0.03756791,-0.037254233,-9.821135,16484
40407302,-0.003195552,-0.0087621845,-0.0018021485,16497,-16497,-0.06317866,0.09503519,-9.865927,13424
40423304,-0.0039603054,-0.0014311016,-0.009667605,16002,-16002,0.05448293,-0.099813305,-9.717486,16497
40437302,-0.00017008519,0.0073882057,-0.0047183493,13998,-13998,-0.068474926,-0.09218366,-9.991889,16002
40451789,-0.00017008519,0.0073882057,-0.0047183493,14487,-14487,-0.010794487,0.04440103,-9.667293,13998
40467129,0.0073953406,0.007886209,0.0086499,15340,-15340,-0.010794487,0.04440103,-9.667293,14487
40481586,0.005834332,0.0073644854,-0.0073165935,14457,-14457,0.06693556,0.038499,-9.721223,15340
40497058,0.009426798,0.00476189,0.005823721,15472,-15472,0.028650593,0.08711216,-10.001631,14457
40512699,-0.00023512868,0.004663332,-0.0013743527,15641,-15641,0.097126186,-0.07704678,-9.609868,15472
40528038,-0.009695041,0.0025053981,0.00017405138,15339,-15339,-0.025828952,0.042163394,-9.61978,15641
40543316,-0.009695041,0.0025053981,0.00017405138,15278,-15278,-0.061607894,0.09685044,-9.736233,15339
40557716,0.009843409,-0.0036034451,0.009794972,14400,-14400,-0.061607894,0.09685044,-9.736233,15278
40572454,0.005466988,0.0018571027,0.009519296,14738,-14738,0.021999452,-0.02891237,-9.789046,14400
40589304,-0.00039727738,0.004073912,0.0008913288,16850,-16850,0.07399834,0.03167122,-9.871564,14738
40603060,-0.0057939813,0.008711888,-0.0074557154,13756,-13756,0.034721263,-0.05010593,-9.837529,16850
40619381,-0.0090322895,-0.008221445,0.008473952,16321,-16321,0.06803031,-0.034917794,-9.678461,13756
40632388,0.0019505426,-0.0062630367,0.003567,13007,-13007,-0.011322839,-0.0036370335,-9.993507,16321
40647443,-0.005027999,0.0067784255,-0.008042819,15055,-15055,-0.077949464,-0.07806735,-9.998327,13007
40663805,-0.008748319,0.0021447544,-0.007002742,16362,-16362,0.09661575,0.083571754,-9.931033,15055
40677946,-0.00873336,-0.008661182,0.0064828363,14141,-14141,0.030717885,0.09798762,-9.933946,16362
40692912,-0.008124599,0.007242728,0.0030704013,14966,-14966,-0.006028953,0.0024441797,-9.941025,14141
40707852,-0.004965341,0.007209705,0.00072392466,14940,-14940,-0.012236254,-0.09792718,-9.890162,14966
40724305,-0.004965341,0.007209705,0.00072392466,16453,-16453,0.03755467,0.02768918,-9.84051,14940
40739297,0.005062297,0.0015516146,-0.0030476828,14992,-14992,0.03755467,0.02768918,-9.84051,16453
40752762,-0.005113359,0.0044792374,-0.0069928155,13465,-13465,0.07057378,0.03592375,-9.84271,14992
40768298,0.0032094116,0.005658079,0.0066537834,15536,-15536,-0.009348509,0.052292768,-9.844377,13465
40784227,0.00818447,0.008294057,0.0097366255,15929,-15929,0.03145462,-0.03513681,-9.689777,15536
40799765,-0.0008830008,0.0018364924,-0.0033863848,15538,-15538,0.0939273,-0.07884871,-9.612236,15929
40815349,-0.006061613,-0.0030287774,-0.0025631501,15584,-15584,-0.083631665,-0.06943706,-9.960321,15538
40829080,0.0049094907,-0.0005764635,-0.0018959016,13731,-13731,-0.08002378,0.08468328,-9.990653,15584
40844726,-0.003924304,0.0048422273,0.0016709407,15646,-15646,-0.0908486,0.053150907,-9.9217,13731
40859681,0.009323893,-0.002411435,-0.0047201044,14955,-14955,-0.030114124,0.020995487,-9.785539,15646
40873496,0.0018293135,0.0032777865,0.0079972325,13815,-13815,-0.042494025,0.016691146,-9.645689,14955
40889544,0.0009743864,-0.007961284,-0.0034830007,16048,-16048,-0.08905954,-0.06198858,-9.735496,13815
40906334,0.008879272,-0.007228401,0.0008727146,16790,-16790,-0.0610556,0.07452235,-9.843499,16048
40921368,-0.009223136,-0.0017181421,-0.0038631689,15034,-15034,0.009806143,0.019608665,-9.728701,16790
40936492,0.0048940186,-0.0040184585,-0.0075528016,15124,-15124,0.057765592,-0.035783656,-9.688009,15034
40951099,0.0036416447,0.0021968947,0.0063446863,14607,-14607,-0.02106528,0.09244131,-9.689026,15124
40965520,-0.00034719403,0.002674099,0.0030809746,14421,-14421,-0.063681036,-0.05038234,-9.734606,14607
40982061,0.0047895126,0.0033722387,0.005412811,16541,-16541,0.07768355,0.08344393,-9.814566,14421
40995929,0.0042495555,0.008939527,-0.00793469,13868,-13868,-0.012734787,-0.003826857,-9.614715,16541
41010551,-0.009192419,0.0020012844,-0.0039161732,14622,-14622,-0.039146423,-0.0064743105,-9.920798,13868
41026289,-0.009824563,0.0036719535,-0.0030845136,15738,-15738,0.00033652555,0.054330327,-9.924802,14622
41042304,-0.00886341,0.00983925,-0.0033102483,16015,-16015,-0.021288538,0.047385495,-9.773809,15738
41056049,0.009485248,0.003429493,-0.004197302,13745,-13745,-0.040413506,0.045583848,-9.800901,16015
41071664,-0.0006970505,-0.007302553,-0.003125511,15615,-15615,0.020145046,0.061558608,-9.686088,13745
41087062,-0.009151828,-0.009710551,0.008816267,15398,-15398,0.05542085,-0.06956388,-9.87753,15615
41102769,-0.004048857,-0.002456044,0.007406116,15707,-15707,0.011550096,0.06883275,-9.909314,15398
41117679,-0.007163269,-0.0074588954,0.009864464,14910,-14910,0.07977284,-0.052554414,-9.8216095,15707
41132816,-0.001328197,-0.009985338,0.0016410537,15137,-15137,-0.07193423,0.0076917405,-9.893681,14910
41148065,-0.0025403735,0.007902499,0.008278479,15249,-15249,0.027666256,-0.021846892,-9.94578,15137
41164126,-0.00029408166,-0.0065407897,0.008957827,16061,-16061,0.05921557,-0.071677364,-9.976234,15249
