timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
38113510,37109302,800000.0,1.0,5.4544473,23.468292,0.0,255,190,6,4,4,5,0,0,1,1,46
38129394,38127304,800000.0,1.0,5.4544473,23.468292,0.0,255,190,6,4,4,5,0,0,1,1,46
38195446,0,1200.0,0.18796422,0.0,0.4606899,0.0,0,0,0,0,0,0,0,1,0,1,36
39042461,0,20000.0,0.91766685,0.0,3.914261,0.0,0,0,0,0,0,0,0,0,0,0,35
39128346,39125355,800000.0,1.0,9.659611,25.793926,0.0,255,190,6,4,4,5,0,0,1,1,46
39199370,0,1200.0,0.18796422,0.0,0.57936907,0.0,0,0,0,0,0,0,0,1,0,1,36
40045554,0,20000.0,0.91766685,0.0,7.179762,0.0,0,0,0,0,0,0,0,0,0,0,35
40110644,40108306,800000.0,1.0,11.596831,29.120955,0.0,255,190,6,4,4,5,0,0,1,1,46
40199452,0,1200.0,0.15552334,0.0,0.562437,0.0,0,0,0,0,0,0,0,1,0,1,36
41046517,0,20000.0,0.91766685,0.0,7.373321,0.0,0,0,0,0,0,0,0,0,0,0,35
41108897,41108311,800000.0,1.0,11.275306,29.233751,0.0,255,190,6,4,4,5,0,0,1,1,46
41211853,0,1200.0,0.15552334,0.0,0.3770418,0.0,0,0,0,0,0,0,0,1,0,1,36
42047503,0,20000.0,0.91766685,0.0,7.324653,0.0,0,0,0,0,0,0,0,0,0,0,35
42109405,41108311,800000.0,1.0,11.404899,29.146074,0.0,255,190,6,4,4,5,0,0,1,1,46
42112495,42110350,800000.0,1.0,11.404899,29.146074,0.0,255,190,6,4,4,5,0,0,1,1,46
42218371,0,1200.0,0.15552334,0.0,0.56377053,0.0,0,0,0,0,0,0,0,1,0,1,36
43047585,0,20000.0,0.91766685,0.0,7.324653,0.0,0,0,0,0,0,0,0,0,0,0,35
43108730,43107077,800000.0,1.0,11.475451,29.317839,0.0,255,190,6,4,4,5,0,0,1,1,46
43223484,0,1200.0,0.15552334,0.0,0.57952166,0.0,0,0,0,0,0,0,0,1,0,1,36
44050577,0,20000.0,0.91766685,0.0,7.2367673,0.0,0,0,0,0,0,0,0,0,0,0,35
44111502,43107077,800000.0,1.0,11.541504,29.274841,0.0,255,190,6,4,4,5,0,0,1,1,46
44127854,44126312,800000.0,1.0,11.541504,29.274841,0.0,255,190,6,4,4,5,0,0,1,1,46
44229370,0,1200.0,0.15552334,0.0,0.48409683,0.0,0,0,0,0,0,0,0,1,0,1,36
45051408,0,20000.0,0.91766685,0.0,7.3704114,0.0,0,0,0,0,0,0,0,0,0,0,35
45126399,45125353,800000.0,1.0,11.522984,29.338037,0.0,255,190,6,4,4,5,0,0,1,1,46
45232370,0,1200.0,0.15552334,0.0,0.5802592,0.0,0,0,0,0,0,0,0,1,0,1,36
46053364,0,20000.0,0.91766685,0.0,7.1625967,0.0,0,0,0,0,0,0,0,0,0,0,35
46106448,46105830,800000.0,1.0,11.352014,29.217314,0.0,255,190,6,4,4,5,0,0,1,1,46
46236370,0,1200.0,0.15552334,0.0,0.34661353,0.0,0,0,0,0,0,0,0,1,0,1,36
47055661,0,20000.0,0.91766685,0.0,7.300421,0.0,0,0,0,0,0,0,0,0,0,0,35
47107808,46105830,800000.0,1.0,11.5236845,29.402994,0.0,255,190,6,4,4,5,0,0,1,1,46
47111557,47110936,800000.0,1.0,11.5236845,29.402994,0.0,255,190,6,4,4,5,0,0,1,1,46
47237455,0,1200.0,0.15552334,0.0,0.48651347,0.0,0,0,0,0,0,0,0,1,0,1,36
48057212,0,20000.0,0.91766685,0.0,7.254124,0.0,0,0,0,0,0,0,0,0,0,0,35
48112616,48110430,800000.0,1.0,11.714196,29.857328,0.0,255,190,6,4,4,5,0,0,1,1,46
48239369,0,1200.0,0.15552334,0.0,0.68058026,0.0,0,0,0,0,0,0,0,1,0,1,36
49057361,0,20000.0,0.91766685,0.0,7.378373,0.0,0,0,0,0,0,0,0,0,0,0,35
49115444,49113302,800000.0,1.0,11.701993,29.956104,0.0,255,190,6,4,4,5,0,0,1,1,46
49243834,0,1200.0,0.15552334,0.0,0.7510573,0.0,0,0,0,0,0,0,0,1,0,1,36
50059539,0,20000.0,0.91766685,0.0,7.360219,0.0,0,0,0,0,0,0,0,0,0,0,35
50110708,50110368,800000.0,1.0,11.772326,30.008635,0.0,255,190,6,4,4,5,0,0,1,1,46
50249444,0,1200.0,0.15552334,0.0,0.37872913,0.0,0,0,0,0,0,0,0,1,0,1,36
51062783,0,20000.0,0.91766685,0.0,7.320437,0.0,0,0,0,0,0,0,0,0,0,0,35
51111491,50110368,800000.0,1.0,11.566475,30.080223,0.0,255,190,6,4,4,5,0,0,1,1,46
