timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
38684040,0.276528,-0.035732176,0.46807402
38698604,0.27493095,-0.03553561,0.46959525
38719214,0.2791754,-0.03133875,0.4679512
38731308,0.27550027,-0.03364374,0.4678219
38745005,0.2778862,-0.033800527,0.47154245
38760426,0.27451926,-0.031947896,0.4700539
38773974,0.28003007,-0.030577758,0.4719559
38790678,0.27397195,-0.030056844,0.46773168
38804862,0.27397195,-0.030056844,0.46773168
38825313,0.2749917,-0.031983946,0.46849528
38835120,0.2763633,-0.03718107,0.4721111
38850671,0.27575532,-0.037164234,0.47183022
38866215,0.27575532,-0.037164234,0.47183022
38883098,0.27663726,-0.032391362,0.4702796
38898302,0.27815464,-0.03413054,0.47243664
38914298,0.27600378,-0.036056675,0.47038648
38929297,0.27868572,-0.0324324,0.4750076
38942687,0.27673048,-0.034025203,0.47296306
38958034,0.2797349,-0.03686953,0.46996748
38972857,0.2792257,-0.03670841,0.4724202
38988290,0.2752532,-0.034816757,0.47051445
39004052,0.27798152,-0.0328028,0.47425175
39020846,0.27514955,-0.03769914,0.47277945
39034885,0.2747977,-0.030827476,0.46823668
39050501,0.27947986,-0.03308695,0.4736524
39065870,0.27666,-0.03346539,0.46960193
39081303,0.2737622,-0.03095857,0.47146636
39096511,0.28123224,-0.034192197,0.47184855
39112447,0.27537218,-0.034530494,0.4735315
39126673,0.27537218,-0.034530494,0.4735315
39143304,0.27872688,-0.03039782,0.47011966
39156673,0.28117213,-0.03202572,0.47476113
39173306,0.27713037,-0.030107656,0.47303087
39187009,0.27432138,-0.03282607,0.47091872
39205354,0.27589306,-0.037164826,0.47127917
39219306,0.2787986,-0.034117095,0.47335213
39234297,0.27676237,-0.03326748,0.46797526
39250346,0.27763146,-0.033299323,0.47355175
39264302,0.2804019,-0.035285693,0.46937808
39278214,0.2798991,-0.035718948,0.46803865
39294611,0.2758641,-0.03417726,0.4728412
39308486,0.2787972,-0.037301764,0.4731187
39324729,0.27793628,-0.03304068,0.472893
39338671,0.27654353,-0.034628622,0.46887463
39353872,0.27654353,-0.034628622,0.46887463
39369330,0.28036788,-0.032561366,0.47063243
39385493,0.27364105,-0.034765754,0.4744503
39401145,0.2786196,-0.03721071,0.4751323
39418302,0.28022093,-0.03506789,0.4751357
39433297,0.27578363,-0.030386347,0.47406203
39446445,0.27524215,-0.03210229,0.47394705
39461861,0.27703705,-0.036071822,0.47412607
39479303,0.28006393,-0.03145265,0.4710039
39492651,0.27847165,-0.033110574,0.47247103
39507614,0.27932164,-0.03335016,0.46891558
39522720,0.27880758,-0.03661112,0.4715961
39537611,0.27541667,-0.03703908,0.46979868
39553049,0.27784824,-0.03479286,0.4749464
39569304,0.276488,-0.03319656,0.47533062
39583593,0.27633023,-0.030710567,0.47266462
39600324,0.2784121,-0.035171725,0.4705247
39614829,0.27405718,-0.037352365,0.47203913
39629506,0.2793605,-0.030991992,0.47426838
39644207,0.27450076,-0.03473416,0.4751767
39659960,0.27685276,-0.03209558,0.47060487
39674898,0.27685276,-0.03209558,0.47060487
