timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
38698604,0.99999934,0.0005746085,-0.0010371634,0.0001830639,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
38760426,0.9999993,0.00060245226,-0.0010408204,0.00035267198,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
38804862,0.99999946,0.00044442268,-0.0008883644,0.00046114635,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
38866215,0.9999994,0.00052643963,-0.00089248276,0.0005594858,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
38914298,0.9999992,0.00052351295,-0.0009685214,0.0005377933,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
38972857,0.9999991,0.0005004712,-0.0010674748,0.00060124026,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39020846,0.99999917,0.00056531,-0.0009844169,0.00062970957,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39081303,0.9999991,0.0006347509,-0.0009093052,0.0006944485,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39126673,0.9999993,0.00047697136,-0.00089479814,0.0007253338,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39187009,0.9999993,0.0004846741,-0.0009621165,0.0006349985,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39234297,0.9999992,0.0005589323,-0.00088857557,0.0007160775,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39294611,0.9999993,0.00047585106,-0.0008786954,0.00078950333,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39338671,0.9999993,0.0003403449,-0.000828414,0.00075253064,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39385493,0.9999995,0.00014372462,-0.00080842525,0.00070157053,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39446445,0.99999934,0.00016446151,-0.0007420589,0.00092929404,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39492651,0.9999993,0.00013536494,-0.0007728325,0.0009965134,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39553049,0.9999991,0.00018052384,-0.00079877506,0.0011165765,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39600324,0.99999934,0.00018265305,-0.00068580674,0.00096579175,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39659960,0.9999992,0.00015052098,-0.0007036423,0.0010437669,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39707303,0.99999917,0.00017218715,-0.000647,0.0011073927,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39767383,0.99999917,-2.2128374e-05,-0.00062063045,0.0011867158,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39811491,0.9999992,-3.465351e-05,-0.0005754496,0.0011063808,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39872590,0.99999917,-0.00016175797,-0.00057491683,0.0011379726,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39922382,0.9999991,-0.00017583584,-0.00053379644,0.0011912994,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
39967303,0.9999992,-0.00023161783,-0.00051986804,0.0011437011,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40026369,0.9999992,-0.00027043012,-0.00037359365,0.0011525506,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40071418,0.9999991,-0.0002297173,-0.00047566116,0.0012364519,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40132435,0.9999992,-0.00024877582,-0.00035200486,0.0011865551,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40177741,0.9999993,-0.00021042973,-0.00038398156,0.0011466912,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40225324,0.99999934,-0.00041723746,-0.00023591168,0.0010675543,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40285078,0.9999995,-0.00038884173,-0.00010605452,0.00096485676,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40332331,0.99999946,-0.00036410475,-0.00010257186,0.001030014,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40390805,0.9999995,-0.00037316076,-5.9466896e-05,0.0009609484,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40437302,0.99999964,-0.00043839798,-4.474215e-05,0.0008298255,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40497058,0.99999964,-0.00027474551,0.00021787871,0.0008486007,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40543316,0.9999995,-0.00042910656,0.00033281627,0.00084116316,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40603060,0.9999994,-0.00036145793,0.0004599665,0.0009452813,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40647443,0.9999994,-0.0004564542,0.0004300497,0.0009765888,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40707852,0.9999991,-0.0006812203,0.000523222,0.0009974383,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40752762,0.9999991,-0.00071315985,0.00064136647,0.0009355939,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40815349,0.9999989,-0.00066931715,0.0007579347,0.0010265629,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40859681,0.9999991,-0.0005903237,0.0007810013,0.0009967446,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40921368,0.99999917,-0.00055742846,0.00066880253,0.0010118195,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
40965520,0.99999917,-0.0004922799,0.00067137385,0.0010235391,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41026289,0.9999991,-0.0005688071,0.00080288405,0.00095185754,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41071664,0.9999991,-0.0005853801,0.0008481993,0.0008673855,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41132816,0.999999,-0.00076007063,0.000618696,0.0010725781,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41178780,0.9999988,-0.0007927925,0.0006654741,0.0011699295,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41225928,0.99999887,-0.00076131354,0.0007170584,0.0010543672,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41287303,0.9999986,-0.0008915505,0.0007591706,0.0011853655,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41330544,0.9999987,-0.00095464924,0.00074727123,0.0011527588,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41393173,0.9999985,-0.00094083603,0.000759615,0.0012233759,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41439074,0.9999985,-0.0010307815,0.0008360999,0.0011240994,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41487303,0.9999983,-0.0011603966,0.0008716717,0.0011802631,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41548381,0.99999845,-0.001028264,0.0008305842,0.0011800422,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41594303,0.9999982,-0.001185212,0.0008500711,0.0011854025,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41653945,0.99999857,-0.0011363333,0.00067573955,0.0010670574,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41699897,0.99999857,-0.0011691952,0.0006924744,0.0010348656,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41762302,0.9999986,-0.0012233804,0.0006361836,0.0009628797,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41808498,0.99999845,-0.0013543353,0.00059767946,0.0009982017,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41854422,0.99999845,-0.001359009,0.0005674033,0.0009679675,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41915032,0.99999857,-0.0013703562,0.00053790375,0.0007782132,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
41961036,0.9999988,-0.0012738281,0.00051304145,0.00074771885,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42023716,0.9999987,-0.0013867699,0.0004916796,0.0007245158,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42067920,0.9999988,-0.0013471305,0.00040208155,0.0007828055,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42128741,0.99999887,-0.001349671,0.00031579798,0.0006602099,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42175532,0.99999917,-0.001186541,0.0002910764,0.00052731374,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42222591,0.9999992,-0.0012260177,0.00035704495,0.00038209237,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42283296,0.9999991,-0.0011589557,0.00049114064,0.00035419824,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42328509,0.9999993,-0.0010501085,0.0004955745,0.00038481978,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42389926,0.99999946,-0.00092719647,0.0003621079,0.00031372544,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42435096,0.99999964,-0.00081754895,0.00023636268,0.00035896894,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42496204,0.99999964,-0.0007809861,0.00030073867,0.00033445528,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42543388,0.99999976,-0.0006587896,0.00032670918,0.00022346024,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42588587,0.9999998,-0.00061578857,0.0002556426,0.00012589038,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42649532,0.9999998,-0.0006001227,0.00030622398,0.00018071762,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42695629,0.99999976,-0.00071541057,0.0002493135,0.00023800723,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42757304,0.9999997,-0.00076603657,0.00023003007,8.856682e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42802427,0.9999999,-0.0005701768,0.00018270641,5.1127645e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42847132,0.9999999,-0.00039099256,0.00019954982,4.8452916e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42909304,0.9999999,-0.0002871542,0.0002471394,-1.3260613e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
42969448,1.0,-0.00033468555,0.00020218476,3.954341e-06,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43016296,0.9999998,-0.00049914164,0.00031813871,3.7445643e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43060855,0.9999999,-0.0004987741,0.00019916221,5.387667e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43120465,0.99999994,-0.00048045415,0.0001102115,4.3688742e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43167297,0.99999994,-0.0004562377,0.00011490547,-5.828821e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43226012,0.99999994,-0.00038736858,-3.617311e-05,-6.853261e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43272308,1.0,-0.00032361245,-8.237834e-05,-0.00011881569,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43333296,0.9999999,-0.00047242557,4.8234095e-05,-0.00014393637,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43378150,0.9999999,-0.0004950585,-2.7936552e-05,-0.00016419003,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43437151,0.9999999,-0.0004226631,-0.00014299809,-0.00020040991,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43483872,1.0,-0.0002952969,-0.00016356757,-5.0853872e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43544925,1.0,-0.00018461149,-0.00021320155,6.709712e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43591356,0.9999999,-0.00031816217,-0.00024917768,0.00011298083,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43651374,1.0,-0.00021881866,-0.00029786868,3.5341738e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43698296,1.0,-0.00022377158,-0.0003779442,-0.00015302187,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43744017,1.0,-0.00019478511,-0.00034046904,-0.00023807562,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43804421,0.9999998,-0.00025671092,-0.00041361756,-0.00027769725,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43850576,0.9999998,-0.00030112368,-0.00040217678,-0.00038885698,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43912307,0.9999999,-0.00024028873,-0.0002724784,-0.0004905602,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
43956882,0.9999999,-0.00026280718,-7.520961e-05,-0.0002963726,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44018619,1.0,-0.00024069012,-0.00014370725,-0.00022155416,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44064165,0.9999999,-0.00026902312,-0.00016945628,-0.0003587193,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44112300,0.9999999,-0.00026310276,-0.00033734733,-0.0003667878,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44172296,0.9999999,-0.0001994364,-0.00035265632,-0.00029434933,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44216934,0.9999999,-0.00020525922,-0.00031958678,-0.00027808774,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44275393,1.0,-0.00018872319,-0.00031037314,-0.0002001719,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44320563,1.0,-0.00016363748,-0.00028422725,-0.00011390775,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44381360,0.9999999,-0.00031745448,-0.00036783612,-0.00015044853,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44426463,0.9999999,-0.00038399198,-0.00050213566,-0.00014523577,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44488303,0.9999998,-0.00043320164,-0.000550199,-5.1734074e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44534297,0.99999976,-0.0005051931,-0.00045083853,-6.2461026e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44595565,0.99999994,-0.00044616597,-0.00028952936,-7.517494e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44641705,0.9999998,-0.0005296079,-0.00018411363,-0.00018825945,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44702237,0.9999998,-0.00048196653,-0.00043017272,-0.00015213693,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44747574,0.9999997,-0.00060054177,-0.000498813,-0.00010259957,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44807443,0.99999976,-0.00063299993,-0.00045029641,3.0508992e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44853798,0.9999998,-0.0006544266,-0.00037427802,3.5074296e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44900047,0.9999997,-0.0006485252,-0.0004458817,-2.890604e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
44960837,0.9999996,-0.00076771143,-0.0005255034,-0.00021404162,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
45006449,0.99999964,-0.0007222702,-0.000567356,-0.00011553941,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
45067608,0.9999997,-0.0006594478,-0.00061397895,-6.5221684e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
45112763,0.9999997,-0.00055050344,-0.00061434245,-3.0348983e-05,0.9999994,1.0238115e-10,7.192143e-11,0.0011691538,3
