timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
38698689,0.0,0.0,0.0,0.0
38914357,0.0,0.0,0.0,0.0
39112506,0.0,0.0,0.0,0.0
39324792,0.0,0.0,0.0,0.0
39522799,0.0,0.0,0.0,0.0
39721586,0.0,0.0,0.0,0.0
39935685,0.0,0.0,0.0,0.0
40132494,0.0,0.0,0.0,0.0
40332390,0.0,0.0,0.0,0.0
40543375,0.0,0.0,0.0,0.0
40739356,0.0,0.0,0.0,0.0
40951168,0.0,0.0,0.0,0.0
41148124,0.0,0.0,0.0,0.0
41348362,0.0,0.0,0.0,0.0
41548440,0.0,0.0,0.0,0.0
41762361,0.0,0.0,0.0,0.0
41961095,0.0,0.0,0.0,0.0
42163362,0.0,0.0,0.0,0.0
42360277,0.0,0.0,0.0,0.0
42572927,0.0,0.0,0.0,0.0
42770820,0.0,0.0,0.0,0.0
42969507,0.0,0.0,0.0,0.0
43182355,0.0,0.0,0.0,0.0
43378209,0.0,0.0,0.0,0.0
43575803,0.0,0.0,0.0,0.0
43789450,0.0,0.0,0.0,0.0
43987123,0.0,0.0,0.0,0.0
44187356,0.0,0.0,0.0,0.0
44397356,0.0,0.0,0.0,0.0
44595651,0.0,0.0,0.0,0.0
44793248,0.0,0.0,0.0,0.0
45006508,0.0,0.0,0.0,0.0
45204549,0.0,0.0,0.0,0.0
45405413,0.0,0.0,0.0,0.0
45603356,0.0,0.0,0.0,0.0
45813451,0.0,0.0,0.0,0.0
46012653,0.0,0.0,0.0,0.0
46210706,0.0,0.0,0.0,0.0
46426356,0.0,0.0,0.0,0.0
46626671,0.0,0.0,0.0,0.0
46822075,0.0,0.0,0.0,0.0
47035396,0.0,0.0,0.0,0.0
47229933,0.0,0.0,0.0,0.0
47429908,0.0,0.0,0.0,0.0
47644367,0.0,0.0,0.0,0.0
47841239,0.0,0.0,0.0,0.0
48038869,0.0,0.0,0.0,0.0
48254129,-0.00196446,0.000841095,1.46882185e-05,0.0
48451027,-0.00414658,0.0018198234,8.296434e-06,0.0
48646675,-0.0059546,0.0022287765,-3.3919463e-05,0.0
48862366,-0.006768944,0.0031773278,1.6196205e-05,0.0
49058160,-0.006501431,0.0033840425,4.9091064e-05,0.0
49257143,-0.0056262882,0.0031275346,8.594392e-05,0.0
49469840,-0.0041870014,0.0024527658,3.8084425e-05,0.0
49668561,-0.0031017233,0.0016677292,5.1162067e-05,0.0
49865184,-0.0024619917,0.0014071608,6.302776e-05,0.0
50076071,-0.0019317558,0.001142249,0.000100537574,0.0
50273226,-0.0013847826,0.00077194156,1.7248263e-05,0.0
50473335,-0.0011149382,0.0006955692,-2.0604555e-06,0.0
50670989,-0.00097065227,0.0004959613,0.00013656756,0.0
50885150,-0.00064624706,0.0004330914,0.00010447847,0.0
51084682,-0.00055897067,0.0003475754,-0.00020274412,0.0
51283694,-0.00038487552,0.00023034547,-0.00031605188,0.0
51499367,-0.00023888565,8.988593e-05,-0.00013463307,0.0
51695559,-0.0001982964,0.00013445455,9.690426e-05,0.0
51893801,-6.8584275e-05,0.00016288974,0.00024188189,0.0
52104974,-1.1327904e-05,0.00015378372,0.00026699173,0.0
52304021,-3.8423543e-05,8.543179e-05,0.00017482236,0.0
52500450,1.0546543e-05,1.1001884e-05,2.8092867e-05,0.0
52715333,1.10711135e-05,9.341956e-05,-1.0943953e-05,0.0
52913617,8.369576e-05,0.000113212984,-7.3268246e-05,0.0
53112366,7.342313e-05,2.5559873e-05,-3.2450178e-05,0.0
53323446,7.651189e-05,6.943311e-05,5.830675e-05,0.0
53518456,9.0436224e-05,4.1120096e-05,5.9974303e-05,0.0
53715197,-1.8768255e-06,-3.2355296e-05,4.646543e-05,0.0
53930152,8.075309e-05,2.7508857e-05,5.509035e-05,0.0
54127353,-3.6505193e-05,-1.8599143e-05,4.8251844e-05,0.0
54327702,4.2175816e-05,6.212418e-05,1.5480704e-05,0.0
54525597,1.7727862e-05,6.831668e-05,-4.2132873e-05,0.0
54740629,-3.1658095e-05,0.00011126386,-7.0393908e-06,0.0
54941512,-0.0002230779,-3.1972222e-06,-3.5446832e-05,0.0
55141484,-4.087031e-05,-0.00013603212,1.6989423e-05,0.0
55340728,-9.886242e-05,7.1115433e-06,1.8352159e-05,0.0
55538561,-0.000125019,-0.00013027848,-1.6991045e-05,0.0
55755405,1.3392564e-05,-0.00011302725,-3.0107665e-05,0.0
55951415,-2.9330351e-05,-9.8764016e-05,-2.855151e-05,0.0
56150528,5.801552e-05,-6.381184e-05,-3.887144e-06,0.0
