timestamp,load,ram_usage
38491405,0.273185,0.70972437
39491408,0.38508022,0.77205986
40491408,0.341393,0.77469176
41491408,0.33800203,0.77469176
42491406,0.3384747,0.77469176
43491410,0.336891,0.77469176
44491442,0.33688867,0.77469176
45491408,0.33554703,0.77469176
46491414,0.33748633,0.77469176
47491441,0.33515334,0.77469176
48491406,0.339867,0.77469176
49491409,0.33792132,0.77469176
50491409,0.33579832,0.77469176
51491408,0.33447433,0.77469176
52491406,0.33649266,0.77469176
53491779,0.3386293,0.77469176
54491406,0.33729738,0.77469176
55491408,0.33637834,0.77469176
56491408,0.33820635,0.77469176
57491439,0.33397502,0.77469176
58491408,0.33620298,0.77469176
59491408,0.338103,0.77469176
60491408,0.333435,0.77469176
61491442,0.339023,0.77469176
62491408,0.33334398,0.77469176
63491422,0.33784497,0.77469176
64491437,0.33424562,0.77469176
65491406,0.3321283,0.77469176
66491455,0.33620358,0.77469176
67491406,0.33363932,0.77469176
68491408,0.3318023,0.77469176
69491410,0.32933736,0.77469176
70491446,0.33818197,0.77469176
71492039,0.3337304,0.77469176
72491406,0.33769476,0.77469176
73491406,0.336075,0.77469176
74491409,0.33419335,0.77469176
75491411,0.33581764,0.77469176
76491406,0.33479965,0.77469176
77491748,0.33618134,0.77469176
78491408,0.33129066,0.77469176
