timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
38698604,32677215,40.154030399999996,116.2593677,-0.017489158,0.049027245,0.037659615,-0.0007501378,0.0005411396,0.0,0.017522324,0.011133502,0.010147593,-0.032710224,-0.0017278728,0.011353998,0.04867175,0.09439865,-0.051946916,-0.15231805,0.00036493575,1.0535617,0.13423295,-0.010147593,0.21621564,0.22179013,0.19973022,0.07704214,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
38804862,32677215,40.154030399999996,116.2593677,-0.013605561,0.050034765,0.03513787,-0.0007501378,0.0005411396,0.0,0.023922963,0.012663742,0.015274805,-0.025778541,-0.0017278728,0.011353998,0.04867175,0.05276507,0.071368985,0.022407442,0.00092150446,1.0535617,0.13675469,-0.015274805,0.21589527,0.2207487,0.19913238,0.07689961,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
38914298,32677215,40.154030399999996,116.2593677,-0.010472527,0.051439766,0.034091722,-0.0007501378,0.0005411396,0.0,0.024296142,0.01258516,0.017618153,-0.02087423,-0.0017278728,0.011353998,0.04867175,0.016185189,-0.037057374,0.1789752,0.0010745745,1.0535617,0.13780084,-0.017618153,0.21570401,0.22119012,0.19811837,0.0769588,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
39020846,32677215,40.154030399999996,116.2593677,-0.005051083,0.05284109,0.03399503,-0.0007501378,0.0005411396,0.0,0.027393624,0.016124986,0.014697424,-0.020278871,-0.0017278728,0.011353998,0.04867175,-0.049613692,0.063247316,-0.13420679,0.0012583097,1.0535617,0.13789754,-0.014697424,0.21394458,0.21962573,0.2006711,0.0762059,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
39112447,32677215,40.154030399999996,116.2593677,0.0005437062,0.05381895,0.03291414,-0.0007501378,0.0005411396,0.0,0.03486539,0.014787345,0.012967591,-0.020429093,-0.0017278728,0.011353998,0.04867175,0.09772817,-0.020105131,0.07119402,0.0014952038,1.0535617,0.13897842,-0.012967591,0.2120177,0.21801765,0.20032988,0.07521243,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
39219306,32677215,40.154030399999996,116.2593677,0.007196046,0.054835726,0.032713942,-0.0007501378,0.0005411396,0.0,0.039377872,0.014960446,0.019099507,-0.011833422,-0.0017278728,0.011353998,0.04867175,0.0019093106,-0.04306446,0.120473124,0.001327456,1.0535617,0.13917863,-0.019099507,0.21226269,0.21840893,0.20295162,0.07464244,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
39324729,32677215,40.154030399999996,116.2593677,0.013039072,0.0547058,0.03436249,-0.0007501378,0.0005411396,0.0,0.043435,0.010436122,0.015163765,-0.012194214,-0.0017278728,0.011353998,0.04867175,0.1022727,-0.012028832,-0.121231444,0.0015351395,1.0535617,0.13753007,-0.015163765,0.21293531,0.21893196,0.20508185,0.07417803,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
39418302,32677215,40.154030399999996,116.2593677,0.01741168,0.05333302,0.036095243,-0.0007501378,0.0005411396,0.0,0.041491266,0.0043954854,0.024656845,-2.6577967e-05,-0.0017278728,0.011353998,0.04867175,0.08190836,-0.06144282,0.19694956,0.0016168244,1.0535617,0.13579732,-0.024656845,0.21155466,0.21883027,0.20569897,0.073604636,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
39522720,32677215,40.154030399999996,116.2593677,0.02173147,0.052403018,0.03818456,-0.0007501378,0.0005411396,0.0,0.04949966,0.0004012281,0.02620124,0.0036944193,-0.0017278728,0.011353998,0.04867175,0.08845099,0.029600203,-0.11465305,0.0020897975,1.0535617,0.133708,-0.02620124,0.21203244,0.2179984,0.20841397,0.07311365,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
39629506,32677215,40.154030399999996,116.2593677,0.02445128,0.052237246,0.039665587,-0.0007501378,0.0005411396,0.0,0.052041195,0.002786324,0.01592478,-0.005071304,-0.0017278728,0.011353998,0.04867175,0.01223713,-0.027860494,-0.19399229,0.0021685252,1.0535617,0.13222697,-0.01592478,0.21213971,0.21835336,0.211498,0.072776996,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
39721526,32677215,40.154030399999996,116.2593677,0.024722667,0.051730357,0.03858947,-0.0007501378,0.0005411396,0.0,0.05095541,0.0005941887,0.008537491,-0.012870736,-0.0017278728,0.011353998,0.04867175,0.07006512,0.01618842,-0.033291038,0.0023647312,1.0535617,0.1333031,-0.008537491,0.21073435,0.21825899,0.21164417,0.07239892,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
39829939,32677215,40.154030399999996,116.2593677,0.023880975,0.05213669,0.03580827,-0.0007501378,0.0005411396,0.0,0.04826737,0.004120049,0.0021084547,-0.020154754,-0.0017278728,0.011353998,0.04867175,0.05092805,0.02366894,-0.0572475,0.0022470017,1.0535617,0.1360843,-0.0021084547,0.21094237,0.21736492,0.21405736,0.07206504,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
39935626,32677215,40.154030399999996,116.2593677,0.021298576,0.052729227,0.0336983,-0.0007501378,0.0005411396,0.0,0.039514445,0.0050885975,-0.003417908,-0.02543566,-0.0017278728,0.011353998,0.04867175,0.08781185,0.016407883,-0.03523091,0.00231304,1.0535617,0.13819426,0.003417908,0.21144077,0.21787006,0.21628553,0.07198605,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
