timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
35281337,35281283,0.0018407858,0.0012579425,0.00010067667,-0.0,0.0,0.0,0.0,-1.0
35388492,35388438,0.0010219521,0.0014976598,-8.1973456e-05,-0.0,0.0,0.0,0.0,-1.0
35502479,35502399,0.003589089,0.00077153527,-0.0022573262,-0.0,0.0,0.0,0.0,-1.0
35603633,35603550,0.0048537673,-0.0039228033,0.00043422487,-0.0,0.0,0.0,0.0,-1.0
35693297,35693233,0.003153983,-0.0030198623,0.000113170645,-0.0,0.0,0.0,0.0,-1.0
35799913,35799859,0.0016320695,-0.0008210463,0.0014279508,-0.0,0.0,0.0,0.0,-1.0
35903970,35903912,0.007191605,-0.0004260099,-0.00023794726,-0.0,0.0,0.0,0.0,-1.0
35996352,35996298,0.00012204889,0.0008448251,0.0013598927,-0.0,0.0,0.0,0.0,-1.0
36102036,36101983,0.003091934,0.00020851637,0.0014936639,-0.0,0.0,0.0,0.0,-1.0
36208400,36208346,0.0014705384,0.0015205501,0.001438771,-0.0,0.0,0.0,0.0,-1.0
36314367,36314313,0.005053803,0.0006647956,0.0009258074,0.0,0.0,0.0,0.0,-1.0
36405380,36405327,5.1267678e-05,-0.0017536278,0.00014574277,0.0,0.0,0.0,0.0,-1.0
36512659,36512605,0.002855484,-0.0012778434,0.00017786122,0.0,0.0,0.0,0.0,-1.0
36618758,36618705,0.0046374653,-0.00035284896,-0.00024320032,0.0,0.0,0.0,0.0,-1.0
36708904,36708850,0.0064023323,0.0020664602,-0.0011234237,0.0,0.0,0.0,0.0,-1.0
36815013,36814933,0.0053340644,-0.00050804415,0.0004966375,0.0,0.0,0.0,0.0,-1.0
36908006,36907923,0.0055130725,-0.00050148356,0.0012734402,0.0,0.0,0.0,0.0,-1.0
37015525,37015471,0.0059343195,-0.0008577252,0.0010082725,0.0,0.0,0.0,0.0,-1.0
37121913,37121859,0.005670258,-0.0025002,0.0003610285,0.0,0.0,0.0,0.0,-1.0
37227350,37227297,0.0044413838,-0.0019444618,-0.0017965761,0.0,0.0,0.0,0.0,-1.0
37318107,37318028,0.00029225508,-0.0019660238,-0.0008745251,0.0,0.0,0.0,0.0,-1.0
37424297,37424225,0.0032921797,0.0015812306,0.002113384,0.0,0.0,0.0,0.0,-1.0
37532436,37532382,0.0043133684,0.0033066594,0.0005251811,0.0,0.0,0.0,0.0,-1.0
37623621,37623568,0.00589554,0.0010628043,0.0005532422,0.0,0.0,0.0,0.0,-1.0
37730358,37730305,0.0048049134,-0.00083066575,0.00031025228,0.0,0.0,0.0,0.0,-1.0
37836387,37836323,0.002731268,0.0032444969,0.00058967044,0.0,0.0,0.0,0.0,-1.0
37926561,37926482,0.0036368524,-0.0010317252,-0.00050720875,0.0,0.0,0.0,0.0,-1.0
38033617,38033564,0.0038289158,0.0022701113,0.00084307895,0.0,0.0,0.0,0.0,-1.0
38141355,38141301,0.0031299735,1.8077262e-05,-0.0013625704,0.0,0.0,0.0,0.0,-1.0
