timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
35169412,40.154029911879555,116.25936866772898,1.0991247,0.01244044,0.09074394,0.036552608,0.000937423,1,1,0
66985404,40.154021476635556,116.25935561004192,0.91384745,-0.92551583,-1.0190003,0.22182977,-1.1243187,1,1,0
