timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
35281283,28524951,40.154029799999996,116.2593676,0.016012788,0.09001601,0.032656822,0.002065426,-0.0021795765,0.0,-0.027802711,0.021286484,0.009500227,-0.027647993,-0.035940364,-0.05284488,0.09475382,0.03262321,0.02988873,0.18675554,0.0006829185,1.1356772,0.17568934,-0.009500227,0.21731777,0.22023688,0.18972717,0.07436287,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
35388438,28524951,40.154029799999996,116.2593676,0.018878395,0.08940386,0.029965727,0.002065426,-0.0021795765,0.0,-0.027745219,0.015033468,0.009816896,-0.026500352,-0.035940364,-0.05284488,0.09475382,-0.029629733,-0.082804896,0.17132173,0.00065132865,1.1356772,0.17838043,-0.009816896,0.21724331,0.22065963,0.18892471,0.074467055,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
35502399,28524951,40.154029799999996,116.2593676,0.021873957,0.089715794,0.027558254,0.002065426,-0.0021795765,0.0,-0.028606817,0.015263327,0.0034374616,-0.031383168,-0.035940364,-0.05284488,0.09475382,-0.04797718,0.00027460526,0.17196259,0.0009052784,1.1356772,0.1807879,-0.0034374616,0.2171071,0.21980771,0.18805717,0.0744257,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
35603550,28524951,40.154029799999996,116.2593676,0.026437314,0.08781273,0.02593373,0.002065426,-0.0021795765,0.0,-0.025285576,0.0053581065,0.006893221,-0.025981711,-0.035940364,-0.05284488,0.09475382,-0.028466389,-0.10618668,0.014099429,0.0007946828,1.1356772,0.18241243,-0.006893221,0.21577014,0.21851683,0.18804842,0.074063435,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
35693233,28524951,40.154029799999996,116.2593676,0.030919993,0.08498482,0.025473602,0.002065426,-0.0021795765,0.0,-0.021898627,0.0026438609,0.0062963543,-0.024437359,-0.035940364,-0.05284488,0.09475382,-0.006334629,0.036208473,-0.050426964,0.00092717225,1.1356772,0.18287256,-0.0062963543,0.21353543,0.2182359,0.18805948,0.07340322,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
35799859,28524951,40.154029799999996,116.2593676,0.037506342,0.08086915,0.02497719,0.002065426,-0.0021795765,0.0,-0.016806832,-0.0035414724,0.008321606,-0.020278608,-0.035940364,-0.05284488,0.09475382,-0.013323791,-0.12478968,-0.12328794,0.0007739399,1.1356772,0.18336897,-0.008321606,0.21392654,0.21879077,0.19021104,0.07307648,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
35903912,28524951,40.154029799999996,116.2593676,0.04362451,0.0757122,0.02667995,0.002065426,-0.0021795765,0.0,-0.010915433,-0.013492455,0.014276832,-0.010620838,-0.035940364,-0.05284488,0.09475382,0.07306975,-0.106750675,0.12359184,0.0008200101,1.1356772,0.18166621,-0.014276832,0.21368343,0.21909723,0.19210577,0.07267956,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
35996298,28524951,40.154029799999996,116.2593676,0.04779921,0.0711109,0.030163348,0.002065426,-0.0021795765,0.0,-0.006766657,-0.016552905,0.013335346,-0.0070209233,-0.035940364,-0.05284488,0.09475382,-0.09884759,-0.054971762,0.06991287,0.0005108659,1.1356772,0.17818281,-0.013335346,0.21135785,0.21742651,0.19197586,0.07193593,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
36101983,28524951,40.154029799999996,116.2593676,0.05224581,0.06532931,0.034468576,0.002065426,-0.0021795765,0.0,0.0003017668,-0.02089497,0.01795682,0.0018803049,-0.035940364,-0.05284488,0.09475382,0.07358708,-0.009319078,0.027454726,0.00044531518,1.1356772,0.17387758,-0.01795682,0.21170802,0.21791972,0.19407226,0.07171697,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
36208346,28524951,40.154029799999996,116.2593676,0.05607151,0.060815264,0.037315633,0.002065426,-0.0021795765,0.0,0.00432375,-0.023657555,0.018984333,0.0050982973,-0.035940364,-0.05284488,0.09475382,-0.03166251,0.06718826,-0.20403296,-5.7142166e-05,1.1356772,0.17103052,-0.018984333,0.2120126,0.2170984,0.19624513,0.07139627,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
