timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
35281283,0.0038359263,-0.0004641325,-0.0022226488,14630,-14630,0.043708216,0.04094476,-9.6108,15240
35300487,-0.0036520066,0.0047219614,-0.0056862407,19204,-19204,0.02055161,-0.04040029,-9.973092,14630
35313345,-0.0057341857,0.006265049,0.0074889674,12858,-12858,-0.012072142,-0.017745119,-9.676998,19204
35328358,0.007991739,0.0032456403,-0.004104306,15013,-15013,0.062268604,-0.01651672,-9.636812,12858
35342595,0.004555157,0.00022616888,0.0037261897,14237,-14237,-0.049574655,-0.06486294,-9.780261,15013
35358336,-0.0028873277,0.004624649,0.0025780534,15741,-15741,-0.09884911,0.028131925,-9.916282,14237
35371969,-0.005049629,0.0033602975,0.00012048589,13633,-13633,-0.06642208,-0.0070085363,-9.868007,15741
35388438,0.00013681928,-0.0062325336,-0.0011687916,16469,-16469,-0.017490335,-0.07043909,-9.624984,13633
35403324,-0.008034838,0.0017040729,-0.0074118553,14886,-14886,-0.0060631814,0.047814865,-9.988539,16469
35418580,0.0015044385,0.006333664,0.0031092567,15256,-15256,-0.08112913,0.055241406,-9.970621,14886
35433022,-0.00824581,-0.0018657809,0.003085315,14442,-14442,0.062361382,0.09277713,-9.802958,15256
35449397,-0.00824581,-0.0018657809,0.003085315,16375,-16375,-0.079466514,0.036701735,-9.842031,14442
35465465,0.002221928,-0.0029083574,0.008058932,16068,-16068,-0.079466514,0.036701735,-9.842031,16375
35479953,-0.009793479,-0.004947711,-0.0072621116,14488,-14488,-0.030956388,-0.080020934,-9.851182,16068
35502399,-0.008581326,-0.008349049,0.009348191,22446,-22446,-0.038987443,0.020128855,-9.623992,14488
35511294,0.0062470683,-0.006796619,-0.0063438984,8895,-8895,0.04805623,-0.061423972,-9.716068,22446
35526395,-0.0046537276,-0.002295859,0.008697641,15101,-15101,-0.08948385,-0.060441766,-9.827929,8895
35541349,-0.0047872197,0.0023067724,0.0025914852,14954,-14954,0.09044387,0.004050577,-9.909069,15101
35556697,-0.0093675405,0.004916975,-0.004474805,15348,-15348,-0.050206773,-0.059266128,-9.726689,14954
35572077,-0.00086608843,0.009465037,0.006354163,15380,-15380,-0.017801795,-0.085930414,-9.69799,15348
35589382,0.0059232702,-0.0030245238,-0.008249071,17305,-17305,-0.075963184,0.0039394484,-9.711307,15380
35603550,-0.0011905504,0.0071662646,-0.0046864655,14168,-14168,-0.019675108,-0.08183317,-9.784395,17305
35617418,0.007060413,0.006243193,-0.0059229685,13868,-13868,-0.083700284,0.09771626,-9.632208,14168
35632156,0.00987464,-0.0045907497,0.007806946,14738,-14738,-0.096052945,-0.086956,-9.964137,13868
35651307,0.0032790187,0.0043384866,0.006997578,19151,-19151,0.034216702,-0.021395605,-9.865118,14738
35663241,-0.006477848,0.0030992555,0.0025725414,11934,-11934,0.07842194,9.692185e-05,-9.687199,19151
35678427,-0.006477848,0.0030992555,0.0025725414,15186,-15186,0.004121129,0.06053722,-9.847418,11934
35693233,-0.004185482,0.008342414,-0.0028775542,14806,-14806,0.004121129,0.06053722,-9.847418,15186
35709158,-0.0029936228,-0.0076951347,-0.00661048,15925,-15925,0.06555351,0.0034446216,-9.8228855,14806
35724426,-0.0031804612,0.0012186655,0.0039502564,15268,-15268,-0.086897895,0.003141061,-9.669293,15925
35739294,0.008004407,0.0019133401,-0.008779304,14868,-14868,0.028903538,-0.045397893,-9.983548,15268
35756308,0.0042639477,8.3425926e-05,0.009095435,17014,-17014,0.06388505,0.04804854,-9.616783,14868
35769409,0.0037123815,-0.0040399604,0.0073127,13101,-13101,-0.05291127,0.04818168,-9.683284,17014
35785298,-0.008244998,0.0028735248,-0.0008995188,15889,-15889,-0.022221519,0.004274988,-9.728842,13101
35799859,-0.00048599497,0.0025303264,-0.009439166,14561,-14561,-0.005923716,-0.098426245,-9.9211855,15889
35813594,-0.00048599497,0.0025303264,-0.009439166,13735,-13735,-7.763361e-05,-0.03327293,-9.75876,14561
35829354,-0.0024195542,-0.00852233,0.00897521,15760,-15760,-7.763361e-05,-0.03327293,-9.75876,13735
35844202,-0.005235021,0.008912105,-0.0065464335,14848,-14848,-0.028178869,0.030189345,-9.755711,15760
35859041,0.0012905492,-0.0037407835,0.008349166,14839,-14839,0.041936446,-0.031343367,-9.661915,14848
35874786,0.0075854193,0.005478173,0.0034611316,15745,-15745,-0.030628158,-0.07663374,-9.694746,14839
35891308,0.0077369157,-0.0020099818,0.0023517,16522,-16522,-0.020868229,-0.028441736,-9.919226,15745
35903912,-0.0048997723,-0.0011273404,-0.0007307799,12604,-12604,0.07778504,-0.07997792,-9.674709,16522
35920305,-0.0077629727,-0.0016277527,-0.0022215426,16393,-16393,0.010055771,-0.02913241,-9.614544,12604
35935471,-0.0007487558,-0.008841107,0.002886232,15166,-15166,0.0693665,0.03892687,-9.987345,16393
35949601,-0.0039213304,0.006758679,-0.0095367255,14130,-14130,0.04292467,0.094556354,-9.908076,15166
35964759,0.009105802,-0.004693572,-0.0059902575,15158,-15158,0.043325208,0.028597135,-9.886655,14130
35980234,-0.005826651,0.0034127429,0.007461415,15475,-15475,-0.043628506,0.046183344,-9.7632885,15158
35996298,0.0071253474,-0.0005605427,-0.007973543,16064,-16064,-0.09693932,-0.02660733,-9.727366,15475
36010811,-0.002242874,-0.0018301326,-0.001622411,14513,-14513,0.08567492,0.025073398,-9.607445,16064
36027305,-0.006419453,0.004680629,0.0013480409,16494,-16494,-0.017197277,0.055789575,-9.818184,14513
36040341,-0.0064481464,0.0026799338,-0.0053995466,13036,-13036,-0.04325984,0.0014019093,-9.661036,16494
36055912,-0.00543766,0.008823047,0.0054835835,15571,-15571,0.085599214,0.051136788,-9.678267,13036
36071693,0.0021503565,0.0070072394,0.005424611,15781,-15781,-0.0702402,0.014990718,-9.953397,15571
36087215,0.002175919,-0.0005039095,0.0059971972,15522,-15522,0.09511351,-0.015114068,-9.863317,15781
36101983,0.003962953,-0.0011679708,-0.008520224,14768,-14768,0.07597292,0.022954589,-9.769732,15522
36116951,0.0058468417,-0.0025345373,-0.005646935,14968,-14968,-0.053164344,0.016517673,-9.936476,14768
36133353,-0.0008520167,-0.0058862157,-0.00094813306,16402,-16402,-0.017932728,0.027989313,-9.683827,14968
36149304,0.008415284,0.0005391832,0.0047132727,15951,-15951,0.015717793,-0.08972978,-9.888548,16402
36162432,0.0047380277,0.0068298606,0.00090165687,13128,-13128,0.06612447,0.061205912,-9.703168,15951
36179304,0.0031405906,-0.003981544,-0.008479566,16872,-16872,0.07314305,0.06923569,-9.613455,13128
36192557,-0.005886631,-0.00190242,-0.006522102,13253,-13253,-0.022081887,-0.021157421,-9.707552,16872
36208346,0.0036199596,-0.0047736997,-0.007306228,15789,-15789,-0.03352191,0.0978574,-9.999325,13253
36222585,-0.0019281387,0.005428658,-0.0046463106,14239,-14239,0.033743337,-0.03583779,-9.634658,15789
36238410,-0.00043683444,-0.009039354,0.00077527924,15825,-15825,0.021871971,-0.005461298,-9.620348,14239
36253482,-0.00043683444,-0.009039354,0.00077527924,15072,-15072,-0.015984569,-0.08647404,-9.80995,15825
36268699,-0.0010097385,-0.003934105,0.0012008847,15217,-15217,-0.015984569,-0.08647404,-9.80995,15072
36282745,0.0066801817,-0.002382263,0.007064649,14046,-14046,-0.031243082,-0.042322323,-9.602356,15217
36298871,-0.0074417945,0.0012603787,-0.0041817334,16126,-16126,-0.0030260198,-0.027306838,-9.992838,14046
36314313,-0.0074417945,0.0012603787,-0.0041817334,15442,-15442,0.08943734,-0.092511974,-9.7463255,16126
36331306,0.0085068885,-0.0058068284,0.009059809,16993,-16993,0.08943734,-0.092511974,-9.7463255,15442
36345010,0.0094383415,-0.0038177955,0.009119794,13704,-13704,-0.09033374,-0.04795574,-9.8657255,16993
36359982,-0.0013907129,0.00094374974,0.009705526,14972,-14972,-0.08208686,0.06710791,-9.854254,13704
36374824,0.0089918785,0.004004243,0.007997704,14842,-14842,-0.032786284,0.06858716,-9.646727,14972
