timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
34670394,34668449,800000.0,1.0,5.376978,23.386156,0.0,255,190,6,4,4,5,0,0,1,1,46
34901111,0,20000.0,0.974169,0.0,1.4174548,0.0,0,0,0,0,0,0,0,0,0,0,35
35019374,0,1200.0,0.18796422,0.0,0.63982767,0.0,0,0,0,0,0,0,0,1,0,1,36
35671465,35671312,800000.0,1.0,5.4091334,23.43559,0.0,255,190,6,4,4,5,0,0,1,1,46
35902615,0,20000.0,0.91766685,0.0,5.475354,0.0,0,0,0,0,0,0,0,0,0,0,35
36023454,0,1200.0,0.15552334,0.0,0.51491815,0.0,0,0,0,0,0,0,0,1,0,1,36
36674600,36674315,800000.0,1.0,11.328678,27.321753,0.0,255,190,6,4,4,5,0,0,1,1,46
36903546,0,20000.0,0.91766685,0.0,7.289315,0.0,0,0,0,0,0,0,0,0,0,0,35
37033453,0,1200.0,0.15552334,0.0,0.4489946,0.0,0,0,0,0,0,0,0,1,0,1,36
37670422,37669903,800000.0,1.0,11.482471,29.338543,0.0,255,190,6,4,4,5,0,0,1,1,46
37904937,0,20000.0,0.91766685,0.0,7.4180164,0.0,0,0,0,0,0,0,0,0,0,0,35
38035903,0,1200.0,0.15552334,0.0,0.4720827,0.0,0,0,0,0,0,0,0,1,0,1,36
38666469,38666310,800000.0,1.0,11.6497,29.3483,0.0,255,190,6,4,4,5,0,0,1,1,46
38905025,0,20000.0,0.91766685,0.0,7.271179,0.0,0,0,0,0,0,0,0,0,0,0,35
39039370,0,1200.0,0.15552334,0.0,0.5318693,0.0,0,0,0,0,0,0,0,1,0,1,36
39667395,38666310,800000.0,1.0,11.477578,29.280188,0.0,255,190,6,4,4,5,0,0,1,1,46
39670472,39669310,800000.0,1.0,11.477578,29.280188,0.0,255,190,6,4,4,5,0,0,1,1,46
39907505,0,20000.0,0.91766685,0.0,7.1926546,0.0,0,0,0,0,0,0,0,0,0,0,35
40041413,0,1200.0,0.15552334,0.0,0.53493387,0.0,0,0,0,0,0,0,0,1,0,1,36
40672865,40671333,800000.0,1.0,11.287989,29.226969,0.0,255,190,6,4,4,5,0,0,1,1,46
40909692,0,20000.0,0.91766685,0.0,7.430122,0.0,0,0,0,0,0,0,0,0,0,0,35
